state_body,program_code,program_name,program_goal,program_result_desc,subprogram_code,subprogram_name,subprogram_desc,subprogram_type,state_body_annual_plan,state_body_rev_annual_plan,state_body_actual,state_body_actual_vs_rev_annual_plan,program_annual_plan,program_rev_annual_plan,program_actual,program_actual_vs_rev_annual_plan,subprogram_annual_plan,subprogram_rev_annual_plan,subprogram_actual,subprogram_actual_vs_rev_annual_plan
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,12013,Ասիական զարգացման բանկի աջակցությամբ իրականացվող քաղաքային ենթակառուցվածքների և քաղաքի կայուն զարգացման ներդրումային երկրորդ ծրագրի համակարգում և կառավարում,ՀՀ համայնքներին տրանսպորտի և երթևեկության բարելավման համար տրամադրվող աջակցության համակարգում,Տրանսֆերտների տրամադրում,274197373.0,235253912.8,223304162.0,0.949,23375644.8,16362016.1,14785656.6,0.904,777751.2,547866.6,439251.6,0.802
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,12014,Եվրոպական միության հարևանության ներդրումային բանկի աջակցությամբ իրականացվող Երևանի մետրոպոլիտենի վերակառուցման երկրորդ դրամաշնորհային ծրագիր,Երևանի մետրոպոլիտենի վերակառուցում,Տրանսֆերտների տրամադրում,274197373.0,235253912.8,223304162.0,0.949,23375644.8,16362016.1,14785656.6,0.904,1498479.0,80734.5,37618.7,0.466
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,12016,Վերակառուցման և զարգացման եվրոպական բանկի աջակցությամբ իրականացվող Գյումրու քաղաքային ճանապարհների տեխնիկական համագործակցության   դրամաշնորհային ծրագիր,Գյումրու ճանապարհների վերակառուցմանը և փողոցային լուսավորության արդիականացմանը խորհրդատվական աջակցություն,Տրանսֆերտների տրամադրում,274197373.0,235253912.8,223304162.0,0.949,23375644.8,16362016.1,14785656.6,0.904,341462.0,22528.6,19110.9,0.848
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,12017,Վերակառուցման և զարգացման եվրոպական բանկի աջակցությամբ իրականացվող Գյումրու քաղաքային ճանապարհների  ծրագիր,Գյումրու ընտրված փողոցների (ներառյալ հետիոտնային անցումների ցանցը և ջրահեռացման համակարգը) վերակառուցում,Տրանսֆերտների տրամադրում,274197373.0,235253912.8,223304162.0,0.949,23375644.8,16362016.1,14785656.6,0.904,1148049.8,1017249.8,813212.4,0.799
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,12018,"Վերակառուցման և զարգացման եվրոպական բանկի աջակցությամբ իրականացվող Գյումրու քաղաքային ճանապարհների դրամաշնորհային ծրագիր (Տրանշ Ա, Բ, Գ)",Գյումրու փողոցային լուսավորության արդիականացում՛ փողոցային լուսավորության այլ ավտոմատ կառավարման համակարգի տեղադրում,Տրանսֆերտների տրամադրում,274197373.0,235253912.8,223304162.0,0.949,23375644.8,16362016.1,14785656.6,0.904,879247.9,472170.2,341780.1,0.724
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,12021,Ասիական զարգացման բանկի աջակցությամբ իրականացվող քաղաքային ենթակառուցվածքների և քաղաքի կայուն զարգացման ներդրումային երկրորդ ծրագրի շրջանակներում ճանապարհային շինարարություն,ՀՀ համայնքներին տրանսպորտի և երթևեկության բարելավման համար տրամադրվող աջակցություն,Տրանսֆերտների տրամադրում,274197373.0,235253912.8,223304162.0,0.949,23375644.8,16362016.1,14785656.6,0.904,4439791.3,3432900.6,3032288.8,0.883
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,12025,Երևանի տարածքում ճանապարհային երթևեկության կարգավորման գծով պետության կողմից համայնքի ղեկավարին պատվիրակված լիազորությունների իրականացում,"Երևանի տարածքում ճանապարհային երթևեկության կարգավորման ճանապարհային գծանշումների, երթևեկության նշանների և լուսացույցերի տեղադրման աշխատանքների իրականացում",Տրանսֆերտների տրամադրում,274197373.0,235253912.8,223304162.0,0.949,23375644.8,16362016.1,14785656.6,0.904,765928.6,700928.6,700928.6,1.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,12026,Եմ աջակցությամբ իրականացվող վարկային ծրագրի շրջանակներում Էներգախնայողության նպատակով մարզի բազմաբնակարան շենքերում ջերմամեկուսացում,Էներգախնայողության նպատակով Սյունիքի մարզի բազմաբնակարան շենքերում ջերմամեկուսացում (Կապանի 151 շենքերում էներգախնայողության միջոցառումներ),Տրանսֆերտների տրամադրում,274197373.0,235253912.8,223304162.0,0.949,23375644.8,16362016.1,14785656.6,0.904,750000.0,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,12028,Արևելյան Եվրոպայի էներգախնյողության և շրջակա միջավայրի գործընկերության տարածաշրջանային հիմնադրամի աջակցությամբ իրականացվող Երևան քաղաքի հանրային տրանսպորտի նոր երթուղային ցանցի շարժակազմի ներդրման ֆինասական աջակցության դրամաշնորհային ծրագիր,Երևան քաղաքի տրանսպորտի և երթևեկության բարելավման համար տրամադրվող աջակցություն և ծառայություններ,Տրանսֆերտների տրամադրում,274197373.0,235253912.8,223304162.0,0.949,23375644.8,16362016.1,14785656.6,0.904,2760850.0,552170.0,403925.5,0.732
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,21001,Երևանի մետրոպոլիտենի ենթակառուցվածքների նորոգում,Երևանի մետրոպոլիտենի ենթակառուցվածքների նորոգում,Հանրության կողմից անմիջականորեն օգտագործվող ակտիվների հետ կապված միջոցառումներ,274197373.0,235253912.8,223304162.0,0.949,23375644.8,16362016.1,14785656.6,0.904,500000.0,150288.4,49628.5,0.33
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,31001,Երևանի Բուսաբանական այգու տարածքում անտառպուրակի կառուցապատման նախագծային աշխատանքների իրականացում,Երևանի Բուսաբանական այգու տարածքում անտառպուրակի կառուցապատման նախագծային աշխատանքների իրականացում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,274197373.0,235253912.8,223304162.0,0.949,23375644.8,16362016.1,14785656.6,0.904,0.0,45301.0,45301.0,1.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1167,Էլեկտրաէներգետիկ համակարգի զարգացման ծրագիր,Նպաստել էլեկտրաէներգետիկ համակարգի հուսալիության բարձրացմանը և էլեկտրաէներգիայի անխափան մատակարարման ապահովմանը,Հուսալի և անվտանգ էլեկտրամատակարարման ապահովում,11006,Գերմանիայի զարգացման վարկերի բանկի (KFW)) աջակցությամբ իրականացվող «Կովկասյան էլեկտրահաղորդման ցանց I» Հայաստան-Վրաստան հաղորդիչ գիծ/ենթակայանների դրամաշնորհային ծրագիր,Հայաստան-Վրաստան 400 կՎ լարման էլեկտրահաղորդման օդային գծի և համապատասխան ենթակայանների կառուցում (խորհրդատվական և կառավարման ծառայություններ),Ծառայությունների մատուցում,274197373.0,235253912.8,223304162.0,0.949,444137.9,94626.6,72728.7,0.769,105795.8,94626.6,72728.7,0.769
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1167,Էլեկտրաէներգետիկ համակարգի զարգացման ծրագիր,Նպաստել էլեկտրաէներգետիկ համակարգի հուսալիության բարձրացմանը և էլեկտրաէներգիայի անխափան մատակարարման ապահովմանը,Հուսալի և անվտանգ էլեկտրամատակարարման ապահովում,32006,Գերմանիայի զարգացման վարկերի բանկի (KFW) աջակցությամբ իրականացվող Կովկասյան էլեկտրահաղորդման ցանց I Հայաստան-Վրաստան հաղորդիչ գիծ/ենթակայանների դրամաշնորհային ծրագրի շրջանակներում իրականացվող ներդրումներ,Հայաստան-Վրաստան 400կՎլարման էլեկտրահաղորդման օդային գծի և համապատասխան ենթակայնների կառուցում,Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,274197373.0,235253912.8,223304162.0,0.949,444137.9,94626.6,72728.7,0.769,338342.1,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1171,Ռադիոակտիվ թափոնների կառավարում,Բնակչության և շրջակա միջավայրի պաշտպանություն ռադիոակտիվ թափոնների վնասակար ազդեցությունից,"Ռադիոակտիվ թափոնների հավաքագրում, վնասազերծում և պահպանում",11001,Ռադիոակտիվ թափոնների վնասազերծման ծառայություններ,"Միջուկային և ճառագայթային անվտանգության նորմերի ու կանոնների պահպանմամբ ռադիոակտիվ թափոնների կենտրոնացված փոխադրում, ուսումնասիրում, պահպանում, վնասազերծում",Ծառայությունների մատուցում,274197373.0,235253912.8,223304162.0,0.949,37033.7,37033.7,37033.7,1.0,37033.7,37033.7,37033.7,1.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1176,Ավիացիայի բնագավառում վերահսկողության և կանոնակարգման ապահովում,ՀՀ քաղաքացիական ավիացիայի համակարգի ենթակառուցվածքների գործունեության կանոնակարգում  և զարգացում,ՀՀ օդային տարածքով քաղաքացիների և բեռների անվտանգ և արագ տեղափոխման գործընթացների պատշաճ կանոնակարգում և դրանց պահանջների ապահովում,11001,Ավիացիայի բնագավառում վերահսկողության և կանոնակարգման ծառայություններ,"ՀՀ  քաղաքացիական ավիացիայի համակարգի ենթակառուցվածքների գործունեության կանոնակարգման ու զարգացման ծառայությունների մատուցում, այդ թվում՛ մասնակցություն պետական քաղաքականության շրջանակներում ուղևորահոսքի ծավալների աճի համար նախադրյալների ստեղծմանը",Ծառայությունների մատուցում,274197373.0,235253912.8,223304162.0,0.949,1042455.3,1759537.5,1674770.2,0.952,326262.6,326262.6,316631.2,0.97
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1176,Ավիացիայի բնագավառում վերահսկողության և կանոնակարգման ապահովում,ՀՀ քաղաքացիական ավիացիայի համակարգի ենթակառուցվածքների գործունեության կանոնակարգում  և զարգացում,ՀՀ օդային տարածքով քաղաքացիների և բեռների անվտանգ և արագ տեղափոխման գործընթացների պատշաճ կանոնակարգում և դրանց պահանջների ապահովում,11002,Աշխատակազմի մասնագիտական կարողությունների զարգացում,"Աշխատակազմի մասնագիտական վերապատրաստումներ, գործուղումներ և որակավորման բարձրացման ծառայություններ",Ծառայությունների մատուցում,274197373.0,235253912.8,223304162.0,0.949,1042455.3,1759537.5,1674770.2,0.952,36503.6,61085.8,53684.7,0.879
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1176,Ավիացիայի բնագավառում վերահսկողության և կանոնակարգման ապահովում,ՀՀ քաղաքացիական ավիացիայի համակարգի ենթակառուցվածքների գործունեության կանոնակարգում  և զարգացում,ՀՀ օդային տարածքով քաղաքացիների և բեռների անվտանգ և արագ տեղափոխման գործընթացների պատշաճ կանոնակարգում և դրանց պահանջների ապահովում,11003,Ավիացիոն ծառայությունների մատուցում,Ավիացիոն և այլ սարքավորումների նորոգում և պահպանում,Ծառայությունների մատուցում,274197373.0,235253912.8,223304162.0,0.949,1042455.3,1759537.5,1674770.2,0.952,677189.1,1364333.1,1296634.5,0.95
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1176,Ավիացիայի բնագավառում վերահսկողության և կանոնակարգման ապահովում,ՀՀ քաղաքացիական ավիացիայի համակարգի ենթակառուցվածքների գործունեության կանոնակարգում  և զարգացում,ՀՀ օդային տարածքով քաղաքացիների և բեռների անվտանգ և արագ տեղափոխման գործընթացների պատշաճ կանոնակարգում և դրանց պահանջների ապահովում,11005,Մայրուղային աէրոնավիգացիոն ծառայությունների սպասարկում,Աէրոնավիգացիոն ծառայություններ մատուցող կազմակերպությունների փոխհատուցում՛ գանձումներից ազատված թռիչքների սպասարկման համար,Ծառայությունների մատուցում,274197373.0,235253912.8,223304162.0,0.949,1042455.3,1759537.5,1674770.2,0.952,2500.0,2500.0,2463.8,0.986
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1176,Ավիացիայի բնագավառում վերահսկողության և կանոնակարգման ապահովում,ՀՀ քաղաքացիական ավիացիայի համակարգի ենթակառուցվածքների գործունեության կանոնակարգում  և զարգացում,ՀՀ օդային տարածքով քաղաքացիների և բեռների անվտանգ և արագ տեղափոխման գործընթացների պատշաճ կանոնակարգում և դրանց պահանջների ապահովում,31001,ՀՀ քաղաքացիական ավիացիայի կոմիտեի տեխնիկական հագեցվածության բարելավում,"Համակարգչային, կենցաղային տեխնիկայի, կապի և այլ վարչական սարքավորումների ձեռքբերում",Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,274197373.0,235253912.8,223304162.0,0.949,1042455.3,1759537.5,1674770.2,0.952,0.0,5356.0,5356.0,1.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1189,Դպրոցների սեյսմիկ անվտանգության մակարդակի բարձրացման ծրագիր,"Նպաստել երկրի սեյսմակայունության ապահովմանը, անհատական և հասարակական անվտանգության մակարդակի բարձրացմանը",Դպրոցական շենքերի սեյսմակայունության մակարդակի բարձրացում,11001,Ասիական զարգացման բանկի աջակցությամբ իրականացվող դպրոցների սեյսմիկ պաշտպանության ծրագրի կառավարում,Դպրոցների սեյսմիկ պաշտպանության ծրագիր` ՀՀ դպրոցների սեյսմիկ անվտանգության բարելավման նպատակով,Ծառայությունների մատուցում,274197373.0,235253912.8,223304162.0,0.949,5990089.1,8908285.1,8165472.6,0.917,104705.1,102705.1,91780.3,0.894
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1189,Դպրոցների սեյսմիկ անվտանգության մակարդակի բարձրացման ծրագիր,"Նպաստել երկրի սեյսմակայունության ապահովմանը, անհատական և հասարակական անվտանգության մակարդակի բարձրացմանը",Դպրոցական շենքերի սեյսմակայունության մակարդակի բարձրացում,12001,Ասիական զարգացման բանկի աջակցությամբ իրականացվող դպրոցների սեյսմիկ պաշտպանության ծրագրի շրջանակներում ՀՀ դպրոցների սեյսմիկ անվտանգության բարելավմանն ուղղված միջոցառումներ,"Դպրոցների շենքերի ամրացման շինարարական աշխատանքներ, շինարարական ստանդարտների արդիականացում, արտակարգ իրավիճակներին արձագանքման ծրագրի մշակում, սեյսմիկ մոնիտորինգի դիտակետերի սարքավորումների արդիականացում:",Տրանսֆերտների տրամադրում,274197373.0,235253912.8,223304162.0,0.949,5990089.1,8908285.1,8165472.6,0.917,5885384.0,8805580.0,8073692.2,0.917
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1212,Տարածքային զարգացում,Տարածքային համաչափ զարգացման խթանում,ՀՀ համայնքների կառավարման արդյունավետության բարձրացում և տնտեսական գործունեության խթանում,12002,Ֆինանսական աջակցություն տեղական ինքնակառավարման մարմիններին,Օրենսդրությամբ (օրենքներով և կառավարության որոշումներով) նախատեսված օժանդակություն և փոխհատուցումներ ՏԻՄ-երին,Տրանսֆերտների տրամադրում,274197373.0,235253912.8,223304162.0,0.949,83509244.5,87218967.1,86456193.7,0.991,64349123.0,64349123.0,64349123.0,1.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1212,Տարածքային զարգացում,Տարածքային համաչափ զարգացման խթանում,ՀՀ համայնքների կառավարման արդյունավետության բարձրացում և տնտեսական գործունեության խթանում,12003,Պետական աջակցություն սահմանամերձ համայնքներին,Ծրագրի իրականացմամբ ապահովվում է «Սահմանամերձ համայնքների սոցիալական աջակցության մասին» ՀՀ օրենքի կիրարկումը,Տրանսֆերտների տրամադրում,274197373.0,235253912.8,223304162.0,0.949,83509244.5,87218967.1,86456193.7,0.991,1155205.8,996673.4,988933.7,0.992
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1212,Տարածքային զարգացում,Տարածքային համաչափ զարգացման խթանում,ՀՀ համայնքների կառավարման արդյունավետության բարձրացում և տնտեսական գործունեության խթանում,12004,Պետական աջակցություն ՀՀ Գեղարքունիքի մարզի Ճամբարակ համայնքի Արծվաշեն բնակավայրի վարչական ղեկավարի և աշխատակազմի պահպանման ծախսերի համար,Պետական աջակցություն ՀՀ Գեղարքունիքի մարզի Ճամբարակ համայնքի Արծվաշեն բնակավայրի վարչական ղեկավարի և աշխատակազմի պահպանման ծախսերի համար,Տրանսֆերտների տրամադրում,274197373.0,235253912.8,223304162.0,0.949,83509244.5,87218967.1,86456193.7,0.991,4915.7,4915.7,4910.9,0.999
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1212,Տարածքային զարգացում,Տարածքային համաչափ զարգացման խթանում,ՀՀ համայնքների կառավարման արդյունավետության բարձրացում և տնտեսական գործունեության խթանում,12007,ՀՀ մարզերին սուբվենցիաների տրամադրում՛ ենթակառուցվածքների զարգացման նպատակով,ՀՀ մարզերին սուբվենցիաների տրամադրում՛ ենթակառուցվածքների զարգացման նպատակով,,274197373.0,235253912.8,223304162.0,0.949,83509244.5,87218967.1,86456193.7,0.991,18000000.0,19151352.6,18425351.9,0.962
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1212,Տարածքային զարգացում,Տարածքային համաչափ զարգացման խթանում,ՀՀ համայնքների կառավարման արդյունավետության բարձրացում և տնտեսական գործունեության խթանում,12017,Պատերազմի արդյունքում ժամանակավորապես Հայաստանի Հանրապետությունում գտնվող քաղաքացիներին մշտական բնակության վայր տեղափոխում,Ադրբեջանի կողմից սանձազերծված պատերազմի արդյունքում Արցախի Հ-ից ՀՀ ժամանակավորապես ժամանած քաղաքացիներին  Արցախի Հ-ուն ուղարկելու նպատակով Երևանի քաղաքապետարանի և ՀՀ մարզպետարանների կողմից կազմակերպված ուղևորափոխադրումների փոխհատուցում,,274197373.0,235253912.8,223304162.0,0.949,83509244.5,87218967.1,86456193.7,0.991,0.0,55970.0,55970.0,1.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1212,Տարածքային զարգացում,Տարածքային համաչափ զարգացման խթանում,ՀՀ համայնքների կառավարման արդյունավետության բարձրացում և տնտեսական գործունեության խթանում,12022,Առաջնահերթ և հրատապ լուծում պահանջող հիմնախնդիրների լուծում,"ՀՀ Սյունիքի մարզի մի շարք համայնքներում իրականացնել առաջնահերթ և հրատապ լուծում պահանջող խնդիրներ, որի արդյունքում լուծում կտրվի բնակչության և համայնքների սոցիալական նշանակություն ունեցող հիմնախնդիրներին",,274197373.0,235253912.8,223304162.0,0.949,83509244.5,87218967.1,86456193.7,0.991,0.0,605676.2,605676.2,1.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1212,Տարածքային զարգացում,Տարածքային համաչափ զարգացման խթանում,ՀՀ համայնքների կառավարման արդյունավետության բարձրացում և տնտեսական գործունեության խթանում,12023,Զոհված զինծառայողների  գերեզմանների կառուցում և բարեկարգում,Արցախի դեմ պատերազմական գործողությունների հետևանքով զոհված զինծառայողների գերեզմանների կառուցման և բարեկարգման աշխատանքների համակարգված իրականացում,,274197373.0,235253912.8,223304162.0,0.949,83509244.5,87218967.1,86456193.7,0.991,0.0,77532.4,77532.4,1.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1212,Տարածքային զարգացում,Տարածքային համաչափ զարգացման խթանում,ՀՀ համայնքների կառավարման արդյունավետության բարձրացում և տնտեսական գործունեության խթանում,12025,Մարզերում առաջնահերթ լուծում պահանջող հիմնախնդիրների լուծում,"Մարզերում առաջնահերթ լուծում պահանջող ծրագրերի իրականացում, որի արդյունքում լուծում կտրվի բնակչության և համայնքների սոցիալական նշանակություն ունեցող հիմնախնդիրներին:",Տրանսֆերտների տրամադրում,274197373.0,235253912.8,223304162.0,0.949,83509244.5,87218967.1,86456193.7,0.991,0.0,1506822.8,1478108.8,0.981
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1212,Տարածքային զարգացում,Տարածքային համաչափ զարգացման խթանում,ՀՀ համայնքների կառավարման արդյունավետության բարձրացում և տնտեսական գործունեության խթանում,21002,ՀՀ համայնքներում բազմաբնակարան շենքերի տեխնիկականվիճակի բարելավում,ՀՀ Շիրակի մարզի Գյումրի քաղաքի Տիգրան Մեծ N 5 շենքիանբավարար տեխնիկական վիճակում գտնվող թվով 3 մուտքերիուժեղացման-վերականգնման (ամրացման) նախագծանախահաշվայինփաստաթղթերի ձեռքբերում,Հանրության կողմից անմիջականորեն օգտագործվող ակտիվների հետ կապված միջոցառումներ,274197373.0,235253912.8,223304162.0,0.949,83509244.5,87218967.1,86456193.7,0.991,0.0,16281.0,15968.0,0.981
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1212,Տարածքային զարգացում,Տարածքային համաչափ զարգացման խթանում,ՀՀ համայնքների կառավարման արդյունավետության բարձրացում և տնտեսական գործունեության խթանում,32001,ՀՀ մարզերում առաջնահերթ լուծում պահանջող անհետաձգելի ծրագրերի իրականացում,"ՀՀ մարզերում առաջնահերթ լուծում պահանջող անհետաձգելի ծրագրերի իրականացում, որի արդյունքում լուծում կտրվի մարզային ենթակայության կազմակերպությունների և համայնքային նշանակություն ունեցող հիմնախնդիրներին",Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,274197373.0,235253912.8,223304162.0,0.949,83509244.5,87218967.1,86456193.7,0.991,0.0,454620.0,454618.8,1.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1232,Էներգաարդյունավետության ծրագիր,Էներգախնայողության և վերականգնվող էներգետիկայի ներուժի առավելագույն իրացում,Էներ•ախնայողության մակարդակի բարձրացում և վերական•նվող էներ•ետիկայի մասնաբաժնի աճ,11001,«Հանրային շենքերում էներգախնայողության բարելավման և «կանաչ էներգիայի» զարգացմանը նպաստող մեխանիզմներ» դրամաշնորհային ծրագրի կառավարում և համակարգում,"Իրականացվում է միջոցառման մասնակից շահառուների հանրային շենքերի ընտրություն, էներգետիկ ուսումնասիրություն և շինարարության տեխնիկական հսկողության իրականացում",Ծառայությունների մատուցում,274197373.0,235253912.8,223304162.0,0.949,0.0,48002.9,46276.5,0.964,0.0,8002.9,6276.5,0.784
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1232,Էներգաարդյունավետության ծրագիր,Էներգախնայողության և վերականգնվող էներգետիկայի ներուժի առավելագույն իրացում,Էներ•ախնայողության մակարդակի բարձրացում և վերական•նվող էներ•ետիկայի մասնաբաժնի աճ,12002,Պետական աջակցություն բնակարանների և անհատական բնակելի տների էներգաարդյունավետ վերանորոգման աշխատանքների իրականացմանը,Բնակարանների և անհատական բնակելի տների էներգաարդյունավետ վերանորոգման համար շահառուներին տրամադրվող վարկերի սուբսիդավորման իրականացում,Տրանսֆերտների տրամադրում,274197373.0,235253912.8,223304162.0,0.949,0.0,48002.9,46276.5,0.964,0.0,40000.0,40000.0,1.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,9025,Աջակցություն ոռոգման համակարգի արդիականացմանը,Աջակցություն ոռոգման ոլորտի արդիականացմանծրագրերի իրականացմանը,Ոռոգման ոլորտում իրականացվող ծրագրերի արդյունավետության բարձրացում,12001,Աջակցություն ոռոգման համակարգերի հիմնանորոգմանը,Աջակցություն ոռոգման համակարգերի հիմնանորոգմաննպատակով իրականացվող միջոցառումներին,Տրանսֆերտների տրամադրում,274197373.0,235253912.8,223304162.0,0.949,0.0,91729.6,91729.6,1.0,0.0,91729.6,91729.6,1.0
ՀՀ առողջապահության նախարարություն,1003,Հանրային առողջության պահպանում,"Մարդու օրգանիզմի վրա շրջակա միջավայրի վնասակար և վտանգավոր գործոնների ազդեցության բացառում և նվազեցում, կառավարելի վարակիչ հիվանդությունների դեմ պայքար:","Բնակչության սանիտարահամաճարակային անվտանգության և վարակիչ հիվանդությունների նկատմամբ բնակչության անընկալության ապահովում: Հանրապետությունում արյան, արյան բաղադրամասերի և արյան  պատրաստուկների  անհրաժեշտ  քանակության ապահովում",11001,Բնակչության սանիտարահամաճարակային անվտանգության ապահովման և հանրային առողջապահության ծառայություններ,"Հիվանդությունների վերահսկման և կանխարգելման, ընթացիկ հակահամաճարակային և սանիտարահիգիենիկ նշանակության հետազոտություններ, վարակների օջախների համաճարակաբանական հետազոտություններ, իմունականխարգելման հիգիենիկ ուսուցման և քարոզչության ծառայություններ",Ծառայությունների մատուցում,119696470.2,142440379.3,140622322.7,0.987,6185306.6,17145254.6,16778897.0,0.979,2276622.9,2289274.9,2277876.7,0.995
ՀՀ առողջապահության նախարարություն,1003,Հանրային առողջության պահպանում,"Մարդու օրգանիզմի վրա շրջակա միջավայրի վնասակար և վտանգավոր գործոնների ազդեցության բացառում և նվազեցում, կառավարելի վարակիչ հիվանդությունների դեմ պայքար:","Բնակչության սանիտարահամաճարակային անվտանգության և վարակիչ հիվանդությունների նկատմամբ բնակչության անընկալության ապահովում: Հանրապետությունում արյան, արյան բաղադրամասերի և արյան  պատրաստուկների  անհրաժեշտ  քանակության ապահովում",11002,Իմունականխարգելման ազգային ծրագիր,"Բնակչության շրջանում կառավարելի վարակիչ հիվանդությունների իմունականխարգելում` կառավարելի վարակիչ հիվանդություններով հիվանդացության նվազեցման և մահվան դեպքերի կանխման, ինչպես նաև բնակչության կոլեկտիվ անընկալության ապահովման նպատակով",Ծառայությունների մատուցում,119696470.2,142440379.3,140622322.7,0.987,6185306.6,17145254.6,16778897.0,0.979,3500000.0,3377108.8,3245538.0,0.961
ՀՀ առողջապահության նախարարություն,1003,Հանրային առողջության պահպանում,"Մարդու օրգանիզմի վրա շրջակա միջավայրի վնասակար և վտանգավոր գործոնների ազդեցության բացառում և նվազեցում, կառավարելի վարակիչ հիվանդությունների դեմ պայքար:","Բնակչության սանիտարահամաճարակային անվտանգության և վարակիչ հիվանդությունների նկատմամբ բնակչության անընկալության ապահովում: Հանրապետությունում արյան, արյան բաղադրամասերի և արյան  պատրաստուկների  անհրաժեշտ  քանակության ապահովում",11003,Արյան հավաքագրման ծառայություններ,"Մարդու դոնորական արյան հավաքագրում, վարակիչ հիվանդությունների նկատմամբ հետազոտություն, համապատասխան պայմաններում և ժամկետներում պահպանում, դրանց առնչվող ծառայությունների իրականացում",Ծառայությունների մատուցում,119696470.2,142440379.3,140622322.7,0.987,6185306.6,17145254.6,16778897.0,0.979,358383.7,358383.7,357691.6,0.998
