state_body,program_code,program_name,program_goal,program_result_desc,subprogram_code,subprogram_name,subprogram_desc,subprogram_type,state_body_annual_plan,state_body_rev_annual_plan,state_body_actual,state_body_actual_vs_rev_annual_plan,program_annual_plan,program_rev_annual_plan,program_actual,program_actual_vs_rev_annual_plan,subprogram_annual_plan,subprogram_rev_annual_plan,subprogram_actual,subprogram_actual_vs_rev_annual_plan
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1001,"Տարածքային կառավարման ոլորտում քաղաքականության մշակում, ծրագրերի համակարգում և մոնիտորինգի իրականացում",Տարածքային կառավարման բնագավառում պետական արդյունավետ քաղաքականության մշակման և իրականացման ապահովում,Տարածքային կառավարման քաղաքականության իրագործմանն ուղղված ծրագրերի  ազդեցության և արդյունավետության բարելավում,11002,Արտասահմանյան պատվիրակությունների ընդունելություններ,Արտասահմանյան պատվիրակությունների ընդունելություններ,Ծառայությունների մատուցում,273673532.0,210393663.9,178206180.8,0.847,1481450.9,1348751.2,1294311.0,0.96,0.0,860.0,336.0,0.391
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1001,"Տարածքային կառավարման ոլորտում քաղաքականության մշակում, ծրագրերի համակարգում և մոնիտորինգի իրականացում",Տարածքային կառավարման բնագավառում պետական արդյունավետ քաղաքականության մշակման և իրականացման ապահովում,Տարածքային կառավարման քաղաքականության իրագործմանն ուղղված ծրագրերի  ազդեցության և արդյունավետության բարելավում,11003,Արտասահմանյան պաշտոնական գործուղումներ,Արտասահմանյան պաշտոնական գործուղումների գծով ծախսեր,Ծառայությունների մատուցում,273673532.0,210393663.9,178206180.8,0.847,1481450.9,1348751.2,1294311.0,0.96,0.0,6750.0,6590.5,0.976
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1001,"Տարածքային կառավարման ոլորտում քաղաքականության մշակում, ծրագրերի համակարգում և մոնիտորինգի իրականացում",Տարածքային կառավարման բնագավառում պետական արդյունավետ քաղաքականության մշակման և իրականացման ապահովում,Տարածքային կառավարման քաղաքականության իրագործմանն ուղղված ծրագրերի  ազդեցության և արդյունավետության բարելավում,31001,ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարության կարողությունների զարգացում և տեխնիկական հագեցվածության ապահովում,ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարության աշխատանքային պայմանների բարելավման համար վարչական սարքավորումների ձեռք բերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,273673532.0,210393663.9,178206180.8,0.847,1481450.9,1348751.2,1294311.0,0.96,7385.0,21975.0,21550.0,0.981
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",11001,Ոռոգում-ջրառ իրականացնող կազմակերպություններին ֆինանսական աջակցության տրամադրում,Ոռոգման ոլորտի սուբսիդավորում ոռոգում-ջրառ իրականացնող ՓԲԸ-ի համար հաստատված ոռոգման ջրի սակագնի և նվազագույն շահավետ գնի տարբերության չափով,Ծառայությունների մատուցում,273673532.0,210393663.9,178206180.8,0.847,33935003.9,22804609.8,18365056.9,0.805,1089329.5,1089329.5,1089329.5,1.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",11002,Ոռոգման ծառայություններ մատուցող ընկերություններին ֆինանսական աջակցության տրամադրում,Ոռոգման ոլորտի սուբսիդավորում ՋՕԸ-ների համար սահմանված ոռոգման ջրի սակագնի և նվազագույն շահավետ գնի տարբերության չափով,Ծառայությունների մատուցում,273673532.0,210393663.9,178206180.8,0.847,33935003.9,22804609.8,18365056.9,0.805,2856008.0,2856008.0,2856008.0,1.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",11004,Համաշխարհային բանկի աջակցությամբ իրականացվող Ոռոգման համակարգերի արդյունավետության բարձրացման ծրագրի խորհրդատվություն և կառավարում,Համաշխարհային բանկի աջակցությամբ իրականացվող Ոռոգման համակարգերի արդյունավետության բարձրացման ծրագրի համակարգում և ղեկավարում,Ծառայությունների մատուցում,273673532.0,210393663.9,178206180.8,0.847,33935003.9,22804609.8,18365056.9,0.805,0.0,9003.0,8953.8,0.995
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",11005,Եվրասիական զարգացման բանկի աջակցությամբ իրականացվող ոռոգման համակարգերի զարգացման ծրագրի խորհրդատվություն և կառավարում,Եվրասիական զարգացման բանկի աջակցությամբ իրականացվող ոռոգման համակարգերի զարգացման ծրագրի համակարգում և ղեկավարում,Ծառայությունների մատուցում,273673532.0,210393663.9,178206180.8,0.847,33935003.9,22804609.8,18365056.9,0.805,686388.2,355787.2,250618.1,0.704
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",11006,Ֆրանսիայի Հանրապետության կառավարության աջակցությամբ իրականացվող Վեդու ջրամբարի կառուցման ծրագրի խորհրդատվություն և կառավարում,Ֆրանսիայի Հանրապետության կառավարության աջակցությամբ իրականացվող Վեդու ջրամբարի կառուցման ծրագրի համակարգում և ղեկավարում,Ծառայությունների մատուցում,273673532.0,210393663.9,178206180.8,0.847,33935003.9,22804609.8,18365056.9,0.805,350618.7,350618.7,298810.4,0.852
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",11007,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրացված կառավարում ծրագրի խորհրդատվություն և կառավարում,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրացված կառավարում ծրագրի համակարգում և ղեկավարում,Ծառայությունների մատուցում,273673532.0,210393663.9,178206180.8,0.847,33935003.9,22804609.8,18365056.9,0.805,1079210.9,1267162.9,348340.1,0.275
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",11008,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրացված կառավարման ծրագրի երկրորդ փուլի խորհրդատվություն և կառավարում,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրացված կառավարման ծրագրի երկրորդ փուլի համակարգում և ղեկավարում,Ծառայությունների մատուցում,273673532.0,210393663.9,178206180.8,0.847,33935003.9,22804609.8,18365056.9,0.805,287198.2,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",11009,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրացված կառավարման դրամաշնորհային ծրագիր,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրացված կառավարման դրամաշնորհային ծրագրի համակարգում և ղեկավարում,Ծառայությունների մատուցում,273673532.0,210393663.9,178206180.8,0.847,33935003.9,22804609.8,18365056.9,0.805,113383.2,173300.0,96584.0,0.557
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",11010,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրացված կառավարում փուլ 1 ծրագրով Ջրաձոր գյուղի վերաբնակեցման գործողությունների խորհրդատվություն և կառավարում,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրացված կառավարում  փուլ 1 ծրագրով Ջրաձոր գյուղի վերաբնակեցման գործողությունների  համակարգում և ղեկավարում,Ծառայությունների մատուցում,273673532.0,210393663.9,178206180.8,0.847,33935003.9,22804609.8,18365056.9,0.805,35284.5,6899.6,3722.4,0.54
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",11011,Զարգացման ֆրանսիական գործակալության աջակցությամբ իրականացվող ոռոգման ոլորտի ֆինանսական կայունության և ոռոգման կառավարման կարողությունների բարելավման դրամաշնորհային ծրագրի խորհրդատվություն և կառավարում,Զարգացման ֆրանսիական  գործակալության աջակցությամբ իրականացվող ոռոգման ոլորտի ֆինանսական կայունության և ոռոգման կառավարման կարողությունն»րի բար»լավման ծրագրի համակարգում և ղ»կավարում,Ծառայությունների մատուցում,273673532.0,210393663.9,178206180.8,0.847,33935003.9,22804609.8,18365056.9,0.805,1155273.0,782507.2,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",11012,Ֆրանսիայի Հանրապետության կառավարության աջակցությամբ իրականացվող՛ Վեդու ջրամբարի կառուցման դրամաշնորհային ծրագիր,Ֆրանսիայի Հանրապետության կառավարության աջակցությամբ իրականացվող՛ Վեդու ջրամբարի կառուցման դրամաշնորհային ծրագրի համակարգում և ղեկավարում,Ծառայությունների մատուցում,273673532.0,210393663.9,178206180.8,0.847,33935003.9,22804609.8,18365056.9,0.805,0.0,216700.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",12001,Աջակցություն ոռոգման համակարգի առողջացմանը,Աջակցություն ոռոգման համակարգի ընկերությունների ֆինանսական կենսունակության բարելավման նպատակով իրականացվող միջոցառումներին,Տրանսֆերտների տրամադրում,273673532.0,210393663.9,178206180.8,0.847,33935003.9,22804609.8,18365056.9,0.805,1795808.6,4595808.6,4595808.6,1.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",12002,Գերմանիայի զարգացման բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրված կառավարման փուլ 1 ծրագրով Ջրաձոր գյուղի վերաբնակեցման համար   ենթակառուցվածքների և բնակելի տների կառուցում,Գերմանիայի զարգացման բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրված կառավարման փուլ 1 ծրագիր,Տրանսֆերտների տրամադրում,273673532.0,210393663.9,178206180.8,0.847,33935003.9,22804609.8,18365056.9,0.805,1018200.7,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",12003,Աջակցություն ոռոգման համակարգերի հիմնանորոգմանը,Աջակցություն ոռոգման համակարգերի հիմնանորոգման նպատակով իրականացվող միջոցառումներին,Տրանսֆերտների տրամադրում,273673532.0,210393663.9,178206180.8,0.847,33935003.9,22804609.8,18365056.9,0.805,0.0,192781.9,165479.7,0.858
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",31001,Ֆրանսիայի Հանրապետության կառավարության աջակցությամբ իրականացվող Վեդու ջրամբարի կառուցում,Ֆրանսիայի Հանրապետության կառավարության աջակցությամբ իրականացվող Վեդու ջրամբարի կառուցման ծրագիր,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,273673532.0,210393663.9,178206180.8,0.847,33935003.9,22804609.8,18365056.9,0.805,5821513.6,4228180.3,3568764.4,0.844
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",31002,Ոռոգման համակարգերի հիմնանորոգում,Ոռոգման համակարգերի հիմնանորոգում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,273673532.0,210393663.9,178206180.8,0.847,33935003.9,22804609.8,18365056.9,0.805,0.0,378809.2,179599.4,0.474
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",31003,Համաշխարհային բանկի աջակցությամբ իրականացվող Ոռոգման համակարգերի արդյունավետության բարձրացման ծրագրի շրջանակներում ջրային տնտեսության ենթակառուցվածքների հիմնանորոգում,Համաշխարհային բանկի աջակցությամբ իրականացվող Ոռոգման համակարգերի արդյունավետության բարձրացման ծրագիր,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,273673532.0,210393663.9,178206180.8,0.847,33935003.9,22804609.8,18365056.9,0.805,0.0,108007.6,107509.5,0.995
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",31004,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրված կառավարման ծրագրի շրջանակներում ջրային տնտեսության ենթակառուցվածքների հիմնանորոգում,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրված կառավարման ծրագիր,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,273673532.0,210393663.9,178206180.8,0.847,33935003.9,22804609.8,18365056.9,0.805,7740000.0,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",31005,Եվրասիական զարգացման բանկի աջակցությամբ իրականացվող ոռոգման համակարգերի զարգացման ծրագրի շրջանակներում ջրային տնտեսության ենթակառուցվածքների հիմնանորոգում,Եվրասիական զարգացման բանկի աջակցությամբ իրականացվող ոռոգման համակարգերի զարգացման ծրագիր,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,273673532.0,210393663.9,178206180.8,0.847,33935003.9,22804609.8,18365056.9,0.805,7448702.3,6001073.1,4624641.0,0.771
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",31006,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրացված կառավարման ծրագրի երկրորդ փուլի շրջանակներում ջրային տնտեսության ենթակառուցվածքների հիմնանորոգում,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրացված կառավարման ծրագրի երկրորդ փուլ,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,273673532.0,210393663.9,178206180.8,0.847,33935003.9,22804609.8,18365056.9,0.805,2043800.0,0.0,0.0,0.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",31007,Ջրային տնտեսության հիդրոտեխնիկական սարքավորումների տեղադրման աշխատանքներ,Ոռոգման համակարգերի ջրանցքների բաժանարար կետերը SCADA համակարգով հագեցած ջրաչափական սարքավորումներով կահավորում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,273673532.0,210393663.9,178206180.8,0.847,33935003.9,22804609.8,18365056.9,0.805,360000.0,10320.0,10320.0,1.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",31008,Ափապաշտպան կառույցների վերականգնման աշխատանքներ,Ափապաշտպան կառույցների վերականգնման աշխատանքների և նախագծերի ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,273673532.0,210393663.9,178206180.8,0.847,33935003.9,22804609.8,18365056.9,0.805,0.0,19197.7,19191.7,1.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",31010,Հեր-Հերի ջրամբարից ինքնահոս ջրատարի կառուցում,Հեր-Հերի ջրամբարից ինքնահոս ջրատարի կառուցման համար նախագծերի և աշխատանքների ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,273673532.0,210393663.9,178206180.8,0.847,33935003.9,22804609.8,18365056.9,0.805,54284.5,24745.5,24745.5,1.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",31012,Գետերի և հեղեղատարների տեղամասերի ամրացման և մաքրման աշխատանքներ,Գետերի և հեղեղատարների տեղամասերի ամրացման և մաքրման համար նախագծերի և աշխատանքների ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,273673532.0,210393663.9,178206180.8,0.847,33935003.9,22804609.8,18365056.9,0.805,0.0,94939.8,73200.8,0.771
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",31014,Ջրամբարների վերականգնման և վերազինման աշխատանքներ,Ջրամբարների վերականգնման և վերազինման համար նախագծերի և աշխատանքների ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,273673532.0,210393663.9,178206180.8,0.847,33935003.9,22804609.8,18365056.9,0.805,0.0,43430.0,43430.0,1.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1017,Որոտան-Արփա-Սևան թունելի ջրային համակարգի կառավարում,Որոտան-Արփա-Սևան թունելի ջրային համակարգի պահպանում և շահագործում,Որոտան-Արփա-Սևան հիդրոհամակարգի անվտանգության և հուսալիության ապահովում,11001,Արփա-Սևան թունելի հավատարմագրային կառավարում,Որոտան-Արփա-Սևան թունելի շահագործման և պահպանման նպատակով հավատարմագրային կառավարման պայմանագրով նախատեսված ծառայությունների մատուցում,Ծառայությունների մատուցում,273673532.0,210393663.9,178206180.8,0.847,205800.0,228600.0,228600.0,1.0,205800.0,205800.0,205800.0,1.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1017,Որոտան-Արփա-Սևան թունելի ջրային համակարգի կառավարում,Որոտան-Արփա-Սևան թունելի ջրային համակարգի պահպանում և շահագործում,Որոտան-Արփա-Սևան հիդրոհամակարգի անվտանգության և հուսալիության ապահովում,21001,Արփա-Սևան ջրային համակարգի տեխնիկական վիճակի բարելավում,Արփա-Սևան թունելի առանձին վթարային հատվածների վերականգնման աշխատանքներ,Հանրության կողմից անմիջականորեն օգտագործվող ակտիվների հետ կապված միջոցառումներ,273673532.0,210393663.9,178206180.8,0.847,205800.0,228600.0,228600.0,1.0,0.0,8400.0,8400.0,1.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1017,Որոտան-Արփա-Սևան թունելի ջրային համակարգի կառավարում,Որոտան-Արփա-Սևան թունելի ջրային համակարգի պահպանում և շահագործում,Որոտան-Արփա-Սևան հիդրոհամակարգի անվտանգության և հուսալիության ապահովում,21002,Արփա-Սևան ջրային համակարգի վերազինում,"Արփա-Սևան ջրային համակարգի վերազինման համար նախագծերի, ջրաչափական սարքավորումների և աշխատանքների ձեռքբերում",Հանրության կողմից անմիջականորեն օգտագործվող ակտիվների հետ կապված միջոցառումներ,273673532.0,210393663.9,178206180.8,0.847,205800.0,228600.0,228600.0,1.0,0.0,14400.0,14400.0,1.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1019,Սոցիալական ներդրումների և տեղական զարգացման ծրագիր,Նպաստել տարածքներում բնակչության նյութական և ոչ նյութական բարեկեցության աճին,"Համայնքային և միջհամայնքային ենթակառուցվածքների և որակի հասանելիության բարելավում, ինստիտուցիոնալ և ֆինանասական կարողությունների հզորացում",11001,Համաշխարհային բանկի աջակցությամբ իրականացվող Տարածքային զարգացման հիմնադրամի ծրագրի կառավարում,Տարածքային զարգացման հիմնադրամի ծրագիր` ՀՀ աղքատ և խոցելի խմբերի կյանքի ստանդարտների բարձրացման նպատակով,Ծառայությունների մատուցում,273673532.0,210393663.9,178206180.8,0.847,4992098.1,3189292.6,2789799.5,0.875,316565.7,312125.5,275202.4,0.882
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1019,Սոցիալական ներդրումների և տեղական զարգացման ծրագիր,Նպաստել տարածքներում բնակչության նյութական և ոչ նյութական բարեկեցության աճին,"Համայնքային և միջհամայնքային ենթակառուցվածքների և որակի հասանելիության բարելավում, ինստիտուցիոնալ և ֆինանասական կարողությունների հզորացում",11002,ԱՄՆ Միջազգային զարգացման գործակալության աջակցությամբ իրականացվող Տեղական ինքնակառավարման բարեփոխումների դրամաշնորհային ծրագիր,"Օժանդակության տրամադրում տեղական և տարածքային ինքնակառավարման մարմիններին միջհամայնքային ենթածրագրերի նախագծման, ընտրության և իրականացման աշխատանքներում:",Ծառայությունների մատուցում,273673532.0,210393663.9,178206180.8,0.847,4992098.1,3189292.6,2789799.5,0.875,4859.9,4859.9,3197.1,0.658
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1019,Սոցիալական ներդրումների և տեղական զարգացման ծրագիր,Նպաստել տարածքներում բնակչության նյութական և ոչ նյութական բարեկեցության աճին,"Համայնքային և միջհամայնքային ենթակառուցվածքների և որակի հասանելիության բարելավում, ինստիտուցիոնալ և ֆինանասական կարողությունների հզորացում",12001,"Համաշխարհային բանկի աջակցությամբ իրականացվող  Տարածքային զարգացման հիմնադրամի ծրագրի շրջանակներում ՀՀ տարածքներում ջրագծերի, առողջապահության, կրթության, մշակույթի, հատուկ խնամքի և  ենթակառուցվածքների ոլորտի վերականգնման և  շինարարության աշխատանքներ","Տարածքային զարգացման հիմնադրամի ծրագրով նախատեսված ՀՀ տարածքներում ջրագծերի, առողջապահության, կրթության օբյեկտների, մշակույթային տների, ծերանոցների, մանկատների, հատուկ դպրոցների, մանկապարտեզների և կոյուղու օբյեկտների հիմնանորոգում և շինարարություն",Տրանսֆերտների տրամադրում,273673532.0,210393663.9,178206180.8,0.847,4992098.1,3189292.6,2789799.5,0.875,4148901.2,2590401.6,2288584.8,0.883
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1019,Սոցիալական ներդրումների և տեղական զարգացման ծրագիր,Նպաստել տարածքներում բնակչության նյութական և ոչ նյութական բարեկեցության աճին,"Համայնքային և միջհամայնքային ենթակառուցվածքների և որակի հասանելիության բարելավում, ինստիտուցիոնալ և ֆինանասական կարողությունների հզորացում",12003,"ԱՄՆ ՄԶԳ աջակցությամբ իրականացվող Տեղական ինքնակառավարման բարեփոխումների դրամաշնորհային ծրագրի շրջանակներում ՀՀ խոշորացվող համայնքներում հանրային ծառայությունների բարելավում, ընդլայնում, միջհամայնքային ենթածրագրերի նախագծում, ընտրություն և իրականացում:",Տեղական ինքնակառավարման բարեփոխումների ծրագրով նախատեսված ՀՀ խոշորացված համայնքներին տեխնիկայի տրամադրում և ենթակառուցվածքների վերականգնում/կառուցում,Տրանսֆերտների տրամադրում,273673532.0,210393663.9,178206180.8,0.847,4992098.1,3189292.6,2789799.5,0.875,521771.3,281905.6,222815.2,0.79
