state_body,program_code,program_name,program_goal,program_result_desc,subprogram_code,subprogram_name,subprogram_desc,subprogram_type,state_body_annual_plan,state_body_rev_annual_plan,state_body_actual,state_body_actual_vs_rev_annual_plan,program_annual_plan,program_rev_annual_plan,program_actual,program_actual_vs_rev_annual_plan,subprogram_annual_plan,subprogram_rev_annual_plan,subprogram_actual,subprogram_actual_vs_rev_annual_plan
ՀՀ վարչապետի  աշխատակազմ,1213,Տեսչական վերահսկողության ծրագիր,Տեսչական վերահսկողության ապահովում,Տեխնիկական կանոնակարգերին համապատասխանության գնահատում և պահանջների պահպանում,31006,Սննդամթերքի անվտանգության տեսչական մարմնի տեխնիկական հագեցվածության բարելավում,Սննդամթերքի անվտանգության տեսչական մարմնի տեխնիկական և աշխատանքային պայմանների բարելավում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,19846098.3,22235777.9,21193550.4,0.953,7084845.4,7053078.1,6674807.1,0.946,64458.0,64326.3,64326.2,1.0
ՀՀ վարչապետի  աշխատակազմ,1213,Տեսչական վերահսկողության ծրագիր,Տեսչական վերահսկողության ապահովում,Տեխնիկական կանոնակարգերին համապատասխանության գնահատում և պահանջների պահպանում,31008,"Քաղաքաշինության, տեխնիկական և հրդեհային անվտանգության տեսչական մարմնի շենքային պայմանների բարելավում","Քաղաքաշինության, տեխնիկական և հրդեհային անվտանգության տեսչական մարմնի վարչական շենքի հիմնանորոգման և    նախագծանախահաշվային փաստաթղթերի ձեռք բերում",Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,19846098.3,22235777.9,21193550.4,0.953,7084845.4,7053078.1,6674807.1,0.946,8300.0,0.0,0.0,0.0
ՀՀ վարչապետի  աշխատակազմ,1213,Տեսչական վերահսկողության ծրագիր,Տեսչական վերահսկողության ապահովում,Տեխնիկական կանոնակարգերին համապատասխանության գնահատում և պահանջների պահպանում,31009,ՀՀ առողջապահական և աշխատանքի տեսչական մարմնի շենքային պայմանների բարելավում,ՀՀ առողջապահական և աշխատանքի տեսչական մարմնի շենքային պայմանների բարելավում? կապիտալ վերանորոգում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,19846098.3,22235777.9,21193550.4,0.953,7084845.4,7053078.1,6674807.1,0.946,105850.0,134237.3,133994.5,0.998
ՀՀ վարչապետի  աշխատակազմ,1214,Արդյունահանող ճյուղերի զարգացման ծրագիր,Հայաստանում տնտեսական աճին հանքարդյունաբերության ոլորտի նպաստի ամրապնդում,"Հանքարդյունաբերության ոլորտի քաղաքականության մշակմանն աջակցության ապահովում, ապագայի միասնական տեսլականի ձևավորում, ոլորտի թափանցիկության և հաշվետվողականության բարձրացում",11003,Համաշխարհային բանկիաջակցությամբ իրականացվող «Հայսատանի արդյունահանող ճյուղերի թափանցիկության նախաձեռնությանն աջակցություն. Լրացուցիչ ֆինանսավորում» դրամաշնորհային ծրագիր,"ԱՃԹՆ-ի միջազգային ստանդարտին համապատասխան՛ հանքարդյունաբերության ոլորտի թափանցիկության և հաշվետվողականության բարձրացմանն աջակցություն, տվյալների համակարգված բացահայտումներիհամակարգի ներդնում",Ծառայությունների մատուցում,19846098.3,22235777.9,21193550.4,0.953,99399.7,45776.5,20611.7,0.45,99399.7,45776.5,20611.7,0.45
ՀՀ վարչապետի  աշխատակազմ,1221,Տոների և հիշատակի օրերի ծրագիր,Տոների և հիշատակի օրերին նվիրված միջոցառումների անցկացում ի նպաստ Ազգային ինքնության պահպանման,Հայի պատմական անցյալի արժեվորում ու պահպանում,11002,Քաղաքացու օրվան նվիրված միջոցառումներ,Քաղաքացու օրվան նվիրված միջոցառումների կազմակերպում և իրականացում,Ծառայությունների մատուցում,19846098.3,22235777.9,21193550.4,0.953,40000.0,27600.0,27600.0,1.0,40000.0,27600.0,27600.0,1.0
ՀՀ վարչապետի  աշխատակազմ,1222,ՀՀ զարգացման գործընթացներում Սփյուռքի ներուժի ներգրավում,"Սփյուռք ներուժի բացահայտում, տեղեկատվական համակարգերի ստեղծում,   ՀՀ զարգացման գործընթացներում ներգրավվածություն, Հայաստան- Սփյուռք համատեղ ծրագրերի իրականացում, ըստ ոլորտների համահայկական մասնագիտական ցանցերի ստեղծում","Սփյուռք ներուժի բացահայտում, սփյուռքի, համահայկական կառույցների և գործիչների վերաբերյալ տեղեկատվական համակարգերի ստեղծում, համահայկական համաժողովների արդյունքում նոր ծրագրերի մշակում և իրականացում",11003,Համահայկական համաժողովների իրականացում,"Համահայկական և համայնքային կառույցների ներկայացուցիչների մասնակցությամբ համաժողովների և խորհրդաժողովների կազմակերպում՛ ի նպաստ Հայաստանի և Սփյուռքի միջև համագործակցության հաստատմանը, համահայկական ցանցերի ստեղծմանը, հայրենադարձությանը",Ծառայությունների մատուցում,19846098.3,22235777.9,21193550.4,0.953,125248.0,334047.6,334047.6,1.0,53248.0,262047.6,262047.6,1.0
ՀՀ վարչապետի  աշխատակազմ,1222,ՀՀ զարգացման գործընթացներում Սփյուռքի ներուժի ներգրավում,"Սփյուռք ներուժի բացահայտում, տեղեկատվական համակարգերի ստեղծում,   ՀՀ զարգացման գործընթացներում ներգրավվածություն, Հայաստան- Սփյուռք համատեղ ծրագրերի իրականացում, ըստ ոլորտների համահայկական մասնագիտական ցանցերի ստեղծում","Սփյուռք ներուժի բացահայտում, սփյուռքի, համահայկական կառույցների և գործիչների վերաբերյալ տեղեկատվական համակարգերի ստեղծում, համահայկական համաժողովների արդյունքում նոր ծրագրերի մշակում և իրականացում",11004,"Սփյուռքի մարդկային  ներուժի վերհանում, դրա քարտեզագրում և տեղեկատվական բազայի ստեղծում","Սփյուռքի համայնքների ուսումնասիրությունների իրականացում, սփյուռքի մարդկային ներուժի վերհանում, սփյուռքի վերաբերյալ տեղեկատվական համակարգերի ստեղծում և կատարելագործում, տվյալների մուտքագրում և թարմացում, սփյուռքի մարդկային ներուժի քարտեզագրում",Ծառայությունների մատուցում,19846098.3,22235777.9,21193550.4,0.953,125248.0,334047.6,334047.6,1.0,72000.0,72000.0,72000.0,1.0
ՀՀ վարչապետի  աշխատակազմ,1223,"Միջազգային դատարաններում, միջազգային արբիտրաժներում և այլ միջազգային ատյաններում ՀՀ շահերի ներկայացում և պաշտպանություն , դրանց կողմից ընդունված վճիռների և որոշումների կատարման ապահովում","Միջազգային դատարաններում, միջազգային արբիտրաժներում և այլ միջազգային ատյաններում ՀՀ վերաբերյալ գործընթացներում մասնակցություն, դրանց կողմից ընդունված վճիռների և որոշումների կատարման ապահովում","ՀՀ շահերի ներկայացում և պաշտպանություն , ՀՀ վերաբերյալ վճռի կամ որոշման կատարման գործընթացի ապահովում",11001,"Հայաստանի Հանրապետության շահերի ներկայացմանն ու պաշտպանությանն ուղղված փաստաբանական, իրավաբանական ծառայություններ","Արբիտրաժային և այլ վեճերի շրջանակներում ՀՀ շահերը ներկայացնելու և պաշտպանելու համար փաստաբանական, իրավաբանական, փորձագիտական ծառայությունների, վեճը լուծող հաշտարարի ծառայությունների, ՀՀ շահերից բխող խորհրդատվական բնույթի ծառայությունների ձեռքբերում",Ծառայությունների մատուցում,19846098.3,22235777.9,21193550.4,0.953,1863267.9,3654511.5,3645450.8,0.998,1764087.8,3242741.1,3235481.7,0.998
ՀՀ վարչապետի  աշխատակազմ,1223,"Միջազգային դատարաններում, միջազգային արբիտրաժներում և այլ միջազգային ատյաններում ՀՀ շահերի ներկայացում և պաշտպանություն , դրանց կողմից ընդունված վճիռների և որոշումների կատարման ապահովում","Միջազգային դատարաններում, միջազգային արբիտրաժներում և այլ միջազգային ատյաններում ՀՀ վերաբերյալ գործընթացներում մասնակցություն, դրանց կողմից ընդունված վճիռների և որոշումների կատարման ապահովում","ՀՀ շահերի ներկայացում և պաշտպանություն , ՀՀ վերաբերյալ վճռի կամ որոշման կատարման գործընթացի ապահովում",12001,Մարդու իրավունքների Եվրոպական դատարանի վճիռների և որոշումների հիման վրա արդարացի ֆինանսական հատուցումների տրամադրում,Մարդու իրավունքների  Եվրոպական դատարանի վճիռների և որոշումների հիման վրա սահմանված արդարացի փոխհատուցման գումարի վճարում՛ դիմումատուի՛ Մարդու իրավունքների  Եվրոպական կոնվենցիայով ապահովված իրավունքների խախտման դիմաց,Տրանսֆերտների տրամադրում,19846098.3,22235777.9,21193550.4,0.953,1863267.9,3654511.5,3645450.8,0.998,0.0,203196.1,203196.1,1.0
ՀՀ վարչապետի  աշխատակազմ,1223,"Միջազգային դատարաններում, միջազգային արբիտրաժներում և այլ միջազգային ատյաններում ՀՀ շահերի ներկայացում և պաշտպանություն , դրանց կողմից ընդունված վճիռների և որոշումների կատարման ապահովում","Միջազգային դատարաններում, միջազգային արբիտրաժներում և այլ միջազգային ատյաններում ՀՀ վերաբերյալ գործընթացներում մասնակցություն, դրանց կողմից ընդունված վճիռների և որոշումների կատարման ապահովում","ՀՀ շահերի ներկայացում և պաշտպանություն , ՀՀ վերաբերյալ վճռի կամ որոշման կատարման գործընթացի ապահովում",12002,Միջազգային արբիտրաժային տրիբունալի կամ օտարերկրյա ներպետական դատարանի ծախսերի վճարում,Միջազգային արբիտրաժային տրիբունալի կամ օտարերկրյա ներպետական դատարանի ծախսերի վճարում,Տրանսֆերտների տրամադրում,19846098.3,22235777.9,21193550.4,0.953,1863267.9,3654511.5,3645450.8,0.998,99180.1,208574.4,206773.0,0.991
ՀՀ սահմանադրական դատարան,1092,ՀՀ սահմանադրական դատարանի գործունեության ապահովում,ՀՀ-ում սահմանադրական արդարադատության իրականացում և սահմանադրության գերակայության ապահովում,"ՀՀ-ում սահմանադրականության, քաղաքացիների և կազմակերպությունների իրավունքի ապահովումը",11001,ՀՀ սահմանադրական դատարանի գործունեության և սահմանադրական արդարադատության ապահովում,"Վեճերի քննում, լուծում և որոշումների կայացում ՀՀ սահմանադրությանը համապատասխանության վերաբերյալ",Ծառայությունների մատուցում,866442.3,869908.8,856101.2,0.984,866442.3,869908.8,856101.2,0.984,836385.8,841607.9,828401.9,0.984
ՀՀ սահմանադրական դատարան,1092,ՀՀ սահմանադրական դատարանի գործունեության ապահովում,ՀՀ-ում սահմանադրական արդարադատության իրականացում և սահմանադրության գերակայության ապահովում,"ՀՀ-ում սահմանադրականության, քաղաքացիների և կազմակերպությունների իրավունքի ապահովումը",11002,ՀՀ սահմանադրական դատարանի պահուստային ֆոնդ,Չկանխատեսված ծախսերի կատարման ապահովում,Ծառայությունների մատուցում,866442.3,869908.8,856101.2,0.984,866442.3,869908.8,856101.2,0.984,16989.1,17233.5,16721.6,0.97
ՀՀ սահմանադրական դատարան,1092,ՀՀ սահմանադրական դատարանի գործունեության ապահովում,ՀՀ-ում սահմանադրական արդարադատության իրականացում և սահմանադրության գերակայության ապահովում,"ՀՀ-ում սահմանադրականության, քաղաքացիների և կազմակերպությունների իրավունքի ապահովումը",31001,ՀՀ սահմանադրական դատարանի տեխնիկական հագեցվածության բարելավում,Աշխատանքային պայմանների բարելավմանը ուղղված վարչական սարքավորումների ձեռքբերում:,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,866442.3,869908.8,856101.2,0.984,866442.3,869908.8,856101.2,0.984,13067.4,11067.4,10977.7,0.992
Բարձրագույն դատական խորհուրդ,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,11001,Բարձրագույն դատական խորհրդի բնականոն գործունեության ապահովում և Բարձրագույն դատական խորհրդի կողմից դատական իշխանության անկախության երաշխավորմանն ուղղված միջոցառումների իրականացում,"Դատական գործերի բաշխման համակարգի արդիականացում, դատարանների բնականոն գործունեության համար նյութատեխնիկական պայմաններով ապահովում, Դատական դեպարտամենտին որակյալ կադրերով ապահովում, ճշգրիտ դատական վիճակագրության վարում և այլն",Ծառայությունների մատուցում,16685906.1,17018769.2,16991657.7,0.998,16685906.1,17018769.2,16991657.7,0.998,3740565.2,3858230.6,3835700.0,0.994
Բարձրագույն դատական խորհուրդ,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,11002,ՀՀ Վճռաբեկ դատարանի բնականոն գործունեության և ՀՀ Վճռաբեկ դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,"Դատավարական գործունեության իրականացում, դատական ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում,  դատական ծառայության իրականացում",Ծառայությունների մատուցում,16685906.1,17018769.2,16991657.7,0.998,16685906.1,17018769.2,16991657.7,0.998,1392950.1,1229712.1,1229382.8,1.0
Բարձրագույն դատական խորհուրդ,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,11003,ՀՀ վերաքննիչ քաղաքացիական դատարանի բնականոն գործունեության և ՀՀ Վերաքննիչ քաղաքացիական դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,"Դատավարական գործունեության իրականացում, դատական ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում,  դատական ծառայության իրականացում",Ծառայությունների մատուցում,16685906.1,17018769.2,16991657.7,0.998,16685906.1,17018769.2,16991657.7,0.998,841283.3,773147.1,773111.8,1.0
Բարձրագույն դատական խորհուրդ,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,11004,ՀՀ վերաքննիչ քրեական դատարանի բնականոն գործունեության և ՀՀ Վերաքննիչ քրեական դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,"Դատավարական գործունեության իրականացում, դատական ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում,  դատական ծառայության իրականացում",Ծառայությունների մատուցում,16685906.1,17018769.2,16991657.7,0.998,16685906.1,17018769.2,16991657.7,0.998,902309.3,867345.5,867325.0,1.0
Բարձրագույն դատական խորհուրդ,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,11005,ՀՀ վերաքննիչ վարչական դատարանի բնականոն գործունեության և ՀՀ Վերաքննիչ վարչական դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,"Դատավարական գործունեության իրականացում, դատական ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում,  դատական ծառայության իրականացում",Ծառայությունների մատուցում,16685906.1,17018769.2,16991657.7,0.998,16685906.1,17018769.2,16991657.7,0.998,446510.6,447428.6,447419.4,1.0
Բարձրագույն դատական խորհուրդ,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,11006,ՀՀ վարչական դատարանի բնականոն գործունեության և ՀՀ Վարչական դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,"Դատավարական գործունեության իրականացում, դատական ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում,  դատական ծառայության իրականացում",Ծառայությունների մատուցում,16685906.1,17018769.2,16991657.7,0.998,16685906.1,17018769.2,16991657.7,0.998,799333.2,803170.2,803160.0,1.0
Բարձրագույն դատական խորհուրդ,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,11007,Երևան քաղաքի առաջին ատյանի ընդհանուր իրավասության դատարանի բնականոն գործունեության և Երևան քաղաքի ընդհանուր իրավասության դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,"Դատավարական գործունեության իրականացում, դատական ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում,  դատական ծառայության իրականացում",Ծառայությունների մատուցում,16685906.1,17018769.2,16991657.7,0.998,16685906.1,17018769.2,16991657.7,0.998,2683425.0,1078019.5,1078019.1,1.0
Բարձրագույն դատական խորհուրդ,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,11008,ՀՀ Արագածոտնի մարզի առաջին ատյանի ընդհանուր իրավասության դատարանի բնականոն գործունեության և ՀՀ Արագածոտնի մարզի ընդհանուր իրավասության դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,"Դատավարական գործունեության իրականացում, դատական ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում,  դատական ծառայության իրականացում",Ծառայությունների մատուցում,16685906.1,17018769.2,16991657.7,0.998,16685906.1,17018769.2,16991657.7,0.998,317325.8,321562.7,321504.8,1.0
Բարձրագույն դատական խորհուրդ,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,11009,ՀՀ Արարատի և Վայոց ձորի մարզերի առաջին ատյանի ընդհանուր իրավասության դատարանի բնականոն գործունեության և ՀՀ Արարատի և Վայոց ձորի մարզերի ընդհանուր իրավասության դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,"Դատավարական գործունեության իրականացում, դատական ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում,  դատական ծառայության իրականացում",Ծառայությունների մատուցում,16685906.1,17018769.2,16991657.7,0.998,16685906.1,17018769.2,16991657.7,0.998,505436.5,541733.5,541713.1,1.0
Բարձրագույն դատական խորհուրդ,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,11010,ՀՀ Արմավիրի մարզի առաջին ատյանի  ընդհանուր իրավասության դատարանի բնականոն գործունեության և ՀՀ Արմավիրի մարզի ընդհանուր իրավասության դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,"Դատավարական գործունեության իրականացում, դատական ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում,  դատական ծառայության իրականացում",Ծառայությունների մատուցում,16685906.1,17018769.2,16991657.7,0.998,16685906.1,17018769.2,16991657.7,0.998,376152.8,458266.4,458254.2,1.0
Բարձրագույն դատական խորհուրդ,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,11011,ՀՀ Գեղարքունիքի մարզի առաջին ատյանի  ընդհանուր իրավասության դատարանի բնականոն գործունեության և ՀՀ Գեղարքունիքի մարզի ընդհանուր իրավասության դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,"Դատավարական գործունեության իրականացում, դատական ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում,  դատական ծառայության իրականացում",Ծառայությունների մատուցում,16685906.1,17018769.2,16991657.7,0.998,16685906.1,17018769.2,16991657.7,0.998,409024.7,411493.6,411337.5,1.0
Բարձրագույն դատական խորհուրդ,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,11012,ՀՀ Լոռու մարզի առաջին ատյանի  ընդհանուր իրավասության դատարանի բնականոն գործունեության և ՀՀ Լոռու մարզի ընդհանուր իրավասության դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,"Դատավարական գործունեության իրականացում, դատական ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում,  դատական ծառայության իրականացում",Ծառայությունների մատուցում,16685906.1,17018769.2,16991657.7,0.998,16685906.1,17018769.2,16991657.7,0.998,503645.5,568187.5,567924.4,1.0
Բարձրագույն դատական խորհուրդ,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,11013,ՀՀ Կոտայքի մարզի առաջին ատյանի ընդհանուր իրավասության դատարանի բնականոն գործունեության և ՀՀ Կոտայքի մարզի ընդհանուր իրավասության դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,"Դատավարական գործունեության իրականացում, դատական ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում,  դատական ծառայության իրականացում",Ծառայությունների մատուցում,16685906.1,17018769.2,16991657.7,0.998,16685906.1,17018769.2,16991657.7,0.998,443642.5,484041.1,484030.8,1.0
Բարձրագույն դատական խորհուրդ,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,11014,ՀՀ Շիրակի մարզի առաջին ատյանի  ընդհանուր իրավասության դատարանի բնականոն գործունեության և ՀՀ Շիրակի մարզի ընդհանուր իրավասության դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,"Դատավարական գործունեության իրականացում, դատական ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում,  դատական ծառայության իրականացում",Ծառայությունների մատուցում,16685906.1,17018769.2,16991657.7,0.998,16685906.1,17018769.2,16991657.7,0.998,485866.0,540420.9,540398.6,1.0
Բարձրագույն դատական խորհուրդ,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,11015,ՀՀ Սյունիքի մարզի առաջին ատյանի ընդհանուր իրավասության դատարանի բնականոն գործունեության և ՀՀ Սյունիքի մարզի ընդհանուր իրավասության դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,"Դատավարական գործունեության իրականացում, դատական ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում,  դատական ծառայության իրականացում",Ծառայությունների մատուցում,16685906.1,17018769.2,16991657.7,0.998,16685906.1,17018769.2,16991657.7,0.998,385356.8,384775.7,384733.7,1.0
Բարձրագույն դատական խորհուրդ,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,11016,ՀՀ Տավուշի մարզի առաջին ատյանի ընդհանուր իրավասության դատարանի բնականոն գործունեության և ՀՀ Տավուշի մարզի ընդհանուր իրավասության դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,"Դատավարական գործունեության իրականացում, դատական ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում,  դատական ծառայության իրականացում",Ծառայությունների մատուցում,16685906.1,17018769.2,16991657.7,0.998,16685906.1,17018769.2,16991657.7,0.998,306060.7,352091.9,352069.2,1.0
Բարձրագույն դատական խորհուրդ,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,11017,ՀՀ Սնանկության դատարանի բնականոն գործունեության և ՀՀ Սնանկության դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,"Դատավարական գործունեության իրականացում, դատական ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում,  դատական ծառայության իրականացում",Ծառայությունների մատուցում,16685906.1,17018769.2,16991657.7,0.998,16685906.1,17018769.2,16991657.7,0.998,588191.8,591357.4,591293.9,1.0
Բարձրագույն դատական խորհուրդ,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,11018,Բարձրագույն դատական խորհրդի և ՀՀ դատարանների պահուստային ֆոնդի ձևավորում և կառավարում,Չնախատեսված և չկանխատեսված ծախսերի փոխհատուցում,Ծառայությունների մատուցում,16685906.1,17018769.2,16991657.7,0.998,16685906.1,17018769.2,16991657.7,0.998,325960.9,257456.9,256917.0,0.998
Բարձրագույն դատական խորհուրդ,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,11019,Հակակոռուպցիոն դատարանի բնականոն գործունեության և Հակակոռուպցիոն դատարանի կողմից դատական պաշտպանության իրավուքի ապահովում,"Դատավարական գործունեության իրականացում, ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում, դատական ծառայության իրականացում",Ծառայությունների մատուցում,16685906.1,17018769.2,16991657.7,0.998,16685906.1,17018769.2,16991657.7,0.998,617731.2,554392.2,554388.1,1.0
Բարձրագույն դատական խորհուրդ,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,11021,Դատավորների և դատական կարգադրիչների հատուկ պատրաստականության դասընթացների անցկացում և դատական համակարգի քաղաքացիական ծառայողների վերապատրաստում,Դատավորների և դատական կարգադրիչների հատուկ պատրաստականության և դատական համակարգի քաղաքացիական ծառայողների մասնագիտական կարողությունների զարգացում,Ծառայությունների մատուցում,16685906.1,17018769.2,16991657.7,0.998,16685906.1,17018769.2,16991657.7,0.998,43852.2,2286.0,2285.2,1.0
