state_body,state_body_total,program_code,program_name,program_goal,program_result_desc,program_total,subprogram_code,subprogram_name,subprogram_desc,subprogram_type,subprogram_total
ՀՀ  առողջապահության  նախարարություն,114495752.3,1202,Ոչ վարակիչ հիվանդությունների բժշկական օգնության ապահովում,"Ոչ վարակիչ հիվանդությունների (մասնավորապես՛ սիրտանոթային, շաքարային դիաբետի և չարորակ նորագոյացությունների) բուժման արդյունավետության բարձրացում",Ոչ վարակիչ հիվանդություններով պայմանավորված հիվանդացության և մահացության նվազեցում,15801989.1,11005,Սրտի անհետաձգելի վիրահատություններ,Սրտի անհետաձգելի վիրահատության կարիք ունեցող հիվանդների բժշկական օգնության իրականացում` ՀՀ առողջապահության նախարարի հրամանով սահմանված կարգով,Ծառայությունների մատուցում,1900000.0
ՀՀ  առողջապահության  նախարարություն,114495752.3,1207,Սոցիալապես անապահով և առանձին խմբերի անձանց բժշկական օգնություն,"Սոցիալապես անապահով և հատուկ խմբերում ընդգրկված անձանց բժշկական օգնության հասանելիության և մատչելիության մակարդակի բարձրացում, հիվանդանոցային որակյալ բժշկական օգնության ապահովում","Սոցիալապես անապահով և հատուկ խմբերում ընդգրկված անձանց բժշկական օգնության հասանելիության և մատչելիության բարձրացում, ծառայությունների մատուցման հասցեականության բարելավում",27205517.3,11001,Սոցիալապես անապահով և հատուկ խմբերում ընդգրկվածներին բժշկական օգնության ծառայություններ,Բնակչության սոցիալապես անապահով և հատուկ խմբերում ընդգրկվածների բժշկական օգնության իրականացում` ՀՀ կառավարության որոշմամբ հաստատված բնակչության խմբերի և ծառայությունների ցանկի համաձայն,Ծառայությունների մատուցում,19100000.0
ՀՀ  առողջապահության  նախարարություն,114495752.3,1207,Սոցիալապես անապահով և առանձին խմբերի անձանց բժշկական օգնություն,"Սոցիալապես անապահով և հատուկ խմբերում ընդգրկված անձանց բժշկական օգնության հասանելիության և մատչելիության մակարդակի բարձրացում, հիվանդանոցային որակյալ բժշկական օգնության ապահովում","Սոցիալապես անապահով և հատուկ խմբերում ընդգրկված անձանց բժշկական օգնության հասանելիության և մատչելիության բարձրացում, ծառայությունների մատուցման հասցեականության բարելավում",27205517.3,11002,Ստոմատոլոգիական բժշկական օգնության ծառայություններ,"Ստոմատոլոգիական բժշկական օգնության համալիր միջոցառումների (հետազոտում, ախտորոշում, բուժում) իրականացում սոցիալապես անապահով ու հատուկ խմբերում ընդգրկվածներին",Ծառայությունների մատուցում,500000.0
ՀՀ  առողջապահության  նախարարություն,114495752.3,1207,Սոցիալապես անապահով և առանձին խմբերի անձանց բժշկական օգնություն,"Սոցիալապես անապահով և հատուկ խմբերում ընդգրկված անձանց բժշկական օգնության հասանելիության և մատչելիության մակարդակի բարձրացում, հիվանդանոցային որակյալ բժշկական օգնության ապահովում","Սոցիալապես անապահով և հատուկ խմբերում ընդգրկված անձանց բժշկական օգնության հասանելիության և մատչելիության բարձրացում, ծառայությունների մատուցման հասցեականության բարելավում",27205517.3,11003,"Զինծառայողներին, ինչպես նաև փրկարար ծառայողներին և նրանց ընտանիքի անդամներին բժշկական օգնության ծառայություններ","Զինծառայողներին, նրանց հավասարեցված անձանց, ինչպես նաև փրկարար ծառայողներին և նրանց ընտանիքի անդամներին բժշկական օգնության իրականացում (հետազոտում, ախտորոշում, բուժում)",Ծառայությունների մատուցում,3577217.3
ՀՀ  առողջապահության  նախարարություն,114495752.3,1207,Սոցիալապես անապահով և առանձին խմբերի անձանց բժշկական օգնություն,"Սոցիալապես անապահով և հատուկ խմբերում ընդգրկված անձանց բժշկական օգնության հասանելիության և մատչելիության մակարդակի բարձրացում, հիվանդանոցային որակյալ բժշկական օգնության ապահովում","Սոցիալապես անապահով և հատուկ խմբերում ընդգրկված անձանց բժշկական օգնության հասանելիության և մատչելիության բարձրացում, ծառայությունների մատուցման հասցեականության բարելավում",27205517.3,11004,Պետական հիմնարկների և կազմակերպությունների աշխատողների բժշկական օգնության և սպասարկման ծառայություններ,Պետական հիմնարկների և կազմակերպությունների աշխատողների բժշկական օգնության և սպասարկման ծառայություններ,Ծառայությունների մատուցում,3826300.0
ՀՀ  առողջապահության  նախարարություն,114495752.3,1207,Սոցիալապես անապահով և առանձին խմբերի անձանց բժշկական օգնություն,"Սոցիալապես անապահով և հատուկ խմբերում ընդգրկված անձանց բժշկական օգնության հասանելիության և մատչելիության մակարդակի բարձրացում, հիվանդանոցային որակյալ բժշկական օգնության ապահովում","Սոցիալապես անապահով և հատուկ խմբերում ընդգրկված անձանց բժշկական օգնության հասանելիության և մատչելիության բարձրացում, ծառայությունների մատուցման հասցեականության բարելավում",27205517.3,11005,Թրաֆիքինգի զոհերին բժշկական օգնության ծառայություններ,"Թրաֆիքինգի զոհ դարձած անձանց բժշկական օգնության և փորձաքննությունների իրականացում (հետազոտում, ախտորոշում, բուժում)",Ծառայությունների մատուցում,2000.0
ՀՀ  առողջապահության  նախարարություն,114495752.3,1207,Սոցիալապես անապահով և առանձին խմբերի անձանց բժշկական օգնություն,"Սոցիալապես անապահով և հատուկ խմբերում ընդգրկված անձանց բժշկական օգնության հասանելիության և մատչելիության մակարդակի բարձրացում, հիվանդանոցային որակյալ բժշկական օգնության ապահովում","Սոցիալապես անապահով և հատուկ խմբերում ընդգրկված անձանց բժշկական օգնության հասանելիության և մատչելիության բարձրացում, ծառայությունների մատուցման հասցեականության բարելավում",27205517.3,11007,Փոխպատվաստման ծառայություններ,Մարդու օրգանների և ոսկրածուծի փոխպատվաստման ծառայությունների իրականացում,Ծառայությունների մատուցում,200000.0
ՀՀ  առողջապահության  նախարարություն,114495752.3,1208,Վարակիչ հիվանդությունների կանխարգելման ծրագիր,"Վարակիչ և բնակչության համար մեծ ռիսկ ներկայացնող հիվանդությունների (մալարիա, տուբերկուլյոզ, ՄԻԱՎ/ՁԻԱՀ և այլն) վաղ հայտնաբերում, արդյունվետ հակազդում և բժշկական օգնության ապահովում:","Վարակի փոխանցման, վարակիչ հիվանդություններով պայմանավորված հիվանդացության և մահացության նվազեցում",2609895.2,11001,ՄԻԱՎ/ՁԻԱՀ-ի կանխարգելման և բուժօգնության ծառայություններ,"ՄԻԱՎ/ՁԻԱՀ հիվանդացության կանխարգելում, ախտորոշում, բուժում և հիվանդների  դիսպանսերային հսկողություն, քարոզչություն",Ծառայությունների մատուցում,262100.9
ՀՀ  առողջապահության  նախարարություն,114495752.3,1208,Վարակիչ հիվանդությունների կանխարգելման ծրագիր,"Վարակիչ և բնակչության համար մեծ ռիսկ ներկայացնող հիվանդությունների (մալարիա, տուբերկուլյոզ, ՄԻԱՎ/ՁԻԱՀ և այլն) վաղ հայտնաբերում, արդյունվետ հակազդում և բժշկական օգնության ապահովում:","Վարակի փոխանցման, վարակիչ հիվանդություններով պայմանավորված հիվանդացության և մահացության նվազեցում",2609895.2,11002,Տուբերկուլյոզի բժշկական օգնության ծառայություններ,"Տուբերկուլյոզի վաղ հայտնաբերմանն ուղղված ախտորոշիչ և այլ հետազոտություններ, հիվանդների բուժում",Ծառայությունների մատուցում,1000000.0
ՀՀ  առողջապահության  նախարարություն,114495752.3,1208,Վարակիչ հիվանդությունների կանխարգելման ծրագիր,"Վարակիչ և բնակչության համար մեծ ռիսկ ներկայացնող հիվանդությունների (մալարիա, տուբերկուլյոզ, ՄԻԱՎ/ՁԻԱՀ և այլն) վաղ հայտնաբերում, արդյունվետ հակազդում և բժշկական օգնության ապահովում:","Վարակի փոխանցման, վարակիչ հիվանդություններով պայմանավորված հիվանդացության և մահացության նվազեցում",2609895.2,11003,Աղիքային և այլ ինֆեկցիոն հիվանդությունների բժշկական օգնության ծառայություններ,"Աղիքային և այլ ինֆեկցիոն հիվանդությունների վաղ հայտնաբերմանն ուղղված ախտորոշիչ հետազոտություններ, հիվանդների բուժում",Ծառայությունների մատուցում,1347794.3
ՀՀ  արդարադատության նախարարություն,20664947.4,1052,Քաղաքացիական կացության ակտերի գրանցում,Քաղաքացիական կացության ակտերի գրանցում,"Քաղաքացիական կացության ակտերի գրանցման համակարգի զարգացում, գործընթացի արդյունավետության բարելավում",330585.8,11001,Քաղաքացիական կացության ակտերի գրանցման ծառայությունների տրամադրում,"Քաղաքացիական կացության ակտերի գրանցման, տեղեկանքների տրամադրման, ակտային գրանցումների վերականգնման, ակտային գրանցումներում ուղղումների, փոփոխությունների կատարման համար համայնքի ղեկավարին պատվիրակված լիազորությունների իրականացման ապահովում",Ծառայությունների մատուցում,330585.8
ՀՀ  արդարադատության նախարարություն,20664947.4,1057,"Արդարադատության ոլորտում քաղաքականության  մշակում, ծրագրերի համակարգում, խորհրդատվության և մոնիտորինգի իրականացում","Արդարադատության ոլորտում քաղաքականության, խորհրդատվության, մոնիտորինգի, գնման և աջակցության իրականացում",Արդարադատության քաղաքականության իրագործմանն ուղղված ծրագրերի արդյունավետության բարելավում,1801600.5,11001,"Արդարադատության ոլորտում քաղաքականության, խորհրդատվության, մոնիտորինգի, գնման և աջակցության իրականացում","Ոլորտի քաղաքականության, խորհրդատվության, մոնիտորինգի, արդարադատության ծրագրերի համակարգման ծառայություններ",Ծառայությունների մատուցում,1685260.5
ՀՀ  արդարադատության նախարարություն,20664947.4,1057,"Արդարադատության ոլորտում քաղաքականության  մշակում, ծրագրերի համակարգում, խորհրդատվության և մոնիտորինգի իրականացում","Արդարադատության ոլորտում քաղաքականության, խորհրդատվության, մոնիտորինգի, գնման և աջակցության իրականացում",Արդարադատության քաղաքականության իրագործմանն ուղղված ծրագրերի արդյունավետության բարելավում,1801600.5,11003,Անձնական տվյալների պաշտպանության իրականացում,Անձնական տվյալների պաշտպանության հետ կապված հարաբերությունների սուբյեկտների իրավունքների պաշտպանության ապահովում,Ծառայությունների մատուցում,41648.0
ՀՀ  արդարադատության նախարարություն,20664947.4,1057,"Արդարադատության ոլորտում քաղաքականության  մշակում, ծրագրերի համակարգում, խորհրդատվության և մոնիտորինգի իրականացում","Արդարադատության ոլորտում քաղաքականության, խորհրդատվության, մոնիտորինգի, գնման և աջակցության իրականացում",Արդարադատության քաղաքականության իրագործմանն ուղղված ծրագրերի արդյունավետության բարելավում,1801600.5,11007,ԱՄՆ ՄԶԳ աջակցությամբ իրականացվող «Աջակցություն օրենսդրության զարգացման և իրավական հետազոտությունների կենտրոնի գործունեությանը» դրամաշնորհային  ծրագիր,Օրենսդրության զարգացման և իրավական հետազոտությունների կենտրոնի գործնեության ապահովում,Ծառայությունների մատուցում,74692.0
ՀՀ  արդարադատության նախարարություն,20664947.4,1093,Դատական և հանրային պաշտպանություն,Իրավունքի պաշտպանության հասանելիության և օբյեկտիվության ապահովում,Հանրային պաշտպանի ծառայությունների հասցեականության և  դատական գործընթացներին աջակցության ապահովում,672149.0,11001,Հանրային պաշտպանության ծառայություններ,Օրենսդրությամբ սահմանված դեպքերում քաղաքացիներին անվճար իրավաբանական ծառայությունների տրամադրում,Ծառայությունների մատուցում,417485.6
ՀՀ  արդարադատության նախարարություն,20664947.4,1093,Դատական և հանրային պաշտպանություն,Իրավունքի պաշտպանության հասանելիության և օբյեկտիվության ապահովում,Հանրային պաշտպանի ծառայությունների հասցեականության և  դատական գործընթացներին աջակցության ապահովում,672149.0,11002,Սնանկության գործերով կառավարչական ծառայությունների ձեռքբերում,Օրենսդրությամբ (օրենքներով և կառավարության որոշումներով) նախատեսված օժանդակություն և փոխհատուցումներ,Ծառայությունների մատուցում,34000.0
ՀՀ  արդարադատության նախարարություն,20664947.4,1093,Դատական և հանրային պաշտպանություն,Իրավունքի պաշտպանության հասանելիության և օբյեկտիվության ապահովում,Հանրային պաշտպանի ծառայությունների հասցեականության և  դատական գործընթացներին աջակցության ապահովում,672149.0,11003,Փորձաքննությունների ծառայությունների տրամադրում,"Քրեական հետապնդում, վարչական վարույթ իրականացնող մարմինների կամ քրեական գործերով դատարանների որոշումների հիման վրա փորձագիտական հետազոտությունների իրականացում և դրա արդյունքում փորձագետի եզրակացությունների տրամադրում:",Ծառայությունների մատուցում,220663.4
ՀՀ  արդարադատության նախարարություն,20664947.4,1120,Քրեակատարողական ծառայություններ,Դատապարտյալների պատժի կատարման և ուղղման համար անհրաժեշտ պայմանների ապահովում,Դատապարտյալների զբաղվածության և իրավունքների պաշտպանություն,12387473.8,11001,Քրեակատարողական ծառայություններ,"Դատապարտյալների վերահսկողություն, կալանավայրերում դատապարտյալների կացության ապահովում, դատապարտյալների սոցիալ- հոգեբանական վերականգնում, ուսուցում",Ծառայությունների մատուցում,11081831.6
ՀՀ  արդարադատության նախարարություն,20664947.4,1120,Քրեակատարողական ծառայություններ,Դատապարտյալների պատժի կատարման և ուղղման համար անհրաժեշտ պայմանների ապահովում,Դատապարտյալների զբաղվածության և իրավունքների պաշտպանություն,12387473.8,11002,Պրոբացիայի ծառայություններ,Հասարակության անվտանգության ապահովումը՛ կրկնահանցագործության կանխարգելման և կրճատման միջոցով,Ծառայությունների մատուցում,530150.8
ՀՀ  արդարադատության նախարարություն,20664947.4,1120,Քրեակատարողական ծառայություններ,Դատապարտյալների պատժի կատարման և ուղղման համար անհրաժեշտ պայմանների ապահովում,Դատապարտյալների զբաղվածության և իրավունքների պաշտպանություն,12387473.8,11004,Դեղորայքով ապահովում կալանավայրերում պահվող ազատազրկվածներին,Կենտրոնացված կարգով դեղորայքի ձեռք բերում ամբուլատոր¬պոլիկլինիկական և հոսպիտալային բուժօգնություն ստացողներին տրամադրելու նպատակով,Ծառայությունների մատուցում,150000.0
ՀՀ  արդարադատության նախարարություն,20664947.4,1120,Քրեակատարողական ծառայություններ,Դատապարտյալների պատժի կատարման և ուղղման համար անհրաժեշտ պայմանների ապահովում,Դատապարտյալների զբաղվածության և իրավունքների պաշտպանություն,12387473.8,11005,Իրավախախտում կատարած անձանց գեղագիտական դաստիարակության և կրթական ծրագրերի իրականացում,Քրեակատարողական հիմնարկներում գտնվող իրավախախտում կատարած անձանց գեղագիտական դաստիարակության և կրթության ծրագրերի իրականացում,Ծառայությունների մատուցում,36927.4
ՀՀ  արդարադատության նախարարություն,20664947.4,1120,Քրեակատարողական ծառայություններ,Դատապարտյալների պատժի կատարման և ուղղման համար անհրաժեշտ պայմանների ապահովում,Դատապարտյալների զբաղվածության և իրավունքների պաշտպանություն,12387473.8,11007,Արդարադատության նախարարության քրեակատարողական հիմնարկում պահվող կալանավորված անձանց և դատապարտյալներին պատշաճ բժշկական օգնություն և սպասարկամն ծառայություններ,Արդարադատության նախարարության քրեակատարողական հիմնարկում պահվող կալանավորված անձանց և դատապարտյալների առողջության պահպանում և վերականգնում,Ծառայությունների մատուցում,588564.0
ՀՀ  արդարադատության նախարարություն,20664947.4,1123,Իրավական իրազեկում և տեղեկատվության ապահովում,Հանրության իրազեկվածության ապահովում,Իրավական տեղեկատվության մատչելիության և հանրության իրազեկվածության մակարդակի աճ,635596.4,11001,"Հրատարակչական, տեղեկատվական և տպագրական ծառայություններ","ՀՀ-ում ընդունված և ստորագրված իրավական ակտերի պաշտոնական հրատարակման, պետական վկայականների և ձևաթղթերի տպագրման ծառայություններ",Ծառայությունների մատուցում,375053.4
ՀՀ  արդարադատության նախարարություն,20664947.4,1123,Իրավական իրազեկում և տեղեկատվության ապահովում,Հանրության իրազեկվածության ապահովում,Իրավական տեղեկատվության մատչելիության և հանրության իրազեկվածության մակարդակի աճ,635596.4,11002,Թարգմանչական ծառայություններ,"ՀՀ, ԵՏՄ, ԵՄ իրավական ակտերի, միջազգային պայմանագրերի, միջազգային համագործակցությանն առնչվող փաստաթղթերի, դատական ակտերի, ՄԻԵԴ վճիռների և հարակից փաստաթղթերի, պաշտոնական թարգմանությունների կատարում ու ժամանակին ներկայացում շահառու մարմիններին",Ծառայությունների մատուցում,260543.0
ՀՀ  արդարադատության նախարարություն,20664947.4,1149,Արդարադատության համակարգի աշխատակիցների վերապատրաստում և հատուկ ուսուցում,Արդարադատության համակարգի աշխատակիցների աշխատանքի  արդյունավետության բարելավում,Արդարադատության համակարգի աշխատակիցների մասնագիտական գիտելիքների և կարողությունների բարելավում,494984.5,11001,Հատուկ ծառայողների վերապատրաստում և հատուկ ուսուցում,Հատուկ ծառայողների վերապատրաստում և հատուկ ուսուցման կազմակերպում,Ծառայությունների մատուցում,213000.8
ՀՀ  արդարադատության նախարարություն,20664947.4,1149,Արդարադատության համակարգի աշխատակիցների վերապատրաստում և հատուկ ուսուցում,Արդարադատության համակարգի աշխատակիցների աշխատանքի  արդյունավետության բարելավում,Արդարադատության համակարգի աշխատակիցների մասնագիտական գիտելիքների և կարողությունների բարելավում,494984.5,11002,"Դատավորների, դատախազների, դատավորների ու դատախազների  թեկնածուների ցուցակում գտնվող անձանց, դատական ծառայողների, դատախազության աշխատակազմում ծառայողների, դատական կարգադրիչների վերապատրաստման և հատուկ ուսուցման ծառայություններ","Դատավորների, դատախազների, դատավորների ու դատախազների թեկնածուների ցուցակում գտնվող անձանց, դատական ծառայողների, դատախազության աշխատակազմում ծառայողների և դատական կարգադրիչների վերապատրաստման և հատուկ ուսուցման կազմակերպում",Ծառայությունների մատուցում,237537.7
ՀՀ  արդարադատության նախարարություն,20664947.4,1149,Արդարադատության համակարգի աշխատակիցների վերապատրաստում և հատուկ ուսուցում,Արդարադատության համակարգի աշխատակիցների աշխատանքի  արդյունավետության բարելավում,Արդարադատության համակարգի աշխատակիցների մասնագիտական գիտելիքների և կարողությունների բարելավում,494984.5,12001,Մասնագիտական վերապատրաստում անցնող ունկնդիրներին կրթաթոշակի տրամադրում,Դատավորների և դատախազների թեկնածությունների ցուցակում  ընդգրկվելու նպատակով անձանց վերապատրաստման  կրթաթոշակի տրամադրում,Տրանսֆերտների տրամադրում,44446.0
ՀՀ  արդարադատության նախարարություն,20664947.4,1182,Հարկադիր կատարման ծառայություններ,Հարկադիր կատարման ենթակա ակտերի կատարման ապահովում,Հարկադիր կատարման ենթակա ակտերի կատարողական ընթացակարգերի զարգացում և  կատարման ապահովում,2342557.4,11001,Հարկադիր կատարման ենթակա ակտերի կատարումն ապահովող ծառայություններ,"Դատական ակտերի, կատարողական թերթերի, կատարողական մակագրության թերթերի և անբողոքարկելի վարչական ակտերի պահանջների կատարման ապահովում:",Ծառայությունների մատուցում,2342557.4
ՀՀ  արդարադատության նախարարություն,20664947.4,1228,"Հակակոռուպցիոն քաղաքականության մշակում,ծրագրերի համակարգում և մոնի?որինգի իրականացում",Հակակոռուպցիոն ինստիտուցիոնալ համակարգի վերափոխում և զարգացում` նաև ոլորտային կոռուպցիոն ռիսկերի վերհանման ու նվազեցման և էլեկտրոնային ժողովրդավարության գործիքների ներդրման միջոցով,"Կոռուպցիայի նվազեցում, հակակոռուպցիոն արդյունավետ ինստիտուցիոնալ համակարգի առկայություն",2000000.0,31001,Հակակոռուպցիոն կոմիտեի շենքային պայմանների ապահովում,Ժամանակակից իրավապահ մարմնի կարիքները սպասարկող շենքի կառուցում հաշվի առնելով Հակակոռուպցիոն կոմիտեի գործառութները,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,1000000.0
ՀՀ  արդարադատության նախարարություն,20664947.4,1228,"Հակակոռուպցիոն քաղաքականության մշակում,ծրագրերի համակարգում և մոնի?որինգի իրականացում",Հակակոռուպցիոն ինստիտուցիոնալ համակարգի վերափոխում և զարգացում` նաև ոլորտային կոռուպցիոն ռիսկերի վերհանման ու նվազեցման և էլեկտրոնային ժողովրդավարության գործիքների ներդրման միջոցով,"Կոռուպցիայի նվազեցում, հակակոռուպցիոն արդյունավետ ինստիտուցիոնալ համակարգի առկայություն",2000000.0,31002,Հակակոռուպցիոն դատարանի շենքային պայմանների ապահովում,Հակակոռուպցիոն դատարանի կարիքները սպասարկող նոր շենքի կառուցում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,1000000.0
ՀՀ էկոնոմիկայի նախարարություն,32319737.9,1022,Գյուղատնտեսության խթանման ծրագիր,Գյուղատնտեսական մթերքի և դրանց վերամշակումից ստացվող սննդամթերքի ծավալների ավելացում,Գյուղատնտեսական մթերքների ծավալների ավելացում: Օգտագործվող վարելահողերի ավելացում: Պտուղբանջարեղենի և խաղողի վերամշակումից ստացված արտադրանքի ծավալների աճ,6625802.6,11001,Պետական աջակցություն Հայաստանի Հանրապետության խաղողագործության և գինեգործության ոլորտներում վարվող պետական քաղաքականության ու զարգացման ծրագրերի իրականացմանը,Աջակցություն Հայաստանի Հանրապետության  խաղողագործության և գինեգործության ոլորտներում վարվող պետական քաղաքականության ու զարգացման ծրագրերի իրականացմանը,Ծառայությունների մատուցում,300000.0
ՀՀ էկոնոմիկայի նախարարություն,32319737.9,1022,Գյուղատնտեսության խթանման ծրագիր,Գյուղատնտեսական մթերքի և դրանց վերամշակումից ստացվող սննդամթերքի ծավալների ավելացում,Գյուղատնտեսական մթերքների ծավալների ավելացում: Օգտագործվող վարելահողերի ավելացում: Պտուղբանջարեղենի և խաղողի վերամշակումից ստացված արտադրանքի ծավալների աճ,6625802.6,11002,Պետական աջակցություն Հայաստանի Հանրապետության գյուղատնտեսական ծրագրերի իրականացմանը,"Աջակցություն Հայաստանի Հանրապետության  բուսաբուծության խթանման, բույսերի պաշտպանության և անասնաբուժական ծրագրերի իրականացմանը",Ծառայությունների մատուցում,165713.6
ՀՀ էկոնոմիկայի նախարարություն,32319737.9,1022,Գյուղատնտեսության խթանման ծրագիր,Գյուղատնտեսական մթերքի և դրանց վերամշակումից ստացվող սննդամթերքի ծավալների ավելացում,Գյուղատնտեսական մթերքների ծավալների ավելացում: Օգտագործվող վարելահողերի ավելացում: Պտուղբանջարեղենի և խաղողի վերամշակումից ստացված արտադրանքի ծավալների աճ,6625802.6,12001,Գյուղատնտեսական վարկերի տոկոսադրույքների սուբսիդավորում,Գյուղատնտեսության ոլորտում տրամադրվող վարկերի տոկոսադրույքների սուբսիդավորում,Տրանսֆերտների տրամադրում,4027062.4
ՀՀ էկոնոմիկայի նախարարություն,32319737.9,1022,Գյուղատնտեսության խթանման ծրագիր,Գյուղատնտեսական մթերքի և դրանց վերամշակումից ստացվող սննդամթերքի ծավալների ավելացում,Գյուղատնտեսական մթերքների ծավալների ավելացում: Օգտագործվող վարելահողերի ավելացում: Պտուղբանջարեղենի և խաղողի վերամշակումից ստացված արտադրանքի ծավալների աճ,6625802.6,12004,Գյուղատնտեսական հումքի մթերումների (գնումների) նպատակով ագրովերամշակման ոլորտին տրամադրվող վարկերի տոկոսադրույքների սուբսիդավորում,"Պտուղբանջարեղենի,  խաղողի և կաթի  մթերումների (գնումների) կազմակերպման նպատակով ագրովերամշակող ընկերություններին մատչելի պայմաններով վարկերի տրամադրում",Տրանսֆերտների տրամադրում,1633031.2
ՀՀ էկոնոմիկայի նախարարություն,32319737.9,1022,Գյուղատնտեսության խթանման ծրագիր,Գյուղատնտեսական մթերքի և դրանց վերամշակումից ստացվող սննդամթերքի ծավալների ավելացում,Գյուղատնտեսական մթերքների ծավալների ավելացում: Օգտագործվող վարելահողերի ավելացում: Պտուղբանջարեղենի և խաղողի վերամշակումից ստացված արտադրանքի ծավալների աճ,6625802.6,12005,Գերմանիայի զարգացման վարկերի բանկի (KFW) հետ համատեղ գյուղատնտեսության ոլորտում ապահովագրական համակարգի ներդրման փորձնական ծրագրի իրականացման համար պետական աջակցություն,ՀՀ 6 մարզերի որոշ տարածաշրջանների գյուղատնտեսության ոլորտում տեսավարողներին ապահովագրավճարների մասնակի սուբսիդավորում,Տրանսֆերտների տրամադրում,499995.4
ՀՀ էկոնոմիկայի նախարարություն,32319737.9,1026,Սննդամթերքի լաբորատոր փորձաքննություններ,Սննդի անվտանգության և որակի բարելավում,Սննդի անվտանգության ապահովում,190842.9,11001,Սննդամթերքի լաբորատոր փորձաքննություններ,ՀՀ-ում վաճառքում գտնվող սննդամթերքի անվտանգության ապահովում (նմուշների լաբորատոր փորձաքննություն՛ հավատարմագրված լաբորատորիանորի կողմից),Ծառայությունների մատուցում,20000.0
ՀՀ էկոնոմիկայի նախարարություն,32319737.9,1026,Սննդամթերքի լաբորատոր փորձաքննություններ,Սննդի անվտանգության և որակի բարելավում,Սննդի անվտանգության ապահովում,190842.9,11002,"Բուսական ծագման մթերքներում պեստիցիդների, նիտրատների, ծանր մետաղների և գենետիկորեն ձևափոխված օրգանիզմների մնացորդների մոնիթորինգ","Հայաստանի Հանրապետությունում արտադրվող, ինչպես նաև Հայաստանի Հանրապետություն ներմուծվող բուսական ծագման մթերքում պեստիցիդների, նիտրատների, ծանր մետաղների և գենետիկորեն ձևափոխված օրգանիզմների մնացորդային քանակների մոնիթորինգ",Ծառայությունների մատուցում,45802.9
ՀՀ էկոնոմիկայի նախարարություն,32319737.9,1026,Սննդամթերքի լաբորատոր փորձաքննություններ,Սննդի անվտանգության և որակի բարելավում,Սննդի անվտանգության ապահովում,190842.9,11003,Կենդանական ծագման մթերքում մնացորդային նյութերի հսկողության մոնիթորինգ,"Ձկան,մեղրի, մսի և կաթի մեջ մնացորդային նյութերի հայտնաբերման նպատակով լաբորատոր փորձաքննությունների իրականացում",Ծառայությունների մատուցում,125040.0
ՀՀ էկոնոմիկայի նախարարություն,32319737.9,1058,"Էկոնոմիկայի ոլորտում պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիտորինգ",Էկոնոմիկայի  ոլորտում պետական արդյունավետ քաղաքականության մշակման և իրականացման ապահովում,Էկոնոմիկայի  ոլորտում իրականացվող ծրագրերի ազդեցության և արդյունավետության բարելավում,2285001.9,11001,"Էկոնոմիկայի  ոլորտում պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիտորինգ","Քաղաքականության մշակման և դրա կատարման համակարգման, պետական ծրագրերի պլանավորման, մշակման, իրականացման և մոնիտորինգի (վերահսկման) ծառայություններ",Ծառայությունների մատուցում,2111022.0
ՀՀ էկոնոմիկայի նախարարություն,32319737.9,1058,"Էկոնոմիկայի ոլորտում պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիտորինգ",Էկոնոմիկայի  ոլորտում պետական արդյունավետ քաղաքականության մշակման և իրականացման ապահովում,Էկոնոմիկայի  ոլորտում իրականացվող ծրագրերի ազդեցության և արդյունավետության բարելավում,2285001.9,11002,ԱՀԿ-ում և oտարերկրյա պետություններում ՀՀ առևտրային ներկայացուցիչների նպատակների և խնդիրների իրագործում,"ԱՀԿ-ում ՀՀ տնտեսական շահերի ներկայացում և պաշտպանություն, ՀՀ առևտրատնտեսական քաղաքականության զարգացմանը, արտահանումների խթանմանը և ներդրումների ներգրավմանն ուղղված գործունեություն արտերկրում",Ծառայությունների մատուցում,146619.9
ՀՀ էկոնոմիկայի նախարարություն,32319737.9,1058,"Էկոնոմիկայի ոլորտում պետական քաղաքականության մշակում, ծրագրերի համակարգում և մոնիտորինգ",Էկոնոմիկայի  ոլորտում պետական արդյունավետ քաղաքականության մշակման և իրականացման ապահովում,Էկոնոմիկայի  ոլորտում իրականացվող ծրագրերի ազդեցության և արդյունավետության բարելավում,2285001.9,11003,Տնտեսական հետազոտություններ և վերլուծություններ,"Ոլորտային, թեմատիկ հետազոտությունների, վերլուծությունների և գնահատումների իրականացման միջոցով արտահանման խթանման, գործարար և ներդրումային միջավայրի բարելավման հնարավորությունների ու խոչընդոտների բացահայտում",Ծառայությունների մատուցում,27360.0
