state_body,state_body_total,program_code,program_name,program_goal,program_result_desc,program_total,subprogram_code,subprogram_name,subprogram_desc,subprogram_type,subprogram_total
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1040,Կոշտ թափոնների կառավարում,Կենցաղային թափոնների արդյունավետ կառավարում սոցիալական և բնապահպանական խնդիրների լուծում,Կենցաղային թափոնների արդյունավետ կառավարում,5233938.6,32001,Միջոցառման անվանումը`,Վերակառուցման և զարգացման եվրոպական բանկի աջակցությամբ իրականացվող «Կոտայքի և Գեղարքունիքի մարզերի կոշտ թափոնների կառավարման» ծրագիր,Միջոցառման նկարագրությունը`,321294.5
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1040,Կոշտ թափոնների կառավարում,Կենցաղային թափոնների արդյունավետ կառավարում սոցիալական և բնապահպանական խնդիրների լուծում,Կենցաղային թափոնների արդյունավետ կառավարում,5233938.6,32002,Միջոցառման անվանումը`,Վերակառուցման և զարգացման եվրոպական բանկի աջակցությամբ իրականացվող «Երևանի  կոշտ թափոնների կառավարման» ծրագիր,Միջոցառման նկարագրությունը`,848161.0
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1040,Կոշտ թափոնների կառավարում,Կենցաղային թափոնների արդյունավետ կառավարում սոցիալական և բնապահպանական խնդիրների լուծում,Կենցաղային թափոնների արդյունավետ կառավարում,5233938.6,32003,Միջոցառման անվանումը`,Եվրոպական  ներդրումային բանկի աջակցությամբ իրականացվող «Երևանի  կոշտ թափոնների կառավարման» ծրագիր,Միջոցառման նկարագրությունը`,455418.7
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1040,Կոշտ թափոնների կառավարում,Կենցաղային թափոնների արդյունավետ կառավարում սոցիալական և բնապահպանական խնդիրների լուծում,Կենցաղային թափոնների արդյունավետ կառավարում,5233938.6,32004,Միջոցառման անվանումը`,Վերակառուցման և զարգացման եվրոպական բանկի աջակցությամբ իրականացվող «Կոտայքի և Գեղարքունիքի մարզի կոշտ թափոնների կառավարման» դրամաշնորհային ծրագիր,Միջոցառման նկարագրությունը`,1910447.0
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1040,Կոշտ թափոնների կառավարում,Կենցաղային թափոնների արդյունավետ կառավարում սոցիալական և բնապահպանական խնդիրների լուծում,Կենցաղային թափոնների արդյունավետ կառավարում,5233938.6,32005,Միջոցառման անվանումը`,Վերակառուցման և զարգացման եվրոպական բանկի աջակցությամբ իրականացվող «Երևանի կոշտ թափոնների կառավարման» դրամաշնորհային ծրագիր,Միջոցառման նկարագրությունը`,151560.6
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1040,Կոշտ թափոնների կառավարում,Կենցաղային թափոնների արդյունավետ կառավարում սոցիալական և բնապահպանական խնդիրների լուծում,Կենցաղային թափոնների արդյունավետ կառավարում,5233938.6,32006,Միջոցառման անվանումը`,Եվրոպական միության հարևանության  ներդրումային գործիքի աջակցությամբ իրականացվող «Երևանի կոշտ թափոնների կառավարման» դրամաշնորհային ծրագիր,Միջոցառման նկարագրությունը`,1072785.8
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1040,Կոշտ թափոնների կառավարում,Կենցաղային թափոնների արդյունավետ կառավարում սոցիալական և բնապահպանական խնդիրների լուծում,Կենցաղային թափոնների արդյունավետ կառավարում,5233938.6,32007,Միջոցառման անվանումը`,Արևելյան եվրոպայի էներգախնայողության և բնապահպանական գործընկերության ֆոնդի աջակցությամբ իրականացվող «Երևանի կոշտ թափոնների կառավարման» դրամաշնորհային ծրագիր,Միջոցառման նկարագրությունը`,268208.4
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1040,Կոշտ թափոնների կառավարում,Կենցաղային թափոնների արդյունավետ կառավարում սոցիալական և բնապահպանական խնդիրների լուծում,Կենցաղային թափոնների արդյունավետ կառավարում,5233938.6,32008,Միջոցառման անվանումը`,Վերակառուցման և զարգացման եվրոպական բանկի աջակցությամբ իրականացվող «Կոտայքի և Գեղարքունիքի մարզի կոշտ թափոնների կառավարման խորհրդատվության համար» դրամաշնորհային  ծրագիր,Միջոցառման նկարագրությունը`,206062.6
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1070,Աջակցություն փախստականների ինտեգրմանը,Փախստականների ինտեգրում հասարակություն,Փախստականներին մատուցվող ծառայությունների ընդգրկման և ծառայությունների շրջանակի ընդլայնում,84411.4,11001,Միջոցառման անվանումը`,Ապաստան հայցողների կեցության խնդիրների լուծման  միջոցառումների իրականացում,Միջոցառման նկարագրությունը`,28078.5
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1070,Աջակցություն փախստականների ինտեգրմանը,Փախստականների ինտեգրում հասարակություն,Փախստականներին մատուցվող ծառայությունների ընդգրկման և ծառայությունների շրջանակի ընդլայնում,84411.4,11002,Միջոցառման անվանումը`,Ժամանակավոր կացարաններում բնակվող փախստականների կենցաղային խնդիրների լուծման միջոցառումների իրականացում,Միջոցառման նկարագրությունը`,37192.9
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1070,Աջակցություն փախստականների ինտեգրմանը,Փախստականների ինտեգրում հասարակություն,Փախստականներին մատուցվող ծառայությունների ընդգրկման և ծառայությունների շրջանակի ընդլայնում,84411.4,11003,Միջոցառման անվանումը`,ՀՀ-ում փախստական ճանաչված և ապաստան ստացած անձանց համար քաղաքացիական կողմնորոշման դասընթացների կազմակերպում,Միջոցառման նկարագրությունը`,2250.0
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1070,Աջակցություն փախստականների ինտեգրմանը,Փախստականների ինտեգրում հասարակություն,Փախստականներին մատուցվող ծառայությունների ընդգրկման և ծառայությունների շրջանակի ընդլայնում,84411.4,11004,Միջոցառման անվանումը`,Ապաստանի ընթացակարգում թարգմանչական ծառայությունների ձեռք բերում,Միջոցառման նկարագրությունը`,2070.0
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1070,Աջակցություն փախստականների ինտեգրմանը,Փախստականների ինտեգրում հասարակություն,Փախստականներին մատուցվող ծառայությունների ընդգրկման և ծառայությունների շրջանակի ընդլայնում,84411.4,12001,Միջոցառման անվանումը`,Ժամանակավոր տեղավորման կենտրոնում չտեղավորված ապաստան հայցողներին դրամական օգնության տրամադրում,Միջոցառման նկարագրությունը`,1320.0
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1070,Աջակցություն փախստականների ինտեգրմանը,Փախստականների ինտեգրում հասարակություն,Փախստականներին մատուցվող ծառայությունների ընդգրկման և ծառայությունների շրջանակի ընդլայնում,84411.4,12002,Միջոցառման անվանումը`,ՀՀ-ում փախստական ճանաչված և ապաստան ստացած անձանց վարձակալությամբ բնակարանների ձեռքբերման ծախսերի փոխհատուցման,Միջոցառման նկարագրությունը`,13500.0
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1106,Միգրացիոն բնագավառում պետական քաղաքականության մշակում և իրականացում,Միգրացիոն պետական քաղաքականության մշակում և արդյունավետ իրականացում,Միգրացիոն պետական քաղաքականության մշակում և իրագործման միջոցառումների արդյունավետության աճ,194484.0,11001,Միջոցառման անվանումը`,Միգրացիոն բնագավառում պետական քաղաքականության մշակում և իրականացում,Միջոցառման նկարագրությունը`,188868.5
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1106,Միգրացիոն բնագավառում պետական քաղաքականության մշակում և իրականացում,Միգրացիոն պետական քաղաքականության մշակում և արդյունավետ իրականացում,Միգրացիոն պետական քաղաքականության մշակում և իրագործման միջոցառումների արդյունավետության աճ,194484.0,31001,Միջոցառման անվանումը`,Միգրացիոն ծառայության կարողությունների զարգացում և տեխնիկական հագեցվածության ապահովում,Միջոցառման նկարագրությունը`,5615.5
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1110,Այլընտրանքային աշխատանքային ծառայություն,Քաղաքացիական պարտքի կատարման այլընտրանքային տարբերակների ապահովում,Այլընտրանքային աշխատանքային ծառայության արդյունավետության ապահովում,40650.0,12001,Միջոցառման անվանումը`,Այլընտրանքային աշխատանքային ծառայողներին դրամական բավարարման և դրամական փոխհատուցման տրամադրում,Միջոցառման նկարագրությունը`,40650.0
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,26146371.2,12001,Միջոցառման անվանումը`,Աջակցություն Երևանի քաղաքապետին տեղական ինքնակառավարման լիրազորությունների իրականացմանը,Միջոցառման նկարագրությունը`,1073552.5
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,26146371.2,12002,Միջոցառման անվանումը`,Երևան քաղաքի փողոցների արտաքին լուսավորության ծառայություններ,Միջոցառման նկարագրությունը`,2229951.6
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,26146371.2,12003,Միջոցառման անվանումը`,Արևելյան եվրոպայի էներգախնայողության և բնապահպանական գործընկերության ֆոնդի աջակցությամբ իրականացվող Երևանի քաղաքային լուսավորության դրամաշնորհային ծրագրի կատարման ապահովում,Միջոցառման նկարագրությունը`,639106.8
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,26146371.2,12004,Միջոցառման անվանումը`,Վերակառուցման և զարգացման եվրոպական բանկի աջակցությամբ իրականացվող Երևանի քաղաքային լուսավորության դրամաշնորհային ծրագրի կատարման ապահովում,Միջոցառման նկարագրությունը`,170820.1
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,26146371.2,12005,Միջոցառման անվանումը`,Վերակառուցման և զարգացման եվրոպական բանկի աջակցությամբ իրականացվող Երևանի քաղաքային լուսավորության ծրագրի կատարման ապահովում,Միջոցառման նկարագրությունը`,516189.1
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,26146371.2,12006,Միջոցառման անվանումը`,Եվրոպական ներդրումային բանկի աջակցությամբ իրականացվող Երևանի էներգաարդյունավետության ծրագրին պետական աջակցություն,Միջոցառման նկարագրությունը`,600000.0
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,26146371.2,12007,Միջոցառման անվանումը`,Երևան քաղաքի փողոցների ճանապարհաշինարարական աշխատանքներ,Միջոցառման նկարագրությունը`,3284000.0
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,26146371.2,12008,Միջոցառման անվանումը`,Երևանի մետրոպոլիտենով ուղևորափոխադրման ծառայությունների գծով պետության կողմից համայնքի ղեկավարին պատվիրակաված լիազորությունների իրականացում,Միջոցառման նկարագրությունը`,2732776.8
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,26146371.2,12009,Միջոցառման անվանումը`,Վերգետնյա էլեկտրոտրանսպորտով ուղևորափոխադրումների ծառայությունների մատուցում,Միջոցառման նկարագրությունը`,602201.9
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,26146371.2,12010,Միջոցառման անվանումը`,Վերակառուցման և զարգացման եվրոպական բանկի աջակցությամբ իրականացվող Երևանի մետրոպոլիտենի վերակառուցման երկրորդ ծրագիր,Միջոցառման նկարագրությունը`,364413.7
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,26146371.2,12011,Միջոցառման անվանումը`,Եվրոպական ներդրումային բանկի աջակցությամբ իրականացվող Երևանի մետրոպոլիտենի վերակառուցման երկրորդ ծրագիր,Միջոցառման նկարագրությունը`,995290.6
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,26146371.2,12012,Միջոցառման անվանումը`,Ասիական զարգացման բանկի աջակցությամբ իրականացվող քաղաքային ենթակառուցվածքների և քաղաքի կայուն զարգացման ներդրումային ծրագիր,Միջոցառման նկարագրությունը`,1876705.3
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,26146371.2,12013,Միջոցառման անվանումը`,Ասիական զարգացման բանկի աջակցությամբ իրականացվող քաղաքային ենթակառուցվածքների և քաղաքի կայուն զարգացման ներդրումային երկրորդ ծրագիր,Միջոցառման նկարագրությունը`,6550945.9
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,26146371.2,12014,Միջոցառման անվանումը`,Եվրոպական միության հարևանության ներդրումային բանկի աջակցությամբ իրականացվող Երևանի մետրոպոլիտենի վերակառուցման երկրորդ դրամաշնորհային ծրագիր,Միջոցառման նկարագրությունը`,1080613.5
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,26146371.2,12016,Միջոցառման անվանումը`,Վերակառուցման և զարգացման եվրոպական բանկի աջակցությամբ իրականացվող Գյումրու քաղաքային ճանապարհների տեխնիկական համագործակցության   դրամաշնորհային ծրագիր,Միջոցառման նկարագրությունը`,358956.0
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,26146371.2,12017,Միջոցառման անվանումը`,Վերակառուցման և զարգացման եվրոպական բանկի աջակցությամբ իրականացվող Գյումրու քաղաքային ճանապարհների  ծրագիր,Միջոցառման նկարագրությունը`,1230047.4
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,26146371.2,12018,Միջոցառման անվանումը`,Վերակառուցման և զարգացման եվրոպական բանկի աջակցությամբ իրականացվող Գյումրու քաղաքային ճանապարհների դրամաշնորհային ծրագիր (Տրանշ Ա),Միջոցառման նկարագրությունը`,1840800.0
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1189,Դպրոցների սեյսմիկ անվտանգության մակարդակի բարձրացման ծրագիր,Նպաստել երկրի սեյսմակայունության ապահովմանը՝ անհատական և հասարակական անվտանգության մակարդակի բարձրացմանը,Դպրոցական շենքերի սեյսմակայունության մակարդակի բարձրացում,9533806.0,11001,Միջոցառման անվանումը`,Ասիական զարգացման բանկի աջակցությամբ իրականացվող դպրոցների սեյսմիկ պաշտպանության ծրագրի կառավարում,Միջոցառման նկարագրությունը`,97480.8
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1189,Դպրոցների սեյսմիկ անվտանգության մակարդակի բարձրացման ծրագիր,Նպաստել երկրի սեյսմակայունության ապահովմանը՝ անհատական և հասարակական անվտանգության մակարդակի բարձրացմանը,Դպրոցական շենքերի սեյսմակայունության մակարդակի բարձրացում,9533806.0,12001,Միջոցառման անվանումը`,Ասիական զարգացման բանկի աջակցությամբ իրականացվող դպրոցների սեյսմիկ պաշտպանության ծրագրի շրջանակներում ՀՀ դպրոցների սեյսմիկ անվտանգության բարելավմանն ուղղված միջոցառումներ,Միջոցառման նկարագրությունը`,9436325.2
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1212,Տարածքային զարգացում,Տարածքային համաչափ զարգացման խթանում,ՀՀ համայնքների կառավարման արդյունավետության բարձրացում և տնտեսական գործունեության խթանում,56731488.3,11001,Միջոցառման անվանումը`,Եվրոպական միության աջակցությամբ իրականացվող Հայաստանի տարածքային զարգացման դրամաշնորհային ծրագիր,Միջոցառման նկարագրությունը`,4726340.1
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1212,Տարածքային զարգացում,Տարածքային համաչափ զարգացման խթանում,ՀՀ համայնքների կառավարման արդյունավետության բարձրացում և տնտեսական գործունեության խթանում,56731488.3,12002,Միջոցառման անվանումը`,Ֆինանսական աջակցություն տեղական ինքնակառավարման մարմիններին,Միջոցառման նկարագրությունը`,51071361.3
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1212,Տարածքային զարգացում,Տարածքային համաչափ զարգացման խթանում,ՀՀ համայնքների կառավարման արդյունավետության բարձրացում և տնտեսական գործունեության խթանում,56731488.3,12003,Միջոցառման անվանումը`,Պետական աջակցություն սահմանամերձ համայնքներին,Միջոցառման նկարագրությունը`,928871.2
ՀՀ տարածքային կառավարման և զարգացման նախարարություն,98560806.3,1212,Տարածքային զարգացում,Տարածքային համաչափ զարգացման խթանում,ՀՀ համայնքների կառավարման արդյունավետության բարձրացում և տնտեսական գործունեության խթանում,56731488.3,12004,Միջոցառման անվանումը`,Պետական աջակցություն ՀՀ Գեղարքունիքի մարզի Ճամբարակ համայնքի Արծվաշեն բնակավայրի վարչական ղեկավարի և աշխատակազմի պահպանման ծախսերի համար,Միջոցառման նկարագրությունը`,4915.7
ՀՀ  առողջապահության  նախարարություն,89590049.9,1003,Հանրային առողջության պահպանում,Մարդու օրգանիզմի վրա շրջակա միջավայրի վնասակար և վտանգավոր գործոնների ազդեցության բացառում և նվազեցում՝ կառավարելի վարակիչ հիվանդությունների դեմ պայքար,Բնակչության սանիտարահամաճարակային անվտանգության և վարակիչ հիվանդությունների նկատմամբ բնակչության անընկալության ապահովում: Հանրապետությունում արյան՝ արյան բաղադրամասերի և արյան  պատրաստուկների  անհրաժեշտ  քանակության ապահովում,4553278.0,11001,Միջոցառման անվանումը`,Բնակչության սանիտարահամաճարակային անվտանգության ապահովման և հանրային առողջապահության ծառայություններ,Միջոցառման նկարագրությունը`,1847400.0
ՀՀ  առողջապահության  նախարարություն,89590049.9,1003,Հանրային առողջության պահպանում,Մարդու օրգանիզմի վրա շրջակա միջավայրի վնասակար և վտանգավոր գործոնների ազդեցության բացառում և նվազեցում՝ կառավարելի վարակիչ հիվանդությունների դեմ պայքար,Բնակչության սանիտարահամաճարակային անվտանգության և վարակիչ հիվանդությունների նկատմամբ բնակչության անընկալության ապահովում: Հանրապետությունում արյան՝ արյան բաղադրամասերի և արյան  պատրաստուկների  անհրաժեշտ  քանակության ապահովում,4553278.0,11002,Միջոցառման անվանումը`,Իմունականխարգելման ազգային ծրագիր,Միջոցառման նկարագրությունը`,2326057.7
ՀՀ  առողջապահության  նախարարություն,89590049.9,1003,Հանրային առողջության պահպանում,Մարդու օրգանիզմի վրա շրջակա միջավայրի վնասակար և վտանգավոր գործոնների ազդեցության բացառում և նվազեցում՝ կառավարելի վարակիչ հիվանդությունների դեմ պայքար,Բնակչության սանիտարահամաճարակային անվտանգության և վարակիչ հիվանդությունների նկատմամբ բնակչության անընկալության ապահովում: Հանրապետությունում արյան՝ արյան բաղադրամասերի և արյան  պատրաստուկների  անհրաժեշտ  քանակության ապահովում,4553278.0,11003,Միջոցառման անվանումը`,Արյան հավաքագրման ծառայություններ,Միջոցառման նկարագրությունը`,252951.0
ՀՀ  առողջապահության  նախարարություն,89590049.9,1003,Հանրային առողջության պահպանում,Մարդու օրգանիզմի վրա շրջակա միջավայրի վնասակար և վտանգավոր գործոնների ազդեցության բացառում և նվազեցում՝ կառավարելի վարակիչ հիվանդությունների դեմ պայքար,Բնակչության սանիտարահամաճարակային անվտանգության և վարակիչ հիվանդությունների նկատմամբ բնակչության անընկալության ապահովում: Հանրապետությունում արյան՝ արյան բաղադրամասերի և արյան  պատրաստուկների  անհրաժեշտ  քանակության ապահովում,4553278.0,11004,Միջոցառման անվանումը`,Առողջ ապրելակերպի խթանման և հանրային իրազեկման ծառայություններ,Միջոցառման նկարագրությունը`,26869.3
ՀՀ  առողջապահության  նախարարություն,89590049.9,1003,Հանրային առողջության պահպանում,Մարդու օրգանիզմի վրա շրջակա միջավայրի վնասակար և վտանգավոր գործոնների ազդեցության բացառում և նվազեցում՝ կառավարելի վարակիչ հիվանդությունների դեմ պայքար,Բնակչության սանիտարահամաճարակային անվտանգության և վարակիչ հիվանդությունների նկատմամբ բնակչության անընկալության ապահովում: Հանրապետությունում արյան՝ արյան բաղադրամասերի և արյան  պատրաստուկների  անհրաժեշտ  քանակության ապահովում,4553278.0,11005,Միջոցառման անվանումը`,Ծխելու դեմ պայքարի և շրջակա միջավայրի պահպանության պետական ծրագիր,Միջոցառման նկարագրությունը`,100000.0
ՀՀ  առողջապահության  նախարարություն,89590049.9,1053,Առողջապահության համակարգի արդիականացման և արդյունավետության բարձրացման ծրագիր,Առողջապահության համակարգի արդիականացում և զարգացում,Առողջապահական ենթակառուցվածքների բարելավում՝ կարողությունների զարգացում,3594213.5,11001,Միջոցառման անվանումը`,Համաշխարհային բանկի աջակցությամբ իրականացվող Ոչ վարակիչ հիվանդությունների կանխարգելման և վերահսկման ծրագիր,Միջոցառման նկարագրությունը`,197041.0
ՀՀ  առողջապահության  նախարարություն,89590049.9,1053,Առողջապահության համակարգի արդիականացման և արդյունավետության բարձրացման ծրագիր,Առողջապահության համակարգի արդիականացում և զարգացում,Առողջապահական ենթակառուցվածքների բարելավում՝ կարողությունների զարգացում,3594213.5,11002,Միջոցառման անվանումը`,Համաշխարհային բանկի աջակցությամբ իրականացվող Ոչ վարակիչ հիվանդությունների կանխարգելման և վերահսկման դրամաշնորհային ծրագիր,Միջոցառման նկարագրությունը`,340588.6
ՀՀ  առողջապահության  նախարարություն,89590049.9,1053,Առողջապահության համակարգի արդիականացման և արդյունավետության բարձրացման ծրագիր,Առողջապահության համակարգի արդիականացում և զարգացում,Առողջապահական ենթակառուցվածքների բարելավում՝ կարողությունների զարգացում,3594213.5,11003,Միջոցառման անվանումը`,Գլոբալ հիմնադրամի աջակցությամբ իրականացվող «Հայաստանի Հանրապետությունում ՄԻԱՎ/ՁԻԱՀ-ի դեմ պայքարի ազգային ծրագրին աջակցություն» դրամաշնորհային ծրագիր,Միջոցառման նկարագրությունը`,346273.7
ՀՀ  առողջապահության  նախարարություն,89590049.9,1053,Առողջապահության համակարգի արդիականացման և արդյունավետության բարձրացման ծրագիր,Առողջապահության համակարգի արդիականացում և զարգացում,Առողջապահական ենթակառուցվածքների բարելավում՝ կարողությունների զարգացում,3594213.5,11004,Միջոցառման անվանումը`,Գլոբալ հիմնադրամի աջակցությամբ իրականացվող Հայաստանի Հանրապետությունուն տուբերկուլյոզի դեմ պայքարի ուժեղացում դրամաշնորհային ծրագիր,Միջոցառման նկարագրությունը`,700438.1
ՀՀ  առողջապահության  նախարարություն,89590049.9,1053,Առողջապահության համակարգի արդիականացման և արդյունավետության բարձրացման ծրագիր,Առողջապահության համակարգի արդիականացում և զարգացում,Առողջապահական ենթակառուցվածքների բարելավում՝ կարողությունների զարգացում,3594213.5,11005,Միջոցառման անվանումը`,ՀՀ կայունացման և զարգացման Եվրասիական հիմնադրամի միջոցներից ֆինանսավորվող «Առողջապահության առաջնային օղակում ոչ վարակիչ հիվանդությունների կանխարգելման և վերահսկողության  կատարելագործում» ծրագիր,Միջոցառման նկարագրությունը`,154942.1
ՀՀ  առողջապահության  նախարարություն,89590049.9,1053,Առողջապահության համակարգի արդիականացման և արդյունավետության բարձրացման ծրագիր,Առողջապահության համակարգի արդիականացում և զարգացում,Առողջապահական ենթակառուցվածքների բարելավում՝ կարողությունների զարգացում,3594213.5,11006,Միջոցառման անվանումը`,Գլոբալ հիմնադրամի աջակցությամբ իրականացվող Հայաստանի Հանրապետությունում ՄԻԱՎ/ՁԻԱՀ-ի դեմ պայքարի ազգային ծրագրի շրջանակներում աջակցություն,Միջոցառման նկարագրությունը`,209818.7
ՀՀ  առողջապահության  նախարարություն,89590049.9,1053,Առողջապահության համակարգի արդիականացման և արդյունավետության բարձրացման ծրագիր,Առողջապահության համակարգի արդիականացում և զարգացում,Առողջապահական ենթակառուցվածքների բարելավում՝ կարողությունների զարգացում,3594213.5,11007,Միջոցառման անվանումը`,Գլոբալ հիմնադրամի աջակցությամբ իրականացվող Հայաստանի Հանրապետությունում ՄԻԱՎ/ՁԻԱՀ-ի դեմ պայքարի ազգային ծրագրի շրջանակներում աջակցություն,Միջոցառման նկարագրությունը`,67350.7
ՀՀ  առողջապահության  նախարարություն,89590049.9,1053,Առողջապահության համակարգի արդիականացման և արդյունավետության բարձրացման ծրագիր,Առողջապահության համակարգի արդիականացում և զարգացում,Առողջապահական ենթակառուցվածքների բարելավում՝ կարողությունների զարգացում,3594213.5,11008,Միջոցառման անվանումը`,Գլոբալ հիմնադրամի աջակցությամբ իրականացվող Հայաստանի Հանրապետությունում տուբերկուլյոզի դեմ պայքարի ուժեղացում դրամաշնորհային ծրագրի շրջանակներում աջակցություն,Միջոցառման նկարագրությունը`,140828.0
ՀՀ  առողջապահության  նախարարություն,89590049.9,1053,Առողջապահության համակարգի արդիականացման և արդյունավետության բարձրացման ծրագիր,Առողջապահության համակարգի արդիականացում և զարգացում,Առողջապահական ենթակառուցվածքների բարելավում՝ կարողությունների զարգացում,3594213.5,11009,Միջոցառման անվանումը`,Գլոբալ հիմնադրամի աջակցությամբ իրականացվող Հայաստանի Հանրապետությունում տուբերկուլյոզի դեմ պայքարի ուժեղացում դրամաշնորհային ծրագրի շրջանակներում աջակցություն,Միջոցառման նկարագրությունը`,21466.2
ՀՀ  առողջապահության  նախարարություն,89590049.9,1053,Առողջապահության համակարգի արդիականացման և արդյունավետության բարձրացման ծրագիր,Առողջապահության համակարգի արդիականացում և զարգացում,Առողջապահական ենթակառուցվածքների բարելավում՝ կարողությունների զարգացում,3594213.5,11010,Միջոցառման անվանումը`,Գլոբալ հիմնադրամի աջակցությամբ իրականացվող Հայաստանի Հանրապետությունում ՄԻԱՎ/ՁԻԱՀ-ի դեմ պայքարի ազգային ծրագրի շրջանակներում աջակցություն,Միջոցառման նկարագրությունը`,265417.4
