state_body,state_body_total,program_code,program_name,program_goal,program_result_desc,program_total,subprogram_code,subprogram_name,subprogram_desc,subprogram_type,subprogram_total
Բարձրագույն դատական խորհուրդ,17154123.0,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,17154123.0,1080 - 11013,ՀՀ Կոտայքի մարզի առաջին ատյանի ընդհանուր իրավասության դատարանի բնականոն գործունեության և ՀՀ Կոտայքի մարզի ընդհանուր իրավասության դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,"Դատավարական գործունեության իրականացում, դատական ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում,  դատական ծառայության իրականացում",Ծառայությունների մատուցում,525446.1
Բարձրագույն դատական խորհուրդ,17154123.0,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,17154123.0,1080 - 11014,ՀՀ Շիրակի մարզի առաջին ատյանի  ընդհանուր իրավասության դատարանի բնականոն գործունեության և ՀՀ Շիրակի մարզի ընդհանուր իրավասության դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,"Դատավարական գործունեության իրականացում, դատական ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում,  դատական ծառայության իրականացում",Ծառայությունների մատուցում,544481.3
Բարձրագույն դատական խորհուրդ,17154123.0,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,17154123.0,1080 - 11015,ՀՀ Սյունիքի մարզի առաջին ատյանի ընդհանուր իրավասության դատարանի բնականոն գործունեության և ՀՀ Սյունիքի մարզի ընդհանուր իրավասության դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,"Դատավարական գործունեության իրականացում, դատական ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում,  դատական ծառայության իրականացում",Ծառայությունների մատուցում,462122.1
Բարձրագույն դատական խորհուրդ,17154123.0,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,17154123.0,1080 - 11016,ՀՀ Տավուշի մարզի առաջին ատյանի ընդհանուր իրավասության դատարանի բնականոն գործունեության և ՀՀ Տավուշի մարզի ընդհանուր իրավասության դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,"Դատավարական գործունեության իրականացում, դատական ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում,  դատական ծառայության իրականացում",Ծառայությունների մատուցում,316361.3
Բարձրագույն դատական խորհուրդ,17154123.0,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,17154123.0,1080 - 11017,ՀՀ Սնանկության դատարանի բնականոն գործունեության և ՀՀ Սնանկության դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,"Դատավարական գործունեության իրականացում, դատական ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում,  դատական ծառայության իրականացում",Ծառայությունների մատուցում,543619.3
Բարձրագույն դատական խորհուրդ,17154123.0,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,17154123.0,1080 - 11018,Բարձրագույն դատական խորհրդի և ՀՀ դատարանների պահուստային ֆոնդի ձևավորում և կառավարում,Չնախատեսված և չկանխատեսված ծախսերի փոխհատուցում,Ծառայությունների մատուցում,336355.3
Բարձրագույն դատական խորհուրդ,17154123.0,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,17154123.0,1080 - 11019,Հակակոռուպցիոն դատարանի բնականոն գործունեության և Հակակոռուպցիոն դատարանի կողմից դատական պաշտպանության իրավուքի ապահովում,"Դատավարական գործունեության իրականացում, ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում, դատական ծառայության իրականացում",Ծառայությունների մատուցում,545285.7
Բարձրագույն դատական խորհուրդ,17154123.0,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,17154123.0,1080 - 11020,Վերաքննիչ հակակոռուպցիոն դատարանի բնականոն գործունեության և Վերաքննիչ հակակոռուպցիոն դատարանի կողմից դատական պաշտպանության իրավուքի ապահովում,"Դատավարական գործունեության իրականացում, ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում, դատական ծառայության իրականացում",Ծառայությունների մատուցում,409956.5
Բարձրագույն դատական խորհուրդ,17154123.0,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,17154123.0,1080 - 11021,Դատավորների և դատական կարգադրիչների հատուկ պատրաստականության դասընթացների անցկացում և դատական համակարգի քաղաքացիական ծառայողների վերապատրաստում,Դատավորների և դատական կարգադրիչների հատուկ պատրաստականության և դատական համակարգի քաղաքացիական ծառայողների մասնագիտական կարողությունների զարգացում,Ծառայությունների մատուցում,5910.0
Բարձրագույն դատական խորհուրդ,17154123.0,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,17154123.0,1080 - 11022,Երևան քաղաքի առաջին ատյանի ընդհանուր իրավասության քաղաքացիական դատարանի բնականոն գործունեության և Երևան քաղաքի առաջին ատյանի ընդհանուր իրավասության քաղաքացիական դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,"Դատավարական գործունեության իրականացում, դատական ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում, անվտանգության երաշխիքների ապահովում, դատական ծառայության իրականացում",Ծառայությունների մատուցում,1470237.1
Բարձրագույն դատական խորհուրդ,17154123.0,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,17154123.0,1080 - 11023,Երևան քաղաքի առաջին ատյանի ընդհանուր իրավասության քրեական դատարանի բնականոն գործունեության և Երևան քաղաքի առաջին ատյանի ընդհանուր իրավասության քրեական դատարանի կողմից դատական պաշտպանության իրավունքի ապահովում,"Դատավարական գործունեության իրականացում, դատական ակտերի կազմում և հրապարակում, արխիվային փաստաթղթերի տրամադրում, անվտանգության երաշխիքների ապահովում, դատական ծառայության իրականացում",Ծառայությունների մատուցում,1473025.4
Բարձրագույն դատական խորհուրդ,17154123.0,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,17154123.0,1080 - 31001,Բարձրագույն դատական խորհրդի տեխնիկական հագեցվածության բարելավում,ԲԴԽ աշխատանքային պայմանների բարելավման համար վարչական  սարքավորումների ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,335556.6
ՀՀ դատախազություն,9926494.9,1013,Փորձաքննության ծառայություններ,Հանցագործությունների բացահայտման մակարդակի բարելավում,Բացահայտված հանցագործությունների աճ,610968.3,1013 - 11001,Փորձաքննության ծառայությունների տրամադրում,Պետական մարմինների կողմից իրականացվող աշխատանքների համար անհրաժեշտ դատական փորձաքննությունների իրականացում,Ծառայությունների մատուցում,610968.3
ՀՀ դատախազություն,9926494.9,1087,Դատավարական ղեկավարում և դատախազական հսկողություն,"ՀՀ-ում հանցավորության դեմ պայքար, հանցագործության դեպքերի կանխարգելում և կրճատում, հանցագործության բոլոր դեպքերի առնչությամբ բազմակողմանի,լրիվ և օբյեկտիվ քննության ապահովում","ՀՀ-ում մարդու իրավունքների, ազատությունների և օրինական շահերի պաշտպանության արդյունավետության բարձրացում, հանցավորությունների կանխարգելման արդյունավետության աճ",9305158.6,1087 - 11001,"Քրեական հետապնդման, դատավարական ղեկավարման և դատախազական հսկողության ծառայությունների տրամադրում","Քրեական հետապնդման, հարուցման, հետաքննության և նախաքննության օրինականության հսկողություն, մեղադրանքի պաշտպանություն հայցերի հարուցում, դատավճիռների և որոշումների բողոքարկում, պատիժների և հարկադրանքի այլ միջոցների կիրառման օրինականության հսկողություն",Ծառայությունների մատուցում,9060771.4
ՀՀ դատախազություն,9926494.9,1087,Դատավարական ղեկավարում և դատախազական հսկողություն,"ՀՀ-ում հանցավորության դեմ պայքար, հանցագործության դեպքերի կանխարգելում և կրճատում, հանցագործության բոլոր դեպքերի առնչությամբ բազմակողմանի,լրիվ և օբյեկտիվ քննության ապահովում","ՀՀ-ում մարդու իրավունքների, ազատությունների և օրինական շահերի պաշտպանության արդյունավետության բարձրացում, հանցավորությունների կանխարգելման արդյունավետության աճ",9305158.6,1087 - 11002,ՀՀ դատախազության պահուստային ֆոնդ,"ՀՀ դատախազության արդյունավետ գործունեության ապահովման նպատակով աշխատակիցների նպատակային խրախուսման, չկանխատեսված ծախսերի կատարման ապահովում",Ծառայությունների մատուցում,194637.2
ՀՀ դատախազություն,9926494.9,1087,Դատավարական ղեկավարում և դատախազական հսկողություն,"ՀՀ-ում հանցավորության դեմ պայքար, հանցագործության դեպքերի կանխարգելում և կրճատում, հանցագործության բոլոր դեպքերի առնչությամբ բազմակողմանի,լրիվ և օբյեկտիվ քննության ապահովում","ՀՀ-ում մարդու իրավունքների, ազատությունների և օրինական շահերի պաշտպանության արդյունավետության բարձրացում, հանցավորությունների կանխարգելման արդյունավետության աճ",9305158.6,1087 - 31001,Դատախազության տեխնիկական հագեցվածության բարելավում,Դատախազության աշխատանքային պայմանների բարելավման համար վարչական սարքավորումների ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,49750.0
ՀՀ դատախազություն,9926494.9,1144,Մասնագիտական ուսուցում և որակավորման բարձրացում,Փորձաքննություններ նշանակելու և ելակետային տվյալների ձեռքբերման իրավասություն ունեցող համակարգերի աշխատանքի  արդյունավետության բարելավում,Փորձաքննություններ նշանակելու և ելակետային տվյալների ձեռքբերման իրավասություն ունեցող համակարգերի աշխատակիցների աշխատանքի արդյունավետության աճ,10368.0,1144 - 11001,Մասնագիտական ուսուցման և որակավորման բարձրացման կազմակերպում,Փորձաքննություններ նշանակելու և ելակետային տվյալների ձեռքբերման իրավասություն ունեցող աշխատակիցների մասնագիտական վերապատրաստման որակավորման բարձրացման դասընթացներ,Ծառայությունների մատուցում,10368.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,288386080.2,1001,"Տարածքային կառավարման ոլորտում քաղաքականության մշակում, ծրագրերի համակարգում և մոնիտորինգի իրականացում",Տարածքային կառավարման բնագավառում պետական արդյունավետ քաղաքականության մշակման և իրականացման ապահովում,Տարածքային կառավարման քաղաքականության իրագործմանն ուղղված ծրագրերի  ազդեցության և արդյունավետության բարելավում,1610082.4,1001 - 11001,Տարածքային կառավարման և ենթակառուցվածքների քաղաքականության մշակում և ծառայությունների մատուցում,"Տարածքային կառավարման և ենթակառուցվածքների բնագավառում պետական քաղաքականության մշակման և դրա կատարման համակարգման, պետական ծրագրերի մշակման, իրականացման, մոնիտորինգի, խորհրդատվության և աջակցության ծառայություններ",Ծառայությունների մատուցում,1589312.4
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,288386080.2,1001,"Տարածքային կառավարման ոլորտում քաղաքականության մշակում, ծրագրերի համակարգում և մոնիտորինգի իրականացում",Տարածքային կառավարման բնագավառում պետական արդյունավետ քաղաքականության մշակման և իրականացման ապահովում,Տարածքային կառավարման քաղաքականության իրագործմանն ուղղված ծրագրերի  ազդեցության և արդյունավետության բարելավում,1610082.4,1001 - 31001,ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարության կարողությունների զարգացում և տեխնիկական հագեցվածության ապահովում,ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարության աշխատանքային պայմանների բարելավման համար վարչական սարքավորումների ձեռք բերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,20770.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,288386080.2,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",26305675.9,1004 - 11001,Ոռոգում-ջրառ իրականացնող կազմակերպություններին ֆինանսական աջակցության տրամադրում,Ոռոգման ոլորտի սուբսիդավորում ոռոգում-ջրառ իրականացնող ՓԲԸ-ի համար հաստատված ոռոգման ջրի սակագնի և նվազագույն շահավետ գնի տարբերության չափով,Ծառայությունների մատուցում,1285129.5
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,288386080.2,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",26305675.9,1004 - 11002,Ոռոգման ծառայություններ մատուցող ընկերություններին ֆինանսական աջակցության տրամադրում,Ոռոգման ոլորտի սուբսիդավորում ՋՕԸ-երի համար սահմանված ոռոգման ջրի սակագնի և նվազագույն շահավետ գնի տարբերության չափով,Ծառայությունների մատուցում,7000000.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,288386080.2,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",26305675.9,1004 - 11005,Եվրասիական զարգացման բանկի աջակցությամբ իրականացվող ոռոգման համակարգերի զարգացման ծրագրի խորհրդատվություն և կառավարում,Եվրասիական զարգացման բանկի աջակցությամբ իրականացվող ոռոգման համակարգերի զարգացման ծրագրի համակարգում և ղեկավարում,Ծառայությունների մատուցում,402974.6
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,288386080.2,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",26305675.9,1004 - 11006,Ֆրանսիայի Հանրապետության կառավարության աջակցությամբ իրականացվող Վեդու ջրամբարի և որռոգման համակարգի  կառուցման ծրագրի խորհրդատվություն և կառավարում,Ֆրանսիայի Հանրապետության կառավարության աջակցությամբ իրականացվող Վեդու ջրամբարի և որռոգման համակարգի  համակարգում և ղեկավարում,Ծառայությունների մատուցում,32089.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,288386080.2,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",26305675.9,1004 - 11007,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրացված կառավարում ծրագրի խորհրդատվություն և կառավարում,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրացված կառավարում ծրագրի համակարգում և ղեկավարում,Ծառայությունների մատուցում,149458.4
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,288386080.2,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",26305675.9,1004 - 11009,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրացված կառավարման դրամաշնորհային ծրագիր,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրացված կառավարման դրամաշնորհային ծրագրի համակարգում և ղեկավարում,Ծառայությունների մատուցում,49831.2
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,288386080.2,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",26305675.9,1004 - 11010,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրացված կառավարում փուլ 1 ծրագրով Ջրաձոր գյուղի վերաբնակեցման գործողությունների խորհրդատվություն և կառավարում,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրացված կառավարում  փուլ 1 ծրագրով Ջրաձոր գյուղի վերաբնակեցման գործողությունների  համակարգում և ղեկավարում,Ծառայությունների մատուցում,299102.7
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,288386080.2,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",26305675.9,1004 - 11011,Զարգացման ֆրանսիական գործակալության աջակցությամբ իրականացվող ոռոգման ոլորտի ֆինանսական կայունության և ոռոգման կառավարման կարողությունների բարելավման դրամաշնորհային ծրագրի խորհրդատվություն և կառավարում,Զարգացման ֆրանսիական  գործակալության աջակցությամբ իրականացվող ոռոգման ոլորտի ֆինանսական կայունության և ոռոգման կառավարման կարողությունն»րի բար»լավման ծրագրի համակարգում և ղ»կավարում,Ծառայությունների մատուցում,302767.2
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,288386080.2,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",26305675.9,1004 - 11013,Փոքր և միջին ջրամբարների կառուցման խորհրդատվություն և կառավարում,"Փոքր և միջին ջրամբարների տեխնիկատնտեսական հիմնավորման ուսումնասիրությունների, նախագծման և կառուցման խորհրդատվություն և կառավարում",Ծառայությունների մատուցում,166600.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,288386080.2,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",26305675.9,1004 - 12002,Գերմանիայի զարգացման բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրված կառավարման փուլ 1 ծրագրով Ջրաձոր գյուղի վերաբնակեցման համար   ենթակառուցվածքների և բնակելի տների կառուցում,Գերմանիայի զարգացման բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրված կառավարման փուլ 1 ծրագիր,Տրանսֆերտների տրամադրում,400000.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,288386080.2,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",26305675.9,1004 - 31001,Ֆրանսիայի Հանրապետության կառավարության աջակցությամբ իրականացվող Վեդու ջրամբարի  և ոռոգման համակարգի կառուցում,Ֆրանսիայի Հանրապետության կառավարության աջակցությամբ իրականացվող Վեդու ջրամբարի  և ոռոգման համակարգի կառուցման ծրագիր,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,1674280.2
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,288386080.2,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",26305675.9,1004 - 31002,Ոռոգման համակարգերի հիմնանորոգում,Ոռոգման համակարգերի հիմնանորոգում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,3124000.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,288386080.2,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",26305675.9,1004 - 31004,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրված կառավարման ծրագրի շրջանակներում ջրային տնտեսության ենթակառուցվածքների հիմնանորոգում,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրված կառավարման ծրագիր,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,3441702.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,288386080.2,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",26305675.9,1004 - 31005,Եվրասիական զարգացման բանկի աջակցությամբ իրականացվող ոռոգման համակարգերի զարգացման ծրագրի շրջանակներում ջրային տնտեսության ենթակառուցվածքների հիմնանորոգում,Եվրասիական զարգացման բանկի աջակցությամբ իրականացվող ոռոգման համակարգերի զարգացման ծրագիր,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,261553.9
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,288386080.2,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",26305675.9,1004 - 31006,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրացված կառավարման ծրագրի երկրորդ փուլի շրջանակներում ջրային տնտեսության ենթակառուցվածքների հիմնանորոգում,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրացված կառավարման ծրագրի երկրորդ փուլ,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,1933202.2
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,288386080.2,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",26305675.9,1004 - 31009,Օրվա կարգավորման ջրավազանների կառուցում և վերակառուցում,Օրվա կարգավորման ջրավազանների կառուցման և վերակառուցման համար նախագծերի և աշխատանքների ձեռք բերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,1000000.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,288386080.2,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",26305675.9,1004 - 31012,Գետերի և հեղեղատարների տեղամասերի ամրացման և մաքրման աշխատանքներ,Գետերի և հեղեղատարների տեղամասերի ամրացման և մաքրման համար նախագծերի և աշխատանքների ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,582985.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,288386080.2,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",26305675.9,1004 - 31013,Փոքր և միջին ջրամբարների կառուցում,Փոքր և միջին ջրամբարների կառուցման աշխատանքներ,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,2000000.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,288386080.2,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",26305675.9,1004 - 31014,Ջրամբարների վերականգնման և վերազինման աշխատանքներ,Ջրամբարների վերականգնման և վերազինման համար նախագծերի և աշխատանքների ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,200000.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,288386080.2,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",26305675.9,1004 - 31022,"Համաշխարհային բանկի աջակցության շրջանակներում ոռոգման, ջրամատակարարման և ջրահետացման ծրագրերի իրականացում","Համաշխարհային բանկի աջակցության շրջանակներում ոռոգման, ջրամատակարարման և ջրահեռացման ծրագրերի իրականացման խորհրդատվական ծառայությունների ձեռքբերում, վերակառուցման աշխատանքների իրականացում",Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,2000000.0
