state_body,program_code,program_name,program_goal,program_result_desc,subprogram_code,subprogram_name,subprogram_desc,subprogram_type,state_body_total,program_total,subprogram_total
Բարձրագույն դատական խորհուրդ,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,31001,Բարձրագույն դատական խորհրդի տեխնիկական հագեցվածության բարելավում,ԲԴԽ աշխատանքային պայմանների բարելավման համար վարչական  սարքավորումների ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,19173734.7,19173734.7,647287.6
Բարձրագույն դատական խորհուրդ,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,31002,Բարձրագույն դատական խորհրդի և դատարանների շենքային պայմանների  բարելավում,"Բարձրագույն դատական խորհրդի և դատարանների կարիքները սպասարկող շենքերի կառուցում, նախագծանախահաշվային փաստաթղթերի ձեռքբերում, այլ համաշինարարական աշխատանքներ",Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,19173734.7,19173734.7,425488.0
Բարձրագույն դատական խորհուրդ,1080,Դատական իշխանության գործունեության ապահովում և իրականացում,"Դատական իշխանության անկախության երաշխավորում, բնականոն գործունեության և դատական պաշտպանության իրավունքի ապահովում",Դատական իշխանության գուծունեության և դատական պաշտպանության իրավունքի ապահովման արդյունավետության բարձրացում,31003,Բարձրագույն դատական խորհրդի տրանսպորտային միջոցներով ապահովվածության բարելավում,Դատական համակարգի աշխատանքային պայմանների բարելավման համար տրանսպորտային սարքավորումների ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,19173734.7,19173734.7,20000.0
ՀՀ դատախազություն,1013,Փորձաքննության ծառայություններ,Հանցագործությունների բացահայտման մակարդակի բարելավում,Բացահայտված հանցագործությունների աճ,11001,Փորձաքննության ծառայությունների տրամադրում,Պետական մարմինների կողմից իրականացվող աշխատանքների համար անհրաժեշտ դատական փորձաքննությունների իրականացում,Ծառայությունների մատուցում,10053840.3,872811.9,872811.9
ՀՀ դատախազություն,1087,Դատավարական ղեկավարում և դատախազական հսկողություն,"ՀՀ-ում հանցավորության դեմ պայքար, հանցագործության դեպքերի կանխարգելում և կրճատում, հանցագործության բոլոր դեպքերի առնչությամբ բազմակողմանի,լրիվ և օբյեկտիվ քննության ապահովում","ՀՀ-ում մարդու իրավունքների, ազատությունների և օրինական շահերի պաշտպանության արդյունավետության բարձրացում, հանցավորությունների կանխարգելման արդյունավետության աճ",11001,"Քրեական հետապնդման, դատավարական ղեկավարման և դատախազական հսկողության ծառայությունների տրամադրում","Քրեական հետապնդման, հարուցման, հետաքննության և նախաքննության օրինականության հսկողություն, մեղադրանքի պաշտպանություն հայցերի հարուցում, դատավճիռների և որոշումների բողոքարկում, պատիժների և հարկադրանքի այլ միջոցների կիրառման օրինականության հսկողություն",Ծառայությունների մատուցում,10053840.3,9170228.4,8973094.3
ՀՀ դատախազություն,1087,Դատավարական ղեկավարում և դատախազական հսկողություն,"ՀՀ-ում հանցավորության դեմ պայքար, հանցագործության դեպքերի կանխարգելում և կրճատում, հանցագործության բոլոր դեպքերի առնչությամբ բազմակողմանի,լրիվ և օբյեկտիվ քննության ապահովում","ՀՀ-ում մարդու իրավունքների, ազատությունների և օրինական շահերի պաշտպանության արդյունավետության բարձրացում, հանցավորությունների կանխարգելման արդյունավետության աճ",11002,ՀՀ դատախազության պահուստային ֆոնդ,"ՀՀ դատախազության արդյունավետ գործունեության ապահովման նպատակով աշխատակիցների նպատակային խրախուսման, չկանխատեսված ծախսերի կատարման ապահովում",Ծառայությունների մատուցում,10053840.3,9170228.4,197134.1
ՀՀ դատախազություն,1144,Մասնագիտական ուսուցում և որակավորման բարձրացում,Փորձաքննություններ նշանակելու և ելակետային տվյալների ձեռքբերման իրավասություն ունեցող համակարգերի աշխատանքի  արդյունավետության բարելավում,Փորձաքննություններ նշանակելու և ելակետային տվյալների ձեռքբերման իրավասություն ունեցող համակարգերի աշխատակիցների աշխատանքի արդյունավետության աճ,11001,Մասնագիտական ուսուցման և որակավորման բարձրացման կազմակերպում,Փորձաքննություններ նշանակելու և ելակետային տվյալների ձեռքբերման իրավասություն ունեցող աշխատակիցների մասնագիտական վերապատրաստման որակավորման բարձրացման դասընթացներ,Ծառայությունների մատուցում,10053840.3,10800.0,10800.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1001,"Տարածքային կառավարման ոլորտում քաղաքականության մշակում, ծրագրերի համակարգում և մոնիտորինգի իրականացում",Տարածքային կառավարման բնագավառում պետական արդյունավետ քաղաքականության մշակման և իրականացման ապահովում,Տարածքային կառավարման քաղաքականության իրագործմանն ուղղված ծրագրերի  ազդեցության և արդյունավետության բարելավում,11001,Տարածքային կառավարման և ենթակառուցվածքների քաղաքականության մշակում և ծառայությունների մատուցում,"Տարածքային կառավարման և ենթակառուցվածքների բնագավառում պետական քաղաքականության մշակման և դրա կատարման համակարգման, պետական ծրագրերի մշակման, իրականացման, մոնիտորինգի, խորհրդատվության և աջակցության ծառայություններ",Ծառայությունների մատուցում,307244370.8,1645944.1,1624044.1
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1001,"Տարածքային կառավարման ոլորտում քաղաքականության մշակում, ծրագրերի համակարգում և մոնիտորինգի իրականացում",Տարածքային կառավարման բնագավառում պետական արդյունավետ քաղաքականության մշակման և իրականացման ապահովում,Տարածքային կառավարման քաղաքականության իրագործմանն ուղղված ծրագրերի  ազդեցության և արդյունավետության բարելավում,31001,ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարության կարողությունների զարգացում և տեխնիկական հագեցվածության ապահովում,ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարության աշխատանքային պայմանների բարելավման համար վարչական սարքավորումների ձեռք բերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,307244370.8,1645944.1,21900.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",11001,Ոռոգում-ջրառ իրականացնող կազմակերպություններին ֆինանսական աջակցության տրամադրում,Ոռոգման ոլորտի սուբսիդավորում ոռոգում-ջրառ իրականացնող ՓԲԸ-ի համար հաստատված ոռոգման ջրի սակագնի և նվազագույն շահավետ գնի տարբերության չափով,Ծառայությունների մատուցում,307244370.8,34945793.8,1285129.5
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",11002,Ոռոգման ծառայություններ մատուցող ընկերություններին ֆինանսական աջակցության տրամադրում,Ոռոգման ոլորտի սուբսիդավորում ՋՕԸ-ների համար սահմանված ոռոգման ջրի սակագնի և նվազագույն շահավետ գնի տարբերության չափով,Ծառայությունների մատուցում,307244370.8,34945793.8,9000000.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",11005,Եվրասիական զարգացման բանկի աջակցությամբ իրականացվող ոռոգման համակարգերի զարգացման ծրագրի խորհրդատվություն և կառավարում,Եվրասիական զարգացման բանկի աջակցությամբ իրականացվող ոռոգման համակարգերի զարգացման ծրագրի համակարգում և ղեկավարում,Ծառայությունների մատուցում,307244370.8,34945793.8,329707.1
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",11006,Ֆրանսիայի Հանրապետության կառավարության աջակցությամբ իրականացվող Վեդու ջրամբարի և որռոգման համակարգի  կառուցման ծրագրի խորհրդատվություն և կառավարում,Ֆրանսիայի Հանրապետության կառավարության աջակցությամբ իրականացվող Վեդու ջրամբարի և որռոգման համակարգի  համակարգում և ղեկավարում,Ծառայությունների մատուցում,307244370.8,34945793.8,72426.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",11007,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրացված կառավարում ծրագրի խորհրդատվություն և կառավարում,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրացված կառավարում ծրագրի համակարգում և ղեկավարում,Ծառայությունների մատուցում,307244370.8,34945793.8,150385.4
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",11009,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրացված կառավարման դրամաշնորհային ծրագիր,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրացված կառավարման դրամաշնորհային ծրագրի համակարգում և ղեկավարում,Ծառայությունների մատուցում,307244370.8,34945793.8,25150.8
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",11010,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրացված կառավարում փուլ 1 ծրագրով Ջրաձոր գյուղի վերաբնակեցման գործողությունների խորհրդատվություն և կառավարում,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրացված կառավարում  փուլ 1 ծրագրով Ջրաձոր գյուղի վերաբնակեցման գործողությունների  համակարգում և ղեկավարում,Ծառայությունների մատուցում,307244370.8,34945793.8,424085.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",11011,Զարգացման ֆրանսիական գործակալության աջակցությամբ իրականացվող ոռոգման ոլորտի ֆինանսական կայունության և ոռոգման կառավարման կարողությունների բարելավման դրամաշնորհային ծրագրի խորհրդատվություն և կառավարում,Զարգացման ֆրանսիական  գործակալության աջակցությամբ իրականացվող ոռոգման ոլորտի ֆինանսական կայունության և ոռոգման կառավարման կարողությունն»րի բար»լավման ծրագրի համակարգում և ղ»կավարում,Ծառայությունների մատուցում,307244370.8,34945793.8,309870.4
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",11013,Փոքր և միջին ջրամբարների կառուցման խորհրդատվություն և կառավարում,"Փոքր և միջին ջրամբարների տեխնիկատնտեսական հիմնավորման ուսումնասիրությունների, նախագծման և կառուցման խորհրդատվություն և կառավարում",Ծառայությունների մատուցում,307244370.8,34945793.8,166600.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",12002,Գերմանիայի զարգացման բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրված կառավարման փուլ 1 ծրագրով Ջրաձոր գյուղի վերաբնակեցման համար   ենթակառուցվածքների և բնակելի տների կառուցում,Գերմանիայի զարգացման բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրված կառավարման փուլ 1 ծրագիր,Տրանսֆերտների տրամադրում,307244370.8,34945793.8,1486847.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",31001,Ֆրանսիայի Հանրապետության կառավարության աջակցությամբ իրականացվող Վեդու ջրամբարի  և ոռոգման համակարգի կառուցում,Ֆրանսիայի Հանրապետության կառավարության աջակցությամբ իրականացվող Վեդու ջրամբարի  և ոռոգման համակարգի կառուցման ծրագիր,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,307244370.8,34945793.8,2599133.9
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",31002,Ոռոգման համակարգերի հիմնանորոգում,Ոռոգման համակարգերի հիմնանորոգում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,307244370.8,34945793.8,672000.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",31004,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրված կառավարման ծրագրի շրջանակներում ջրային տնտեսության ենթակառուցվածքների հիմնանորոգում,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրված կառավարման ծրագիր,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,307244370.8,34945793.8,6657754.9
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",31005,Եվրասիական զարգացման բանկի աջակցությամբ իրականացվող ոռոգման համակարգերի զարգացման ծրագրի շրջանակներում ջրային տնտեսության ենթակառուցվածքների հիմնանորոգում,Եվրասիական զարգացման բանկի աջակցությամբ իրականացվող ոռոգման համակարգերի զարգացման ծրագիր,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,307244370.8,34945793.8,1178220.9
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",31006,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրացված կառավարման ծրագրի երկրորդ փուլի շրջանակներում ջրային տնտեսության ենթակառուցվածքների հիմնանորոգում,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրացված կառավարման ծրագրի երկրորդ փուլ,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,307244370.8,34945793.8,3199619.1
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",31009,Օրվա կարգավորման ջրավազանների կառուցում և վերակառուցում,Օրվա կարգավորման ջրավազանների կառուցման և վերակառուցման համար նախագծերի և աշխատանքների ձեռք բերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,307244370.8,34945793.8,2700000.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",31012,Գետերի և հեղեղատարների տեղամասերի ամրացման և մաքրման աշխատանքներ,Գետերի և հեղեղատարների տեղամասերի ամրացման և մաքրման համար նախագծերի և աշխատանքների ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,307244370.8,34945793.8,400000.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",31013,Փոքր և միջին ջրամբարների կառուցում,Փոքր և միջին ջրամբարների կառուցման աշխատանքներ,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,307244370.8,34945793.8,2000000.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",31014,Ջրամբարների վերականգնման և վերազինման աշխատանքներ,Ջրամբարների վերականգնման և վերազինման համար նախագծերի և աշխատանքների ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,307244370.8,34945793.8,288863.8
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",31022,"Համաշխարհային բանկի աջակցության շրջանակներում ոռոգման, ջրամատակարարման և ջրահետացման ծրագրերի իրականացում","Համաշխարհային բանկի աջակցության շրջանակներում ոռոգման, ջրամատակարարման և ջրահեռացման ծրագրերի իրականացման խորհրդատվական ծառայությունների ձեռքբերում, վերակառուցման աշխատանքների իրականացում",Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,307244370.8,34945793.8,2000000.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1017,Որոտան-Արփա-Սևան թունելի ջրային համակարգի կառավարում,Որոտան-Արփա-Սևան թունելի ջրային համակարգի պահպանում և շահագործում,Որոտան-Արփա-Սևան հիդրոհամակարգի անվտանգության և հուսալիության ապահովում,11001,Արփա-Սևան թունելի ընթացիկ շահագործում և պահպանում,Որոտան-Արփա-Սևան թունելի շահագործման և պահպանման նպատակով  ծառայությունների մատուցում,Ծառայությունների մատուցում,307244370.8,1300000.0,300000.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1017,Որոտան-Արփա-Սևան թունելի ջրային համակարգի կառավարում,Որոտան-Արփա-Սևան թունելի ջրային համակարգի պահպանում և շահագործում,Որոտան-Արփա-Սևան հիդրոհամակարգի անվտանգության և հուսալիության ապահովում,21001,Արփա-Սևան ջրային համակարգի տեխնիկական վիճակի բարելավում,Արփա-Սևան թունելի առանձին վթարային հատվածների վերականգնման աշխատանքներ,Հանրության կողմից անմիջականորեն օգտագործվող ակտիվների հետ կապված միջոցառումներ,307244370.8,1300000.0,1000000.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1019,Սոցիալական ներդրումների և տեղական զարգացման ծրագիր,Նպաստել տարածքներում բնակչության նյութական և ոչ նյութական բարեկեցության աճին,"Համայնքային և միջհամայնքային ենթակառուցվածքների և որակի հասանելիության բարելավում, ինստիտուցիոնալ և ֆինանասական կարողությունների հզորացում",11003,Համաշխարհային բանկի աջակցությամբ իրականացվող Սոցիալական ներդրումների և տեղական զարգացման ծրագրի լրացուցիչ ֆինանսավորման ծրագրի կառավարում,Սոցիալական ներդրումների և տեղական զարգացման  լրացուցիչ ֆինանսավորման ծրագիր` ՀՀ աղքատ և  խոցելի խմբերի կյանքի ստանդարտների բարձրացման նպատակով,Ծառայությունների մատուցում,307244370.8,4486593.7,351436.2
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1019,Սոցիալական ներդրումների և տեղական զարգացման ծրագիր,Նպաստել տարածքներում բնակչության նյութական և ոչ նյութական բարեկեցության աճին,"Համայնքային և միջհամայնքային ենթակառուցվածքների և որակի հասանելիության բարելավում, ինստիտուցիոնալ և ֆինանասական կարողությունների հզորացում",11004,ԱՄՆ ՄԶԳ աջակցությամբ իրականացվող Տեղականինքնակառավարման և ապակենտրոնացման բարեփոխումների դրամաշնորհային ծրագրի կառավարում,"ԱՄՆ ՄԶԳ աջակց. իրականաց. Տեղականինքնակառավար. և ապակենտրոնաց. բարեփոխումների դրամաշնորհային ծրագրի իրականաց.նպատակով ծր. կառ. ծախսեր ևՏեղ. կառ. համակարգերի հզորացման,ապակենտրոնաց. գործընթացներին աջակց.նպատակով խորհրդատվ. և ուսուցում",Ծառայությունների մատուցում,307244370.8,4486593.7,254341.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1019,Սոցիալական ներդրումների և տեղական զարգացման ծրագիր,Նպաստել տարածքներում բնակչության նյութական և ոչ նյութական բարեկեցության աճին,"Համայնքային և միջհամայնքային ենթակառուցվածքների և որակի հասանելիության բարելավում, ինստիտուցիոնալ և ֆինանասական կարողությունների հզորացում",12004,"Համաշխարհային բանկի աջակցությամբ իրականացվող Սոցիալական ներդրումների և տեղական զարգացման ծրագրի լրացուցիչ ֆինանսավորման վարկի շրջանակներում ՀՀ համայնքային և միջհամայնքային ենթակառուցվածքների որակի, օգտագործման և հասանելիության բարելավում:","Ջրագծերի, առողջապահության, կրթության օբյեկտների, մշակույթային տների, ծերանոցների, մանկատների, հատուկ դպրոցների, մանկապարտզների և կոյուղու օբյեկտնրի հիմն. և շինարարություն., գույքի և սարքավորումների տրամադրում  շահառու ենթածրագրերի համար:",Տրանսֆերտների տրամադրում,307244370.8,4486593.7,3707487.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1019,Սոցիալական ներդրումների և տեղական զարգացման ծրագիր,Նպաստել տարածքներում բնակչության նյութական և ոչ նյութական բարեկեցության աճին,"Համայնքային և միջհամայնքային ենթակառուցվածքների և որակի հասանելիության բարելավում, ինստիտուցիոնալ և ֆինանասական կարողությունների հզորացում",12005,"ԱՄՆ ՄԶԳ աջակցությամբ իրականացվող Տեղականինքնակառավարման և ապակենտրոնացման բարեփոխումների դրամաշնորհային ծրագրի շրջանակներումՏեղական կառավարման համակարգերի հզորացում,ապակենտրոնացման գործընթացներին աջակցություն,պիլոտային ծրագրերի իրականացում",ԱՄՆ ՄԶԳ աջակցությամբ իրականացվող Տեղականինքնակառավարման և ապակենտրոնացմանբարեփոխումների դրամաշնորհային ծրագրիշրջանակներում մեքենասարքավորումներիտրամադրում և համայնքային մակարդակիենթակառուցվածքների կառուցում և վերականգնում,Տրանսֆերտների տրամադրում,307244370.8,4486593.7,173329.5
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1027,Կոլեկտորադրենաժային ծառայություններ,Կոլեկտորադրենաժային ցանցի միջոցով գրունտային ջրերի հեռացում և համակարգի կենսունակության բարելավում,Գերխոնավ տարածքներում մշակելի հողատարածքների ապահովում և ընդլայնում,11001,Կոլեկտորադրենաժային ցանցերի պահպանում և շահագործում,"Կոլեկտորադրենաժային ցանցերի պահպանում և շահագործում, գրունտային ջրերի մակարդակների և որակի որոշման աշխատանքներ",Ծառայությունների մատուցում,307244370.8,298094.5,298094.5
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1038,Տարածքային կառավարման և տեղական ինքնակառավարման մարմինների ներկայացուցիչների մասնագիտական վերապատրաստում և հատուկ ուսուցում,Տարածքային կառավարման և տեղական ինքնակառավարման մարմինների աշխատակիցների աշխատանքի արդյունավետության բարելավում,Տարածքային կառավարման մարմինների մասնագիտական հմտությունների և կարողությունների բարելավում,11001,Վերապատրաստման ծառայություններ,"Տարածքային կառավարման մարմինների աշխատակիցների, տեղական ինքնակառավարման մարմինների, ինչպես նաև համայնքային ծառայողների վերապատրաստման կազմակերպում",Ծառայությունների մատուցում,307244370.8,14594.0,14594.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1040,Կոշտ թափոնների կառավարում,Կենցաղային թափոնների արդյունավետ կառավարում սոցիալական և բնապահպանական խնդիրների լուծում,Կենցաղային թափոնների արդյունավետ կառավարում,12002,Վերակառուցման և զարգացման եվրոպական բանկի աջակցությամբ իրականացվող «Կոտայքի և Գեղարքունիքի մարզի կոշտ թափոնների կառավարման խորհրդատվության համար» դրամաշնորհային  ծրագիր,Կոշտ թափոննրի կառավարման համակարգի բարելավում և նոր աղբավայրի ստեղծում,Տրանսֆերտների տրամադրում,307244370.8,2444112.0,137651.7
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,1040,Կոշտ թափոնների կառավարում,Կենցաղային թափոնների արդյունավետ կառավարում սոցիալական և բնապահպանական խնդիրների լուծում,Կենցաղային թափոնների արդյունավետ կառավարում,32004,Վերակառուցման և զարգացման եվրոպական բանկի աջակցությամբ իրականացվող «Կոտայքի և Գեղարքունիքի մարզի կոշտ թափոնների կառավարման» դրամաշնորհային ծրագիր,Կոշտ թափոնների կառավարման համակարգի բարելավում և նոր աղբավայրի ստեղծում,Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,307244370.8,2444112.0,1981422.3
