state_body,state_body_total,program_code,program_name,program_goal,program_result_desc,program_total,subprogram_code,subprogram_name,subprogram_desc,subprogram_type,subprogram_total
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,297446912.6,1109,Ջրային տնտեսության ոլորտում ծրագրերի համակարգում և մոնիտորինգ,Ջրային տնտեսության ոլորտում պետական արդյունավետ ծրագրերի մշակման և իրականացման  ապահովում,Ջրային տնտեսության ոլորտում իրականացվող ծրագրերի ազդեցության և արդյունավետության բարելավում,438687.8,31001,Ջրային կոմիտեի տեխնիկական հագեցվածության բարելավում,Ջրային կոմիտեի համար համակարգչային տեխնիկայի և գրասենյակային գույքի ձեռքբերում:,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,12950.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,297446912.6,1110,Այլընտրանքային աշխատանքային ծառայություն,Քաղաքացիական պարտքի կատարման այլընտրանքային տարբերակների ապահովում,Այլընտրանքային աշխատանքային ծառայության արդյունավետության ապահովում,30900.0,12001,Այլընտրանքային աշխատանքային ծառայողներին դրամական բավարարման և դրամական փոխհատուցման տրամադրում,Այլընտրանքային աշխատանքային ծառայության անցած ՀՀ քաղաքացիներին  «Այլընտրանքային ծառայության մասին» ՀՀ օրենքով սահմանված դրամական բավարարման և փոխհատուցումների տրամադրում,Տրանսֆերտների տրամադրում,30900.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,297446912.6,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,15536573.2,12003,Արևելյան եվրոպայի էներգախնայողության և բնապահպանական գործընկերության ֆոնդի աջակցությամբ իրականացվող Երևանի քաղաքային լուսավորության դրամաշնորհային ծրագրի կատարման ապահովում,ՀՀ համայնքներին քաղաքային լուսավորության ենթակառուցվածքի բարելավման համար տրամադրվող աջակցություն և ծառայություն,Տրանսֆերտների տրամադրում,45402.1
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,297446912.6,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,15536573.2,12004,Վերակառուցման և զարգացման եվրոպական բանկի աջակցությամբ իրականացվող Երևանի քաղաքային լուսավորության դրամաշնորհային ծրագրի կատարման ապահովում,ՀՀ համայնքներին քաղաքային լուսավորության ենթակառուցվածքի բարելավման համար տրամադրվող աջակցություն և ծառայություն,Տրանսֆերտների տրամադրում,3345.4
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,297446912.6,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,15536573.2,12006,Եվրոպական ներդրումային բանկի աջակցությամբ իրականացվող Երևանի էներգաարդյունավետության ծրագրին պետական աջակցություն,Ծրագրի շրջանակներում հանրային շենքերում իրականացվող էներգաարդյունավետության և էներգախնայողության աշխատանքներ,Տրանսֆերտների տրամադրում,600000.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,297446912.6,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,15536573.2,12008,Երևանի մետրոպոլիտենով ուղևորափոխադրման ծառայությունների գծով պետության կողմից համայնքի ղեկավարին պատվիրակված լիազորությունների իրականացում,Աջակցություն Երևանի քաղաքապետարանին մետրոպոլիտենով ուղևորափոխադրումների ծառայությունների մատուցման նպատակով,Տրանսֆերտների տրամադրում,2712500.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,297446912.6,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,15536573.2,12012,Ասիական զարգացման բանկի աջակցությամբ իրականացվող քաղաքային ենթակառուցվածքների և քաղաքի կայուն զարգացման ներդրումային ծրագրի համակարգում և կառավարում,ՀՀ համայնքներին տրանսպորտի և երթևեկության բարելավման համար տրամադրվող աջակցության համակարգում,Տրանսֆերտների տրամադրում,245527.8
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,297446912.6,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,15536573.2,12013,Ասիական զարգացման բանկի աջակցությամբ իրականացվող քաղաքային ենթակառուցվածքների և քաղաքի կայուն զարգացման ներդրումային երկրորդ ծրագրի համակարգում և կառավարում,ՀՀ համայնքներին տրանսպորտի և երթևեկության բարելավման համար տրամադրվող աջակցության համակարգում,Տրանսֆերտների տրամադրում,69508.7
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,297446912.6,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,15536573.2,12014,Եվրոպական միության հարևանության ներդրումային բանկի աջակցությամբ իրականացվող Երևանի մետրոպոլիտենի վերակառուցման երկրորդ դրամաշնորհային ծրագիր,Երևանի մետրոպոլիտենի վերակառուցում,Տրանսֆերտների տրամադրում,486000.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,297446912.6,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,15536573.2,12016,Վերակառուցման և զարգացման եվրոպական բանկի աջակցությամբ իրականացվող Գյումրու քաղաքային ճանապարհների տեխնիկական համագործակցության   դրամաշնորհային ծրագիր,Գյումրու ճանապարհների վերակառուցմանը և փողոցային լուսավորության արդիականացմանը խորհրդատվական աջակցություն,Տրանսֆերտների տրամադրում,95553.9
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,297446912.6,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,15536573.2,12017,Վերակառուցման և զարգացման եվրոպական բանկի աջակցությամբ իրականացվող Գյումրու քաղաքային ճանապարհների  ծրագիր,Գյումրու ընտրված փողոցների (ներառյալ հետիոտնային անցումների ցանցը և ջրահեռացման համակարգը) վերակառուցում,Տրանսֆերտների տրամադրում,376883.8
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,297446912.6,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,15536573.2,12018,"Վերակառուցման և զարգացման եվրոպական բանկի աջակցությամբ իրականացվող Գյումրու քաղաքային ճանապարհների դրամաշնորհային ծրագիր (Տրանշ Ա, Բ, Գ)",Գյումրու փողոցային լուսավորության արդիականացում՛ փողոցային լուսավորության այլ ավտոմատ կառավարման համակարգի տեղադրում,Տրանսֆերտների տրամադրում,188441.9
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,297446912.6,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,15536573.2,12020,Ասիական զարգացման բանկի աջակցությամբ իրականացվող քաղաքային ենթակառուցվածքների և քաղաքի կայուն զարգացման ներդրումային ծրագրի շրջանակներում ճանապարհային շինարարություն,ՀՀ համայնքներին տրանսպորտի և երթևեկության բարելավման համար տրամադրվող աջակցություն,Տրանսֆերտների տրամադրում,70636.8
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,297446912.6,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,15536573.2,12021,Ասիական զարգացման բանկի աջակցությամբ իրականացվող քաղաքային ենթակառուցվածքների և քաղաքի կայուն զարգացման ներդրումային երկրորդ ծրագրի շրջանակներում ճանապարհային շինարարություն,ՀՀ համայնքներին տրանսպորտի և երթևեկության բարելավման համար տրամադրվող աջակցություն,Տրանսֆերտների տրամադրում,2541821.1
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,297446912.6,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,15536573.2,12025,Երևանի տարածքում ճանապարհային երթևեկության կարգավորման գծով պետության կողմից համայնքի ղեկավարին պատվիրակված լիազորությունների իրականացում,"Երևանի տարածքում ճանապարհային երթևեկության կարգավորման ճանապարհային գծանշումների, երթևեկության նշանների և լուսացույցերի տեղադրման աշխատանքների իրականացում",Տրանսֆերտների տրամադրում,765928.6
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,297446912.6,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,15536573.2,12028,Արևելյան Եվրոպայի էներգախնյողության և շրջակա միջավայրի գործընկերության տարածաշրջանային հիմնադրամի աջակցությամբ իրականացվող Երևան քաղաքի հանրային տրանսպորտի նոր երթուղային ցանցի շարժակազմի ներդրման ֆինասական աջակցության դրամաշնորհային ծրագիր,Երևան քաղաքի տրանսպորտի և երթևեկության բարելավման համար տրամադրվող աջակցություն և ծառայություններ,Տրանսֆերտների տրամադրում,2042636.4
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,297446912.6,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,15536573.2,12029,Ասիական զարգացման բանկի աջակցությամբ իրականացվող քաղաքային կանաչ զարգացման ներդրումային ծրագրի համակարգում և կառավարում,Քաղաքային կանաչ զարգացման ներդրումային ծրագրի շրջանակներում համակարգում և կառավարում,Տրանսֆերտների տրամադրում,1152061.2
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,297446912.6,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,15536573.2,12030,Ասիական զարգացման բանկի աջակցությամբ իրականացվող քաղաքային կանաչ զարգացման ներդրումային ծրագրի շրջանակներում ճանապարհային շինարարություն,Քաղաքային կանաչ զարգացման ներդրումային ծրագրի շրջանակներում ճանապարհային շինարարություն,Տրանսֆերտների տրամադրում,3040325.5
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,297446912.6,1157,Քաղաքային զարգացում,Քաղաքային ենթակառուցվածքների զարգացում,Քաղաքային ենթակառուցվածքների արդիականացում և բարելավում,15536573.2,21002,Երևանի մետրոպոլիտենի ենթակառուցվածքների կառուցում,Երևանի մետրոպոլիտենի ենթակառուցվածքների կառուցում,Հանրության կողմից անմիջականորեն օգտագործվող ակտիվների հետ կապված միջոցառումներ,1100000.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,297446912.6,1167,Էլեկտրաէներգետիկ համակարգի զարգացման ծրագիր,Նպաստել էլեկտրաէներգետիկ համակարգի հուսալիության բարձրացմանը և էլեկտրաէներգիայի անխափան մատակարարման ապահովմանը,Հուսալի և անվտանգ էլեկտրամատակարարման ապահովում,947020.7,11006,Գերմանիայի զարգացման վարկերի բանկի (KFW)) աջակցությամբ իրականացվող «Կովկասյան էլեկտրահաղորդման ցանց I» Հայաստան-Վրաստան հաղորդիչ գիծ/ենթակայանների դրամաշնորհային ծրագիր,Հայաստան-Վրաստան 400 կՎ լարման էլեկտրահաղորդման օդային գծի և համապատասխան ենթակայանների կառուցում (խորհրդատվական և կառավարման ծառայություններ),Ծառայությունների մատուցում,156482.3
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,297446912.6,1167,Էլեկտրաէներգետիկ համակարգի զարգացման ծրագիր,Նպաստել էլեկտրաէներգետիկ համակարգի հուսալիության բարձրացմանը և էլեկտրաէներգիայի անխափան մատակարարման ապահովմանը,Հուսալի և անվտանգ էլեկտրամատակարարման ապահովում,947020.7,32006,Գերմանիայի զարգացման վարկերի բանկի (KFW) աջակցությամբ իրականացվող Կովկասյան էլեկտրահաղորդման ցանց I Հայաստան-Վրաստան հաղորդիչ գիծ/ենթակայանների դրամաշնորհային ծրագրի շրջանակներում իրականացվող ներդրումներ,Հայաստան-Վրաստան 400կՎլարման էլեկտրահաղորդման օդային գծի և համապատասխան ենթակայնների կառուցում,Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,790538.4
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,297446912.6,1171,Ռադիոակտիվ թափոնների կառավարում,Բնակչության և շրջակա միջավայրի պաշտպանություն ռադիոակտիվ թափոնների վնասակար ազդեցությունից,"Ռադիոակտիվ թափոնների հավաքագրում, վնասազերծում և պահպանում",37033.7,11001,Ռադիոակտիվ թափոնների վնասազերծման ծառայություններ,"Միջուկային և ճառագայթային անվտանգության նորմերի ու կանոնների պահպանմամբ ռադիոակտիվ թափոնների կենտրոնացված փոխադրում, ուսումնասիրում, պահպանում, վնասազերծում",Ծառայությունների մատուցում,37033.7
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,297446912.6,1176,Ավիացիայի բնագավառում վերահսկողության և կանոնակարգման ապահովում,ՀՀ քաղաքացիական ավիացիայի համակարգի ենթակառուցվածքների գործունեության կանոնակարգում  և զարգացում,ՀՀ օդային տարածքով քաղաքացիների և բեռների անվտանգ և արագ տեղափոխման գործընթացների պատշաճ կանոնակարգում և դրանց պահանջների ապահովում,1533584.4,11001,Ավիացիայի բնագավառում վերահսկողության և կանոնակարգման ծառայություններ,"ՀՀ  քաղաքացիական ավիացիայի համակարգի ենթակառուցվածքների գործունեության կանոնակարգման ու զարգացման ծառայությունների մատուցում, այդ թվում՛ մասնակցություն պետական քաղաքականության շրջանակներում ուղևորահոսքի ծավալների աճի համար նախադրյալների ստեղծմանը",Ծառայությունների մատուցում,375129.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,297446912.6,1176,Ավիացիայի բնագավառում վերահսկողության և կանոնակարգման ապահովում,ՀՀ քաղաքացիական ավիացիայի համակարգի ենթակառուցվածքների գործունեության կանոնակարգում  և զարգացում,ՀՀ օդային տարածքով քաղաքացիների և բեռների անվտանգ և արագ տեղափոխման գործընթացների պատշաճ կանոնակարգում և դրանց պահանջների ապահովում,1533584.4,11002,Աշխատակազմի մասնագիտական կարողությունների զարգացում,"Աշխատակազմի մասնագիտական վերապատրաստումներ, գործուղումներ և որակավորման բարձրացման ծառայություններ",Ծառայությունների մատուցում,78766.3
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,297446912.6,1176,Ավիացիայի բնագավառում վերահսկողության և կանոնակարգման ապահովում,ՀՀ քաղաքացիական ավիացիայի համակարգի ենթակառուցվածքների գործունեության կանոնակարգում  և զարգացում,ՀՀ օդային տարածքով քաղաքացիների և բեռների անվտանգ և արագ տեղափոխման գործընթացների պատշաճ կանոնակարգում և դրանց պահանջների ապահովում,1533584.4,11003,Ավիացիոն ծառայությունների մատուցում,Ավիացիոն և այլ սարքավորումների նորոգում և պահպանում,Ծառայությունների մատուցում,1077189.1
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,297446912.6,1176,Ավիացիայի բնագավառում վերահսկողության և կանոնակարգման ապահովում,ՀՀ քաղաքացիական ավիացիայի համակարգի ենթակառուցվածքների գործունեության կանոնակարգում  և զարգացում,ՀՀ օդային տարածքով քաղաքացիների և բեռների անվտանգ և արագ տեղափոխման գործընթացների պատշաճ կանոնակարգում և դրանց պահանջների ապահովում,1533584.4,11005,Մայրուղային աէրոնավիգացիոն ծառայությունների սպասարկում,Աէրոնավիգացիոն ծառայություններ մատուցող կազմակերպությունների փոխհատուցում՛ գանձումներից ազատված թռիչքների սպասարկման համար,Ծառայությունների մատուցում,2500.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,297446912.6,1189,Դպրոցների սեյսմիկ անվտանգության մակարդակի բարձրացման ծրագիր,"Նպաստել երկրի սեյսմակայունության ապահովմանը, անհատական և հասարակական անվտանգության մակարդակի բարձրացմանը",Դպրոցական շենքերի սեյսմակայունության մակարդակի բարձրացում,11047296.8,11001,Ասիական զարգացման բանկի աջակցությամբ իրականացվող դպրոցների սեյսմիկ պաշտպանության ծրագրի կառավարում,Դպրոցների սեյսմիկ պաշտպանության ծրագիր` ՀՀ դպրոցների սեյսմիկ անվտանգության բարելավման նպատակով,Ծառայությունների մատուցում,126104.8
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,297446912.6,1189,Դպրոցների սեյսմիկ անվտանգության մակարդակի բարձրացման ծրագիր,"Նպաստել երկրի սեյսմակայունության ապահովմանը, անհատական և հասարակական անվտանգության մակարդակի բարձրացմանը",Դպրոցական շենքերի սեյսմակայունության մակարդակի բարձրացում,11047296.8,12001,Ասիական զարգացման բանկի աջակցությամբ իրականացվող դպրոցների սեյսմիկ պաշտպանության ծրագրի շրջանակներում ՀՀ դպրոցների սեյսմիկ անվտանգության բարելավմանն ուղղված միջոցառումներ,"Դպրոցների շենքերի ամրացման շինարարական աշխատանքներ, շինարարական ստանդարտների արդիականացում, արտակարգ իրավիճակներին արձագանքման ծրագրի մշակում, սեյսմիկ մոնիտորինգի դիտակետերի սարքավորումների արդիականացում:",Տրանսֆերտների տրամադրում,10921192.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,297446912.6,1212,Տարածքային զարգացում,Տարածքային համաչափ զարգացման խթանում,ՀՀ համայնքների կառավարման արդյունավետության բարձրացում և տնտեսական գործունեության խթանում,99019970.9,12002,Ֆինանսական աջակցություն տեղական ինքնակառավարման մարմիններին,Օրենսդրությամբ (օրենքներով և կառավարության որոշումներով) նախատեսված օժանդակություն և փոխհատուցումներ ՏԻՄ-երին,Տրանսֆերտների տրամադրում,69754656.6
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,297446912.6,1212,Տարածքային զարգացում,Տարածքային համաչափ զարգացման խթանում,ՀՀ համայնքների կառավարման արդյունավետության բարձրացում և տնտեսական գործունեության խթանում,99019970.9,12003,Պետական աջակցություն սահմանամերձ համայնքներին,Ծրագրի իրականացմամբ ապահովվում է «Սահմանամերձ համայնքների սոցիալական աջակցության մասին» ՀՀ օրենքի կիրարկումը,Տրանսֆերտների տրամադրում,973672.6
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,297446912.6,1212,Տարածքային զարգացում,Տարածքային համաչափ զարգացման խթանում,ՀՀ համայնքների կառավարման արդյունավետության բարձրացում և տնտեսական գործունեության խթանում,99019970.9,12004,Պետական աջակցություն ՀՀ Գեղարքունիքի մարզի Ճամբարակ համայնքի Արծվաշեն բնակավայրի վարչական ղեկավարի և աշխատակազմի պահպանման ծախսերի համար,Պետական աջակցություն ՀՀ Գեղարքունիքի մարզի Ճամբարակ համայնքի Արծվաշեն բնակավայրի վարչական ղեկավարի և աշխատակազմի պահպանման ծախսերի համար,Տրանսֆերտների տրամադրում,4915.7
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,297446912.6,1212,Տարածքային զարգացում,Տարածքային համաչափ զարգացման խթանում,ՀՀ համայնքների կառավարման արդյունավետության բարձրացում և տնտեսական գործունեության խթանում,99019970.9,12007,ՀՀ մարզերին սուբվենցիաների տրամադրում՛ ենթակառուցվածքների զարգացման նպատակով,ՀՀ մարզերին սուբվենցիաների տրամադրում՛ ենթակառուցվածքների զարգացման նպատակով,Տրանսֆերտների տրամադրում,22000000.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,297446912.6,1212,Տարածքային զարգացում,Տարածքային համաչափ զարգացման խթանում,ՀՀ համայնքների կառավարման արդյունավետության բարձրացում և տնտեսական գործունեության խթանում,99019970.9,12026,Ազդակիր բնակավայրերի և համայնքների բյուջեներին հատկացվող համայնքային մասհանումներ,Օրենսդրությամբ նախատեսված՛ հաշվետու տարում ռոյալթի վճարողի կողմից օրենքով սահմանված չափով և կարգով պետական բյուջե վճարված ռոյալթիի չափի երկու տոկոսից փոխհատուցումներ տեղական ինքնակառավարման մարմիններին,Տրանսֆերտների տրամադրում,874726.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,297446912.6,1212,Տարածքային զարգացում,Տարածքային համաչափ զարգացման խթանում,ՀՀ համայնքների կառավարման արդյունավետության բարձրացում և տնտեսական գործունեության խթանում,99019970.9,12028,Երևան քաղաքին սուբվենցիաների տրամադրում՛ քաղաքային ենթակառուցվածքների պահպանման նպատակով,"Երևան քաղաքին սուբվենցիաների տրամադրում՛ փողոցների ճանապարհաշինարարական աշխատանքների, արտաքին լուսավորության և վերգետնյա էլեկտրոտրանսպորտով ուղևորափոխադրումների ծառայությունների  մատուցման նպատակով",Տրանսֆերտների տրամադրում,5412000.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,297446912.6,1232,Էներգաարդյունավետության ծրա•իր,Էներգախնայողության և վերականգնվող էներգետիկայի ներուժի առավելագույն իրացում,Էներ•ախնայողության մակարդակի բարձրացում և վերական•նվող էներ•ետիկայի մասնաբաժնի աճ,1605790.1,11001,Եվրասիական զարգացման բանկի աջակցությամբ իրականացվող հանրային  շենքերում էներգախնայողության բարելավման  և կանաչ էներգիայի զարգացմանը նպաստող  դրամաշնորհային ծրագրի կառավարում,Էներգախնայողությանն ուղղված  միջոցառումների իրականացման համակարգում,Ծառայությունների մատուցում,53704.4
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,297446912.6,1232,Էներգաարդյունավետության ծրա•իր,Էներգախնայողության և վերականգնվող էներգետիկայի ներուժի առավելագույն իրացում,Էներ•ախնայողության մակարդակի բարձրացում և վերական•նվող էներ•ետիկայի մասնաբաժնի աճ,1605790.1,12001,Արևելյան Եվրոպայի էներգախնայողության և շրջակա միջավայրի գործընկերության տարածաշրջանային հիմնադրամի աջակցությամբ իրականացվող Երևանի էներգաարդյունավետության ծրագրի երկրորդ փուլ,Էներգաարդյունավետության և էներգախնայողությանն ուղղված միջոցառումների իրականացում սեյսմիկ նշանակության հանրային շենքերում,Տրանսֆերտների տրամադրում,785160.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,297446912.6,1232,Էներգաարդյունավետության ծրա•իր,Էներգախնայողության և վերականգնվող էներգետիկայի ներուժի առավելագույն իրացում,Էներ•ախնայողության մակարդակի բարձրացում և վերական•նվող էներ•ետիկայի մասնաբաժնի աճ,1605790.1,12002,Պետական աջակցություն բնակարանների և անհատական բնակելի տների էներգաարդյունավետ վերանորոգման աշխատանքների իրականացմանը,Պետական աջակցություն բնակարանների և անհատական բնակելի տների էներգաարդյունավետ վերանորոգման աշխատանքների իրականացմանը,Տրանսֆերտների տրամադրում,313000.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,297446912.6,1232,Էներգաարդյունավետության ծրա•իր,Էներգախնայողության և վերականգնվող էներգետիկայի ներուժի առավելագույն իրացում,Էներ•ախնայողության մակարդակի բարձրացում և վերական•նվող էներ•ետիկայի մասնաբաժնի աճ,1605790.1,32001,Եվրասիական զարգացման բանկի աջակցությամբ իրականացվողհանրային  շենքերում էներգախնայողության բարեավման  և կանաչ էներգիայի զարգացմանը նպաստող  դրամաշնորհային ծրագրի շրջանակներում հիմնանորոգման աշխատանքներ,Էներգախնայողությանն ուղղված կապիտալ միջոցառումների իրականացում հանրային շենքերում,Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,453925.7
ՀՀ  առողջապահության  նախարարություն,146290563.6,1003,Հանրային առողջության պահպանում,"Մարդու օրգանիզմի վրա շրջակա միջավայրի վնասակար և վտանգավոր գործոնների ազդեցության բացառում և նվազեցում, կառավարելի վարակիչ հիվանդությունների դեմ պայքար:","Բնակչության սանիտարահամաճարակային անվտանգության և վարակիչ հիվանդությունների նկատմամբ բնակչության անընկալության ապահովում: Հանրապետությունում արյան, արյան բաղադրամասերի և արյան  պատրաստուկների  անհրաժեշտ  քանակության ապահովում",11510342.9,11001,Բնակչության սանիտարահամաճարակային անվտանգության ապահովման և հանրային առողջապահության ծառայություններ,"Հիվանդությունների վերահսկման և կանխարգելման, ընթացիկ հակահամաճարակային և սանիտարահիգիենիկ նշանակության հետազոտություններ, վարակների օջախների համաճարակաբանական հետազոտություններ, իմունականխարգելման հիգիենիկ ուսուցման և քարոզչության ծառայություններ",Ծառայությունների մատուցում,2335252.0
ՀՀ  առողջապահության  նախարարություն,146290563.6,1003,Հանրային առողջության պահպանում,"Մարդու օրգանիզմի վրա շրջակա միջավայրի վնասակար և վտանգավոր գործոնների ազդեցության բացառում և նվազեցում, կառավարելի վարակիչ հիվանդությունների դեմ պայքար:","Բնակչության սանիտարահամաճարակային անվտանգության և վարակիչ հիվանդությունների նկատմամբ բնակչության անընկալության ապահովում: Հանրապետությունում արյան, արյան բաղադրամասերի և արյան  պատրաստուկների  անհրաժեշտ  քանակության ապահովում",11510342.9,11002,Իմունականխարգելման ազգային ծրագիր,"Բնակչության շրջանում կառավարելի վարակիչ հիվանդությունների իմունականխարգելում` կառավարելի վարակիչ հիվանդություններով հիվանդացության նվազեցման և մահվան դեպքերի կանխման, ինչպես նաև բնակչության կոլեկտիվ անընկալության ապահովման նպատակով",Ծառայությունների մատուցում,3700000.0
ՀՀ  առողջապահության  նախարարություն,146290563.6,1003,Հանրային առողջության պահպանում,"Մարդու օրգանիզմի վրա շրջակա միջավայրի վնասակար և վտանգավոր գործոնների ազդեցության բացառում և նվազեցում, կառավարելի վարակիչ հիվանդությունների դեմ պայքար:","Բնակչության սանիտարահամաճարակային անվտանգության և վարակիչ հիվանդությունների նկատմամբ բնակչության անընկալության ապահովում: Հանրապետությունում արյան, արյան բաղադրամասերի և արյան  պատրաստուկների  անհրաժեշտ  քանակության ապահովում",11510342.9,11003,Արյան հավաքագրման ծառայություններ,"Մարդու դոնորական արյան հավաքագրում, վարակիչ հիվանդությունների նկատմամբ հետազոտություն, համապատասխան պայմաններում և ժամկետներում պահպանում, դրանց առնչվող ծառայությունների իրականացում",Ծառայությունների մատուցում,375090.9
ՀՀ  առողջապահության  նախարարություն,146290563.6,1003,Հանրային առողջության պահպանում,"Մարդու օրգանիզմի վրա շրջակա միջավայրի վնասակար և վտանգավոր գործոնների ազդեցության բացառում և նվազեցում, կառավարելի վարակիչ հիվանդությունների դեմ պայքար:","Բնակչության սանիտարահամաճարակային անվտանգության և վարակիչ հիվանդությունների նկատմամբ բնակչության անընկալության ապահովում: Հանրապետությունում արյան, արյան բաղադրամասերի և արյան  պատրաստուկների  անհրաժեշտ  քանակության ապահովում",11510342.9,11005,Առողջ ապրելակերպի խթանման և ծխելու դեմ պայքարի միջոցառումներ,"Առողջ ապրելակերպի և ծխելու դեմ պայքարի հանրային իրազեկման, ծխելը թողնելուն օժանդակության թեժ գծի ծառայության ներդնում, բուժաշխատողների շրջանում կրթական միջոցառումների իրականացում և այլն",Ծառայությունների մատուցում,100000.0
