state_body,state_body_total,program_code,program_name,program_goal,program_result_desc,program_total,subprogram_code,subprogram_name,subprogram_desc,subprogram_type,subprogram_total
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1001,"Տարածքային կառավարման ոլորտում քաղաքականության մշակում, ծրագրերի համակարգում և մոնիտորինգի իրականացում",Տարածքային կառավարման բնագավառում պետական արդյունավետ քաղաքականության մշակման և իրականացման ապահովում,Տարածքային կառավարման քաղաքականության իրագործմանն ուղղված ծրագրերի  ազդեցության և արդյունավետության բարելավում,1384014.9,11001,Տարածքային կառավարման և ենթակառուցվածքների քաղաքականության մշակում և ծառայությունների մատուցում,"Տարածքային կառավարման և ենթակառուցվածքների բնագավառում պետական քաղաքականության մշակման և դրա կատարման համակարգման, պետական ծրագրերի մշակման, իրականացման, մոնիտորինգի, խորհրդատվության և աջակցության ծառայություններ",Ծառայությունների մատուցում,1384014.9
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",29780721.4,11001,Ոռոգում-ջրառ իրականացնող կազմակերպություններին ֆինանսական աջակցության տրամադրում,Ոռոգման ոլորտի սուբսիդավորում ոռոգում-ջրառ իրականացնող ՓԲԸ-ի համար հաստատված ոռոգման ջրի սակագնի և նվազագույն շահավետ գնի տարբերության չափով,Ծառայությունների մատուցում,1089329.5
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",29780721.4,11002,Ոռոգման ծառայություններ մատուցող ընկերություններին ֆինանսական աջակցության տրամադրում,Ոռոգման ոլորտի սուբսիդավորում ՋՕԸ-ների համար սահմանված ոռոգման ջրի սակագնի և նվազագույն շահավետ գնի տարբերության չափով,Ծառայությունների մատուցում,4651816.6
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",29780721.4,11005,Եվրասիական զարգացման բանկի աջակցությամբ իրականացվող ոռոգման համակարգերի զարգացման ծրագրի խորհրդատվություն և կառավարում,Եվրասիական զարգացման բանկի աջակցությամբ իրականացվող ոռոգման համակարգերի զարգացման ծրագրի համակարգում և ղեկավարում,Ծառայությունների մատուցում,469810.7
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",29780721.4,11006,Ֆրանսիայի Հանրապետության կառավարության աջակցությամբ իրականացվող Վեդու ջրամբարի կառուցման ծրագրի խորհրդատվություն և կառավարում,Ֆրանսիայի Հանրապետության կառավարության աջակցությամբ իրականացվող Վեդու ջրամբարի կառուցման ծրագրի համակարգում և ղեկավարում,Ծառայությունների մատուցում,114244.2
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",29780721.4,11007,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրացված կառավարում ծրագրի խորհրդատվություն և կառավարում,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրացված կառավարում ծրագրի համակարգում և ղեկավարում,Ծառայությունների մատուցում,683200.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",29780721.4,11008,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրացված կառավարման ծրագրի երկրորդ փուլի խորհրդատվություն և կառավարում,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրացված կառավարման ծրագրի երկրորդ փուլի համակարգում և ղեկավարում,Ծառայությունների մատուցում,86686.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",29780721.4,11009,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրացված կառավարման դրամաշնորհային ծրագիր,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրացված կառավարման դրամաշնորհային ծրագրի համակարգում և ղեկավարում,Ծառայությունների մատուցում,22528.5
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",29780721.4,11010,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրացված կառավարում փուլ 1 ծրագրով Ջրաձոր գյուղի վերաբնակեցման գործողությունների խորհրդատվություն և կառավարում,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրացված կառավարում  փուլ 1 ծրագրով Ջրաձոր գյուղի վերաբնակեցման գործողությունների  համակարգում և ղեկավարում,Ծառայությունների մատուցում,442398.6
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",29780721.4,11011,Զարգացման ֆրանսիական գործակալության աջակցությամբ իրականացվող ոռոգման ոլորտի ֆինանսական կայունության և ոռոգման կառավարման կարողությունների բարելավման դրամաշնորհային ծրագրի խորհրդատվություն և կառավարում,Զարգացման ֆրանսիական  գործակալության աջակցությամբ իրականացվող ոռոգման ոլորտի ֆինանսական կայունության և ոռոգման կառավարման կարողությունն»րի բար»լավման ծրագրի համակարգում և ղ»կավարում,Ծառայությունների մատուցում,163182.4
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",29780721.4,12002,Գերմանիայի զարգացման բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրված կառավարման փուլ 1 ծրագրով Ջրաձոր գյուղի վերաբնակեցման համար   ենթակառուցվածքների և բնակելի տների կառուցում,Գերմանիայի զարգացման բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրված կառավարման փուլ 1 ծրագիր,Տրանսֆերտների տրամադրում,323792.5
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",29780721.4,31001,Ֆրանսիայի Հանրապետության կառավարության աջակցությամբ իրականացվող Վեդու ջրամբարի կառուցում,Ֆրանսիայի Հանրապետության կառավարության աջակցությամբ իրականացվող Վեդու ջրամբարի կառուցման ծրագիր,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,4440349.4
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",29780721.4,31002,Ոռոգման համակարգերի հիմնանորոգում,Ոռոգման համակարգերի հիմնանորոգում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,591154.3
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",29780721.4,31004,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրված կառավարման ծրագրի շրջանակներում ջրային տնտեսության ենթակառուցվածքների հիմնանորոգում,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Ախուրյան գետի ջրային ռեսուրսների ինտեգրված կառավարման ծրագիր,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,4562766.9
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",29780721.4,31005,Եվրասիական զարգացման բանկի աջակցությամբ իրականացվող ոռոգման համակարգերի զարգացման ծրագրի շրջանակներում ջրային տնտեսության ենթակառուցվածքների հիմնանորոգում,Եվրասիական զարգացման բանկի աջակցությամբ իրականացվող ոռոգման համակարգերի զարգացման ծրագիր,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,3387521.1
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",29780721.4,31007,Ջրային տնտեսության հիդրոտեխնիկական սարքավորումների տեղադրման աշխատանքներ,Ոռոգման համակարգերի ջրանցքների բաժանարար կետերը SCADA համակարգով հագեցած ջրաչափական սարքավորումներով կահավորում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,929828.9
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",29780721.4,31009,Օրվա կարգավորման ջրավազանների կառուցում և վերակառուցում,Օրվա կարգավորման ջրավազանների կառուցման և վերակառուցման համար նախագծերի և աշխատանքների ձեռք բերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,492962.4
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",29780721.4,31010,Հեր-Հերի ջրամբարից ինքնահոս ջրատարի կառուցում,Հեր-Հերի ջրամբարից ինքնահոս ջրատարի կառուցման համար նախագծերի և աշխատանքների ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,900000.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",29780721.4,31011,Խորքային հորերի վերականգնում,Խորքային հորերի վերականգնման համար նախագծերի և աշխատանքների ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,49497.7
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",29780721.4,31012,Գետերի և հեղեղատարների տեղամասերի ամրացման և մաքրման աշխատանքներ,Գետերի և հեղեղատարների տեղամասերի ամրացման և մաքրման համար նախագծերի և աշխատանքների ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,923499.7
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",29780721.4,31013,Փոքր և միջին ջրամբարների կառուցում,Փոքր և միջին ջրամբարների կառուցման աշխատանքներ,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,2000000.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",29780721.4,31014,Ջրամբարների վերականգնման և վերազինման աշխատանքներ,Ջրամբարների վերականգնման և վերազինման համար նախագծերի և աշխատանքների ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,1276652.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",29780721.4,31016,Եմ աջակցությամբ իրականացվող վարկային ծրագրի շրջանակներում ոռոգման համակարգի կառուցում,"Ոռոգման համակարգի բարելավում (17 բնակավայրերում պոմպակայաններ, խողովակաշարեր, ջրագծեր)",Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,579500.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",29780721.4,31017,Եմ աջակցությամբ իրականացվող վարկային ծրագրի շրջանակներում ջրամբարների կառուցում,"17 Ջրամբարների կառուցում,4 ջրամբարների վերանորոգում,31 նոր ՕԿՋ",Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,1100000.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1004,Ոռոգման համակարգի առողջացում,Ոռոգման ծառայությունների հասանելիության և մատչելիության ապահովում,"Ոռոգման ջրի մատակարարման արդյունավետության և հասանելիության բարելավում, կորուստների կրճատում",29780721.4,31018,Եմ աջակցությամբ իրականացվող վարկային ծրագրի շրջանակներում ջրամբարների կառուցում,Ջրամբարների և հիմնական ջրատարների կառուցում (128կմ ինքնահոս ջրատար),Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,500000.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1017,Որոտան-Արփա-Սևան թունելի ջրային համակարգի կառավարում,Որոտան-Արփա-Սևան թունելի ջրային համակարգի պահպանում և շահագործում,Որոտան-Արփա-Սևան հիդրոհամակարգի անվտանգության և հուսալիության ապահովում,1715126.5,11001,Արփա-Սևան թունելի ընթացիկ շահագործում և պահպանում,Որոտան-Արփա-Սևան թունելի շահագործման և պահպանման նպատակով  ծառայությունների մատուցում,Ծառայությունների մատուցում,100000.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1017,Որոտան-Արփա-Սևան թունելի ջրային համակարգի կառավարում,Որոտան-Արփա-Սևան թունելի ջրային համակարգի պահպանում և շահագործում,Որոտան-Արփա-Սևան հիդրոհամակարգի անվտանգության և հուսալիության ապահովում,1715126.5,21001,Արփա-Սևան ջրային համակարգի տեխնիկական վիճակի բարելավում,Արփա-Սևան թունելի առանձին վթարային հատվածների վերականգնման աշխատանքներ,Հանրության կողմից անմիջականորեն օգտագործվող ակտիվների հետ կապված միջոցառումներ,1615126.5
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1019,Սոցիալական ներդրումների և տեղական զարգացման ծրագիր,Նպաստել տարածքներում բնակչության նյութական և ոչ նյութական բարեկեցության աճին,"Համայնքային և միջհամայնքային ենթակառուցվածքների և որակի հասանելիության բարելավում, ինստիտուցիոնալ և ֆինանասական կարողությունների հզորացում",4123195.9,11001,Համաշխարհային բանկի աջակցությամբ իրականացվող Տարածքային զարգացման հիմնադրամի ծրագրի կառավարում,Տարածքային զարգացման հիմնադրամի ծրագիր` ՀՀ աղքատ և խոցելի խմբերի կյանքի ստանդարտների բարձրացման նպատակով,Ծառայությունների մատուցում,49261.2
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1019,Սոցիալական ներդրումների և տեղական զարգացման ծրագիր,Նպաստել տարածքներում բնակչության նյութական և ոչ նյութական բարեկեցության աճին,"Համայնքային և միջհամայնքային ենթակառուցվածքների և որակի հասանելիության բարելավում, ինստիտուցիոնալ և ֆինանասական կարողությունների հզորացում",4123195.9,11002,ԱՄՆ Միջազգային զարգացման գործակալության աջակցությամբ իրականացվող Տեղական ինքնակառավարման բարեփոխումների դրամաշնորհային ծրագիր,"Օժանդակության տրամադրում տեղական և տարածքային ինքնակառավարման մարմիններին միջհամայնքային ենթածրագրերի նախագծման, ընտրության և իրականացման աշխատանքներում:",Ծառայությունների մատուցում,4010.5
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1019,Սոցիալական ներդրումների և տեղական զարգացման ծրագիր,Նպաստել տարածքներում բնակչության նյութական և ոչ նյութական բարեկեցության աճին,"Համայնքային և միջհամայնքային ենթակառուցվածքների և որակի հասանելիության բարելավում, ինստիտուցիոնալ և ֆինանասական կարողությունների հզորացում",4123195.9,11003,Համաշխարհային բանկի աջակցությամբ իրականացվող Սոցիալական ներդրումների և տեղական զարգացման ծրագրի լրացուցիչ ֆինանսավորման ծրագրի կառավարում,Սոցիալական ներդրումների և տեղական զարգացման  լրացուցիչ ֆինանսավորման ծրագիր` ՀՀ աղքատ և  խոցելի խմբերի կյանքի ստանդարտների բարձրացման նպատակով,Ծառայությունների մատուցում,303009.9
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1019,Սոցիալական ներդրումների և տեղական զարգացման ծրագիր,Նպաստել տարածքներում բնակչության նյութական և ոչ նյութական բարեկեցության աճին,"Համայնքային և միջհամայնքային ենթակառուցվածքների և որակի հասանելիության բարելավում, ինստիտուցիոնալ և ֆինանասական կարողությունների հզորացում",4123195.9,12001,"Համաշխարհային բանկի աջակցությամբ իրականացվող  Տարածքային զարգացման հիմնադրամի ծրագրի շրջանակներում ՀՀ տարածքներում ջրագծերի, առողջապահության, կրթության, մշակույթի, հատուկ խնամքի և  ենթակառուցվածքների ոլորտի վերականգնման և  շինարարության աշխատանքներ","Տարածքային զարգացման հիմնադրամի ծրագրով նախատեսված ՀՀ տարածքներում ջրագծերի, առողջապահության, կրթության օբյեկտների, մշակույթային տների, ծերանոցների, մանկատների, հատուկ դպրոցների, մանկապարտեզների և կոյուղու օբյեկտների հիմնանորոգում և շինարարություն",Տրանսֆերտների տրամադրում,2054753.7
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1019,Սոցիալական ներդրումների և տեղական զարգացման ծրագիր,Նպաստել տարածքներում բնակչության նյութական և ոչ նյութական բարեկեցության աճին,"Համայնքային և միջհամայնքային ենթակառուցվածքների և որակի հասանելիության բարելավում, ինստիտուցիոնալ և ֆինանասական կարողությունների հզորացում",4123195.9,12003,"ԱՄՆ ՄԶԳ աջակցությամբ իրականացվող Տեղական ինքնակառավարման բարեփոխումների դրամաշնորհային ծրագրի շրջանակներում ՀՀ խոշորացվող համայնքներում հանրային ծառայությունների բարելավում, ընդլայնում, միջհամայնքային ենթածրագրերի նախագծում, ընտրություն և իրականացում:",Տեղական ինքնակառավարման բարեփոխումների ծրագրով նախատեսված ՀՀ խոշորացված համայնքներին տեխնիկայի տրամադրում և ենթակառուցվածքների վերականգնում/կառուցում,Տրանսֆերտների տրամադրում,490484.4
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1019,Սոցիալական ներդրումների և տեղական զարգացման ծրագիր,Նպաստել տարածքներում բնակչության նյութական և ոչ նյութական բարեկեցության աճին,"Համայնքային և միջհամայնքային ենթակառուցվածքների և որակի հասանելիության բարելավում, ինստիտուցիոնալ և ֆինանասական կարողությունների հզորացում",4123195.9,12004,"Համաշխարհային բանկի աջակցությամբ իրականացվող Սոցիալական ներդրումների և տեղական զարգացման ծրագրի լրացուցիչ ֆինանսավորման վարկի շրջանակներում ՀՀ համայնքային և միջհամայնքային ենթակառուցվածքների որակի, օգտագործման և հասանելիության բարելավում:","Ջրագծերի, առողջապահության, կրթության օբյեկտների, մշակույթային տների, ծերանոցների, մանկատների, հատուկ դպրոցների, մանկապարտզների և կոյուղու օբյեկտնրի հիմն. և շինարարություն., գույքի և սարքավորումների տրամադրում  շահառու ենթածրագրերի համար:",Տրանսֆերտների տրամադրում,1221676.2
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1027,Կոլեկտորադրենաժային ծառայություններ,Կոլեկտորադրենաժային ցանցի միջոցով գրունտային ջրերի հեռացում և համակարգի կենսունակության բարելավում,Գերխոնավ տարածքներում մշակելի հողատարածքների ապահովում և ընդլայնում,290823.9,11001,Կոլեկտորադրենաժային ցանցերի պահպանում և շահագործում,"Կոլեկտորադրենաժային ցանցերի պահպանում և շահագործում, գրունտային ջրերի մակարդակների և որակի որոշման աշխատանքներ",Ծառայությունների մատուցում,290823.9
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1038,Տարածքային կառավարման և տեղական ինքնակառավարման մարմինների ներկայացուցիչների մասնագիտական վերապատրաստում և հատուկ ուսուցում,Տարածքային կառավարման և տեղական ինքնակառավարման մարմինների աշխատակիցների աշխատանքի արդյունավետության բարելավում,Տարածքային կառավարման մարմինների մասնագիտական հմտությունների և կարողությունների բարելավում,18500.0,11001,Վերապատրաստման ծառայություններ,"Տարածքային կառավարման մարմինների աշխատակիցների, տեղական ինքնակառավարման մարմինների, ինչպես նաև համայնքային ծառայողների վերապատրաստման կազմակերպում",Ծառայությունների մատուցում,18500.0
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1040,Կոշտ թափոնների կառավարում,Կենցաղային թափոնների արդյունավետ կառավարում սոցիալական և բնապահպանական խնդիրների լուծում,Կենցաղային թափոնների արդյունավետ կառավարում,3568234.2,12001,Վերակառուցման և զարգացման եվրոպական բանկի աջակցությամբ իրականացվող «Երևանի կոշտ թափոնների կառավարման» դրամաշնորհային ծրագիր,Կոշտ թափոնների կառավարման համակարգի բարելավում և նոր աղբավայրի ստեղծում,Տրանսֆերտների տրամադրում,159466.7
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1040,Կոշտ թափոնների կառավարում,Կենցաղային թափոնների արդյունավետ կառավարում սոցիալական և բնապահպանական խնդիրների լուծում,Կենցաղային թափոնների արդյունավետ կառավարում,3568234.2,12002,Վերակառուցման և զարգացման եվրոպական բանկի աջակցությամբ իրականացվող «Կոտայքի և Գեղարքունիքի մարզի կոշտ թափոնների կառավարման խորհրդատվության համար» դրամաշնորհային  ծրագիր,Կոշտ թափոննրի կառավարման համակարգի բարելավում և նոր աղբավայրի ստեղծում,Տրանսֆերտների տրամադրում,225616.7
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1040,Կոշտ թափոնների կառավարում,Կենցաղային թափոնների արդյունավետ կառավարում սոցիալական և բնապահպանական խնդիրների լուծում,Կենցաղային թափոնների արդյունավետ կառավարում,3568234.2,32004,Վերակառուցման և զարգացման եվրոպական բանկի աջակցությամբ իրականացվող «Կոտայքի և Գեղարքունիքի մարզի կոշտ թափոնների կառավարման» դրամաշնորհային ծրագիր,Կոշտ թափոնների կառավարման համակարգի բարելավում և նոր աղբավայրի ստեղծում,Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,2183777.2
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1040,Կոշտ թափոնների կառավարում,Կենցաղային թափոնների արդյունավետ կառավարում սոցիալական և բնապահպանական խնդիրների լուծում,Կենցաղային թափոնների արդյունավետ կառավարում,3568234.2,32006,Եվրոպական միության հարևանության  ներդրումային գործիքի աջակցությամբ իրականացվող «Երևանի կոշտ թափոնների կառավարման» դրամաշնորհային ծրագիր,Կոշտ թափոնների կառավարման համակարգի բարելավում և նոր աղբավայրի ստեղծում,Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,319507.7
ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,274197372.96,1040,Կոշտ թափոնների կառավարում,Կենցաղային թափոնների արդյունավետ կառավարում սոցիալական և բնապահպանական խնդիրների լուծում,Կենցաղային թափոնների արդյունավետ կառավարում,3568234.2,32007,Արևելյան եվրոպայի էներգախնայողության և բնապահպանական գործընկերության ֆոնդի աջակցությամբ իրականացվող «Երևանի կոշտ թափոնների կառավարման» դրամաշնորհային ծրագիր,Կոշտ թափոնների կառավարման համակարգի բարելավում և նոր աղբավայրի ստեղծում,Այլ պետական կազմակերպությունների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,79865.9
